,2015,2016,2017,2018,2019,2020,Report
high,58.23,58.09,56.58,55.21,51.6,53.28,
low,44.49,35.0,46.39,37.76,40.25,22.85,
change,-0.0782,0.1437,-0.0725,-0.19190000000000002,0.2551,-0.31320000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,12752.0,12651.0,12701.0,15821.0,16598.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2000.0,,2500.0,2600.0,2700.0,,Balance Sheet
Accumulated Depreciation,-1100.0,,-1100.0,-1200.0,-1400.0,,Balance Sheet
Prop./Plant/Equip. - Net,900.0,,1400.0,1400.0,2788.0,,Balance Sheet
"Goodwill, Net",9477.0,9220.0,9590.0,9422.0,9308.0,,Balance Sheet
Intangibles - Gross,2200.0,,2800.0,3100.0,3400.0,,Balance Sheet
Accum. Intangible Amort.,-1500.0,,-1500.0,-2200.0,-2500.0,,Balance Sheet
Intangibles - Net,700.0,,1300.0,900.0,900.0,,Balance Sheet
LT Invt. - Affiliate Comp.,7096.0,5136.0,5708.0,6613.0,7716.0,,Balance Sheet
LT Investments - Other,479930.0,406884.0,428722.0,419899.0,455338.0,,Balance Sheet
Long Term Investments,487026.0,412020.0,434430.0,426512.0,463054.0,,Balance Sheet
Note Rcvble - Long Term,161.0,20.0,0.0,,,,Balance Sheet
Def. Policy Acq. Costs,24130.0,17590.0,18419.0,18895.0,17833.0,,Balance Sheet
Accrued Investment Income,3988.0,3308.0,3524.0,3582.0,3523.0,,Balance Sheet
Reinsurance - Asset,22702.0,15445.0,18423.0,19644.0,20443.0,,Balance Sheet
Separate Accounts - Assets,301598.0,195578.0,205001.0,175556.0,188445.0,,Balance Sheet
Other Assets,14499.0,15949.0,15104.0,15806.0,17571.0,,Balance Sheet
"Other Assets, Total",342787.0,230280.0,242052.0,214588.0,229982.0,,Balance Sheet
Total Assets,877933.0,898764.0,719892.0,687538.0,740463.0,,Balance Sheet
Accrued Expenses,,,,,1654.0,,Balance Sheet
Policy Liabilities,714593.0,549751.0,582129.0,563618.0,594145.0,,Balance Sheet
Repurchase Agreements,4139.0,1274.0,1121.0,1060.0,993.0,,Balance Sheet
Sep. Accounts - Liability,301598.0,195578.0,205001.0,175556.0,188445.0,,Balance Sheet
Other Policyholders’ Funds,216977.0,186198.0,198033.0,200222.0,209798.0,,Balance Sheet
Notes Payable/ST Debt,100.0,242.0,477.0,268.0,235.0,,Balance Sheet
Dividends Payable,2503.0,2627.0,2803.0,1105.0,2701.0,,Balance Sheet
Income Taxes Payable,0.0,,311.0,441.0,363.0,,Balance Sheet
Other Payables,36871.0,25873.0,25723.0,24794.0,26745.0,,Balance Sheet
"Other Curr. Lblts, Total",39374.0,28500.0,28837.0,26340.0,29809.0,,Balance Sheet
Long Term Debt,21208.0,19610.0,18825.0,15972.0,16491.0,,Balance Sheet
Capital Lease Obligations,9.0,,5.0,4.0,125.0,,Balance Sheet
Total Long Term Debt,21217.0,19610.0,18830.0,15976.0,16616.0,,Balance Sheet
Total Debt,21317.0,19852.0,19307.0,16244.0,16851.0,,Balance Sheet
Deferred Income Tax,10592.0,6774.0,6767.0,5414.0,9097.0,,Balance Sheet
Minority Interest,547.0,171.0,194.0,217.0,238.0,,Balance Sheet
Discont. Ops. - Lblts,,202707.0,0.0,,,,Balance Sheet
Other Liabilities,23561.0,23700.0,23982.0,22964.0,22525.0,,Balance Sheet
"Other Liabilities, Total",23561.0,226407.0,23982.0,22964.0,22525.0,,Balance Sheet
Total Liabilities,809984.0,831455.0,661216.0,634797.0,674319.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,12.0,12.0,12.0,12.0,12.0,,Balance Sheet
Additional Paid-In Capital,30749.0,30944.0,31111.0,32474.0,32680.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),35519.0,34480.0,26527.0,28926.0,33078.0,,Balance Sheet
Treasury Stock - Common,-3102.0,-3474.0,-6401.0,-10393.0,-12678.0,,Balance Sheet
Unrealized Gain (Loss),11773.0,12631.0,13662.0,8655.0,19981.0,,Balance Sheet
Cum. Trans. Adjustment,-4950.0,-5312.0,-4390.0,-4905.0,-4927.0,,Balance Sheet
Min. Pension Lblty Adj.,-2052.0,-1972.0,-1845.0,-2028.0,-2002.0,,Balance Sheet
"Other Equity, Total",-7002.0,-7284.0,-6235.0,-6933.0,-6929.0,,Balance Sheet
Total Equity,67949.0,67309.0,58676.0,52741.0,66144.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,877933.0,898764.0,719892.0,687538.0,740463.0,,Balance Sheet
Ttl Comm. Shares Outs.,1098.0,1096.0,1044.0,959.0,915.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,62.0,69.0,125.0,213.0,262.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Premiums Written,37044.0,37975.0,39595.0,44199.0,42513.0,,Income Statement
Other Insurance Revenue,1927.0,1685.0,1341.0,1880.0,1842.0,,Income Statement
Reinsurance - Income,-641.0,-773.0,-603.0,-359.0,-278.0,,Income Statement
Total Premiums Earned,38330.0,38887.0,40333.0,45720.0,44077.0,,Income Statement
Net Investment Income,16205.0,16790.0,17363.0,16166.0,18868.0,,Income Statement
Realized Gains (Losses),1297.0,-266.0,-888.0,593.0,1202.0,,Income Statement
"Other Revenue, Total",5570.0,5483.0,5510.0,5502.0,5603.0,,Income Statement
Total Revenue,61402.0,60894.0,62318.0,67981.0,69750.0,,Income Statement
"Losses, Benies & Adjusts",35144.0,36358.0,38313.0,42656.0,41461.0,,Income Statement
Underwriting & Commissions,6112.0,5741.0,5387.0,5707.0,6001.0,,Income Statement
"Losses,Benies& Adjmts,Total",41256.0,42099.0,43700.0,48363.0,47462.0,,Income Statement
Amort. Of Policy Acquisition Costs,-135.0,-434.0,-321.0,-279.0,-462.0,,Income Statement
Selling/Gen/Admin Expense,5032.0,4537.0,4895.0,4622.0,4541.0,,Income Statement
Labor & Related Expense,4317.0,4240.0,3902.0,3849.0,3898.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",9349.0,8777.0,8797.0,8471.0,8439.0,,Income Statement
Unusual Expense (Income),59.0,107.0,10.0,40.0,130.0,,Income Statement
"Other Operat Expse, Total",4054.0,4907.0,5467.0,3957.0,6431.0,,Income Statement
