,2015,2016,2017,2018,2019,2020,Report
high,144.87,173.55,229.42,236.62,214.48,208.55,
low,114.49,130.23,144.0,156.25,150.37,104.28,
change,0.2288,0.08710000000000001,0.4746,-0.2977,0.1855,-0.1259,
Date,,2016-02-29 00:00:00,2017-02-28 00:00:00,2018-02-28 00:00:00,2019-02-28 00:00:00,2020-02-29 00:00:00,Balance Sheet
Cash & Equivalents,,83.0,177.0,90.0,94.0,81.0,Balance Sheet
Short Term Investments,,5.0,6.0,8.0,8.0,,Balance Sheet
Cash and Short Term Invs,,89.0,184.0,99.0,102.0,81.0,Balance Sheet
"Trade Accts Recvble, Net",,733.0,737.0,776.0,847.0,865.0,Balance Sheet
Other Receivables,,125.0,100.0,,421.0,350.0,Balance Sheet
"Total Receivables, Net",,857.0,837.0,776.0,1268.0,1215.0,Balance Sheet
Invent. - Finished Goods,,526.0,545.0,540.0,467.0,387.0,Balance Sheet
Invent. - Work In Progress,,1219.0,1260.0,1383.0,1481.0,815.0,Balance Sheet
Invent. - Raw Materials,,107.0,150.0,161.0,183.0,172.0,Balance Sheet
Total Inventory,,1852.0,1955.0,2084.0,2130.0,1374.0,Balance Sheet
Prepaid Expenses,,83.0,136.0,494.0,48.0,39.0,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,,629.0,Balance Sheet
Other Current Assets,,98.0,118.0,21.0,136.0,147.0,Balance Sheet
"Other Curr. Assets, Total",,98.0,118.0,21.0,136.0,775.0,Balance Sheet
Total Current Assets,,2978.0,3230.0,3474.0,3684.0,3484.0,Balance Sheet
Buildings,,809.0,736.0,,1067.0,975.0,Balance Sheet
Land/Improvements,,339.0,400.0,,457.0,440.0,Balance Sheet
Machinery/Equipment,,2328.0,3204.0,,4013.0,3737.0,Balance Sheet
Construction in Progress,,792.0,637.0,,1214.0,1423.0,Balance Sheet
Natural Resources,,244.0,233.0,,221.0,216.0,Balance Sheet
Other Prop./Plant/Equip.,,,,,,481.0,Balance Sheet
Prop./Plant/Equip. - Gross,,4513.0,5210.0,,6973.0,7273.0,Balance Sheet
Accumulated Depreciation,,-1179.0,-1277.0,,-1705.0,-1458.0,Balance Sheet
Prop./Plant/Equip. - Net,,3333.0,3933.0,4790.0,5267.0,5814.0,Balance Sheet
"Goodwill, Net",,7139.0,7921.0,8083.0,8089.0,7757.0,Balance Sheet
