,2015,2016,2017,2018,2019,2020,Report
high,90.27,104.2,123.55,111.25,92.74,90.17,
low,76.54,84.46,89.97,64.67,65.74,56.01,
change,0.034,0.0534,0.151,-0.3691,0.2867,-0.158,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,3417.0,4239.0,8447.0,6593.0,6861.0,,Balance Sheet
"Trade Accts Recvble, Gross",2836.0,3541.0,3219.0,2975.0,3100.0,,Balance Sheet
Prov. for Doubtful Accts,-58.0,-42.0,-25.0,-25.0,-20.0,,Balance Sheet
"Trade Accts Recvble, Net",2778.0,3499.0,3194.0,2950.0,3080.0,,Balance Sheet
Other Receivables,,,544.0,614.0,637.0,,Balance Sheet
"Total Receivables, Net",2778.0,3499.0,3738.0,3564.0,3717.0,,Balance Sheet
Invent. - Finished Goods,4220.0,4950.0,4637.0,5081.0,5587.0,,Balance Sheet
Invent. - Raw Materials,4253.0,4067.0,4169.0,3723.0,3648.0,,Balance Sheet
Total Inventory,8473.0,9017.0,8806.0,8804.0,9235.0,,Balance Sheet
Restricted Cash - Current,,,,,4.0,,Balance Sheet
Deferred Income Tax,1543.0,1897.0,799.0,898.0,908.0,,Balance Sheet
Other Current Assets,648.0,853.0,603.0,481.0,697.0,,Balance Sheet
"Other Curr. Assets, Total",1136.0,853.0,603.0,481.0,701.0,,Balance Sheet
Total Current Assets,15804.0,17608.0,21594.0,19442.0,20514.0,,Balance Sheet
Buildings,3361.0,3474.0,3989.0,3975.0,4132.0,,Balance Sheet
Land/Improvements,583.0,590.0,639.0,600.0,566.0,,Balance Sheet
Machinery/Equipment,6978.0,7366.0,8976.0,9096.0,9354.0,,Balance Sheet
Construction in Progress,845.0,930.0,962.0,886.0,394.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,766.0,,Balance Sheet
Prop./Plant/Equip. - Gross,11767.0,12360.0,14566.0,14557.0,15212.0,,Balance Sheet
Accumulated Depreciation,-6046.0,-6296.0,-7295.0,-7356.0,-7815.0,,Balance Sheet
Prop./Plant/Equip. - Net,5721.0,6064.0,7271.0,7201.0,7397.0,,Balance Sheet
"Goodwill, Net",7415.0,7324.0,7666.0,7189.0,5858.0,,Balance Sheet
Intangibles - Gross,3136.0,3053.0,3121.0,3005.0,2755.0,,Balance Sheet
Accum. Intangible Amort.,-513.0,-583.0,-689.0,-727.0,-642.0,,Balance Sheet
