,2015,2016,2017,2018,2019,2020,Report
high,29.9,31.95,39.0,49.47,58.26,50.28,
low,23.03,22.46,29.8,37.35,40.96,32.4,
change,-0.0795,0.1451,0.2611,0.12050000000000001,0.1343,-0.10550000000000001,
Date,2015-07-25 00:00:00,2016-07-30 00:00:00,2017-07-29 00:00:00,2018-07-28 00:00:00,2019-07-27 00:00:00,,Balance Sheet
Cash & Equivalents,6877.0,7631.0,11708.0,8934.0,11771.0,,Balance Sheet
Short Term Investments,53539.0,58125.0,58784.0,37614.0,21663.0,,Balance Sheet
Cash and Short Term Invs,60416.0,65756.0,70492.0,46548.0,33434.0,,Balance Sheet
"Trade Accts Recvble, Gross",5646.0,6096.0,5357.0,5683.0,5627.0,,Balance Sheet
Prov. for Doubtful Accts,-302.0,-249.0,-211.0,-129.0,-136.0,,Balance Sheet
"Trade Accts Recvble, Net",5344.0,5847.0,5146.0,5554.0,6351.0,,Balance Sheet
Notes Recvble - Short Term,4491.0,4272.0,4856.0,4949.0,5095.0,,Balance Sheet
"Total Receivables, Net",9835.0,10119.0,10002.0,10503.0,11446.0,,Balance Sheet
Invent. - Finished Goods,1203.0,872.0,1003.0,1132.0,752.0,,Balance Sheet
Invent. - Work In Progress,2.0,0.0,1.0,0.0,10.0,,Balance Sheet
Invent. - Raw Materials,372.0,327.0,589.0,681.0,599.0,,Balance Sheet
Inventories - Other,50.0,18.0,23.0,33.0,22.0,,Balance Sheet
Total Inventory,1627.0,1217.0,1616.0,1846.0,1383.0,,Balance Sheet
"Other Curr. Assets, Total",1490.0,1627.0,1593.0,2940.0,1492.0,,Balance Sheet
Total Current Assets,73368.0,78719.0,83703.0,61837.0,47755.0,,Balance Sheet
Land/Improvements,4495.0,4778.0,4926.0,4710.0,4545.0,,Balance Sheet
Machinery/Equipment,7063.0,6946.0,6965.0,6819.0,6633.0,,Balance Sheet
Leases,372.0,296.0,356.0,356.0,485.0,,Balance Sheet
Other Prop./Plant/Equip.,497.0,543.0,572.0,358.0,376.0,,Balance Sheet
Prop./Plant/Equip. - Gross,12427.0,12563.0,12819.0,12243.0,12039.0,,Balance Sheet
Accumulated Depreciation,-9095.0,-9057.0,-9497.0,-9237.0,-9250.0,,Balance Sheet
