,2015,2016,2017,2018,2019,2020,Report
high,45.45,49.54,55.4,58.99,54.27,51.6,
low,36.46,32.2,43.85,43.67,40.52,26.4,
change,-0.0524,0.17600000000000002,0.12140000000000001,-0.13269999999999998,0.0812,-0.29960000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Due from Banks,119740.0,62863.0,96892.0,73852.0,99872.0,,Balance Sheet
Interest-Earning Deposits,15146.0,15086.0,11979.0,14148.0,14811.0,,Balance Sheet
Fed. Fund/Resale,24373.0,25801.0,28135.0,46795.0,30182.0,,Balance Sheet
Trading Account Assets,8596.0,6712.0,6753.0,7498.0,13816.0,,Balance Sheet
Other Short Trm Invest.,727.0,784.0,323.0,289.0,21.0,,Balance Sheet
Securities Held,43312.0,40905.0,40827.0,33982.0,34483.0,,Balance Sheet
Securities for Sale,75867.0,73822.0,79543.0,85809.0,88550.0,,Balance Sheet
Total Invest. Securities,119179.0,114727.0,120370.0,119791.0,123033.0,,Balance Sheet
Customer Acceptances,258.0,340.0,319.0,,,,Balance Sheet
"Other Erng. Assets, Total",168279.0,163450.0,167879.0,188521.0,181863.0,,Balance Sheet
Total Gross Loans,63703.0,64458.0,61540.0,56564.0,54953.0,,Balance Sheet
Loan Loss Allowances,-157.0,-169.0,-159.0,-146.0,-122.0,,Balance Sheet
Net Loans,63546.0,64289.0,61381.0,56418.0,54831.0,,Balance Sheet
Prop./Plant/Equip. - Net,1379.0,1303.0,1634.0,1832.0,3625.0,,Balance Sheet
"Goodwill, Net",17618.0,17316.0,17564.0,17350.0,17386.0,,Balance Sheet
Intangibles - Gross,8117.0,7808.0,7692.0,6769.0,6471.0,,Balance Sheet
Accum. Intangible Amort.,-2920.0,-2759.0,-2782.0,-1897.0,-1774.0,,Balance Sheet
Intangibles - Net,5197.0,5049.0,4910.0,4872.0,4697.0,,Balance Sheet
Long Term Investments,3329.0,1063.0,1083.0,1064.0,1102.0,,Balance Sheet
Pension Bene. - Overfunded,1355.0,836.0,1416.0,1357.0,1464.0,,Balance Sheet
Interest Receivable,562.0,568.0,610.0,671.0,624.0,,Balance Sheet
Other Assets,12775.0,16732.0,18389.0,16936.0,16044.0,,Balance Sheet
"Other Assets, Total",13337.0,17300.0,18999.0,17607.0,16668.0,,Balance Sheet
Total Assets,393780.0,333469.0,371758.0,362873.0,381508.0,,Balance Sheet
Accounts Payable,21900.0,20987.0,20184.0,19731.0,18758.0,,Balance Sheet
Accrued Expenses,,,,,1772.0,,Balance Sheet
Non-Interest Bearing Dep.,96277.0,78342.0,82716.0,70783.0,57630.0,,Balance Sheet
Interest Bearing Deposits,183333.0,143148.0,161606.0,167995.0,201836.0,,Balance Sheet
Total Deposits,279610.0,221490.0,244322.0,238778.0,259466.0,,Balance Sheet
Fed Funds Purch.,15002.0,9989.0,15163.0,14243.0,11401.0,,Balance Sheet
Other ST Borrowings,523.0,754.0,6103.0,5166.0,3959.0,,Balance Sheet
Total ST Borrowings,15525.0,10743.0,21266.0,19409.0,15360.0,,Balance Sheet
"Other Curr. Lblts, Total",5986.0,5867.0,6225.0,5669.0,5642.0,,Balance Sheet
Long Term Debt,21547.0,24463.0,27979.0,29163.0,28098.0,,Balance Sheet
Capital Lease Obligations,,,,,2.0,,Balance Sheet
Total Long Term Debt,21547.0,24463.0,27979.0,29163.0,28100.0,,Balance Sheet
Total Debt,37072.0,35206.0,49245.0,48572.0,43460.0,,Balance Sheet
Minority Interest,938.0,769.0,495.0,230.0,245.0,,Balance Sheet
"Other Liabilities, Total",10237.0,10339.0,10036.0,9255.0,10682.0,,Balance Sheet
Total Liabilities,355743.0,294658.0,330507.0,322235.0,340025.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",2552.0,3542.0,3542.0,3542.0,3542.0,,Balance Sheet
Common Stock,13.0,13.0,14.0,14.0,14.0,,Balance Sheet
Additional Paid-In Capital,25262.0,25962.0,26665.0,27118.0,27515.0,,Balance Sheet
