,2015,2016,2017,2018,2019,2020,Report
high,105.34,123.55,160.62,179.84,223.45,226.3,
low,90.3,86.68,116.5,144.75,151.63,124.54,
change,-0.0174,0.3098,0.2924,0.0006,0.3469,-0.0894,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,3379.0,3316.0,2542.0,3616.0,4337.0,,Balance Sheet
Short Term Investments,700.0,68.0,251.0,83.0,88.0,,Balance Sheet
Cash and Short Term Invs,4079.0,3384.0,2793.0,3699.0,4425.0,,Balance Sheet
"Trade Accts Recvble, Gross",1723.0,2023.0,2257.0,2396.0,2981.0,,Balance Sheet
Prov. for Doubtful Accts,-61.0,-56.0,-59.0,-64.0,-88.0,,Balance Sheet
"Total Receivables, Net",1662.0,1967.0,2198.0,2332.0,2893.0,,Balance Sheet
Invent. - Finished Goods,1232.0,1475.0,1789.0,2200.0,2427.0,,Balance Sheet
Invent. - Work In Progress,103.0,130.0,148.0,149.0,178.0,,Balance Sheet
Invent. - Raw Materials,304.0,425.0,528.0,606.0,677.0,,Balance Sheet
Total Inventory,1639.0,2030.0,2465.0,2955.0,3282.0,,Balance Sheet
Prepaid Expenses,495.0,439.0,522.0,704.0,575.0,,Balance Sheet
"Other Curr. Assets, Total",68.0,41.0,15.0,43.0,185.0,,Balance Sheet
Total Current Assets,7943.0,7861.0,7993.0,9733.0,11360.0,,Balance Sheet
Land/Improvements,687.0,820.0,936.0,1041.0,1263.0,,Balance Sheet
Machinery/Equipment,2043.0,2341.0,2864.0,3236.0,3451.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,384.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2730.0,3161.0,3800.0,4277.0,5098.0,,Balance Sheet
Accumulated Depreciation,-1531.0,-1592.0,-1825.0,-1986.0,-2147.0,,Balance Sheet
Prop./Plant/Equip. - Net,1199.0,1569.0,1975.0,2291.0,2951.0,,Balance Sheet
"Goodwill, Net",4136.0,6356.0,7168.0,8563.0,9069.0,,Balance Sheet
Intangibles - Gross,,4950.0,5314.0,6396.0,6836.0,,Balance Sheet
Accum. Intangible Amort.,,-1442.0,-1837.0,-2233.0,-2609.0,,Balance Sheet
Intangibles - Net,1794.0,3508.0,3477.0,4163.0,4227.0,,Balance Sheet
Other Long Term Assets,1151.0,1141.0,1584.0,801.0,985.0,,Balance Sheet
Total Assets,16223.0,20435.0,22197.0,27229.0,30167.0,,Balance Sheet
Accounts Payable,410.0,437.0,487.0,646.0,675.0,,Balance Sheet
Accrued Expenses,2032.0,2266.0,2009.0,2418.0,2461.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,768.0,228.0,632.0,1373.0,859.0,,Balance Sheet
Dividends Payable,142.0,159.0,178.0,192.0,213.0,,Balance Sheet
Income Taxes Payable,141.0,40.0,143.0,158.0,171.0,,Balance Sheet
Other Current Liabilities,9.0,18.0,36.0,20.0,21.0,,Balance Sheet
"Other Curr. Lblts, Total",292.0,217.0,357.0,370.0,405.0,,Balance Sheet
Total Current Liabilities,3502.0,3148.0,3485.0,4807.0,4400.0,,Balance Sheet
Total Long Term Debt,3230.0,6686.0,6590.0,8486.0,10231.0,,Balance Sheet
Total Debt,3998.0,6914.0,7222.0,9859.0,11090.0,,Balance Sheet
Minority Interest,,,14.0,0.0,,,Balance Sheet
"Other Liabilities, Total",980.0,1051.0,2142.0,2206.0,2729.0,,Balance Sheet
Total Liabilities,7712.0,10885.0,12231.0,15499.0,17360.0,,Balance Sheet
Common Stock,37.0,37.0,37.0,37.0,37.0,,Balance Sheet
Additional Paid-In Capital,1321.0,1432.0,1496.0,1559.0,1628.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),7792.0,8842.0,8986.0,10765.0,11748.0,,Balance Sheet
Unrealized Gain (Loss),0.0,0.0,-4.0,-4.0,-3.0,,Balance Sheet
Cum. Trans. Adjustment,-524.0,-653.0,-443.0,-540.0,-471.0,,Balance Sheet
Min. Pension Lblty Adj.,-119.0,-132.0,-134.0,-137.0,-179.0,,Balance Sheet
Other Comprehensive Income,4.0,24.0,28.0,50.0,47.0,,Balance Sheet
"Other Equity, Total",-639.0,-761.0,-549.0,-627.0,-603.0,,Balance Sheet
Total Equity,8511.0,9550.0,9966.0,11730.0,12807.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,16223.0,20435.0,22197.0,27229.0,30167.0,,Balance Sheet
Ttl Comm. Shares Outs.,373.0,375.0,374.0,374.0,375.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,9946.0,11325.0,12444.0,13601.0,14884.0,,Income Statement
"Cost of Revenue, Total",3344.0,3770.0,4185.0,4620.0,5083.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",3510.0,3944.0,4334.0,4614.0,4984.0,,Income Statement
Research & Development,625.0,715.0,787.0,862.0,971.0,,Income Statement
Depreciation/Amortization,210.0,319.0,371.0,417.0,464.0,,Income Statement
Restructuring Charge,125.0,125.0,194.0,219.0,226.0,,Income Statement
Other Unusual Expnse (In),271.0,277.0,276.0,332.0,443.0,,Income Statement
