,2015,2016,2017,2018,2019,2020,Report
high,79.08,89.27,89.72,100.15,115.94,122.15,
low,55.54,71.03,69.35,76.41,81.66,72.13,
change,0.012,-0.060700000000000004,0.1495,0.10710000000000001,0.2672,-0.1348,
Date,2015-04-24 00:00:00,2016-04-29 00:00:00,2017-04-28 00:00:00,2018-04-27 00:00:00,2019-04-26 00:00:00,,Balance Sheet
Cash & Equivalents,4843.0,2876.0,4967.0,3669.0,4393.0,,Balance Sheet
Short Term Investments,14637.0,9758.0,8741.0,7558.0,5455.0,,Balance Sheet
Cash and Short Term Invs,19480.0,12634.0,13708.0,11227.0,9848.0,,Balance Sheet
"Trade Accts Recvble, Gross",5256.0,5723.0,5746.0,6180.0,6412.0,,Balance Sheet
Prov. for Doubtful Accts,-144.0,-161.0,-155.0,-193.0,-190.0,,Balance Sheet
"Total Receivables, Net",5112.0,5562.0,5591.0,5987.0,6222.0,,Balance Sheet
Invent. - Finished Goods,2268.0,2242.0,2211.0,2407.0,2476.0,,Balance Sheet
Invent. - Work In Progress,509.0,499.0,458.0,496.0,572.0,,Balance Sheet
Invent. - Raw Materials,686.0,732.0,669.0,676.0,705.0,,Balance Sheet
Total Inventory,3463.0,3473.0,3338.0,3579.0,3753.0,,Balance Sheet
Prepaid Expenses,1062.0,1795.0,,,,,Balance Sheet
Deferred Income Tax,4700.0,3729.0,2978.0,1423.0,1278.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,0.0,371.0,0.0,,,Balance Sheet
Other Current Assets,392.0,136.0,1865.0,2187.0,2144.0,,Balance Sheet
"Other Curr. Assets, Total",1727.0,136.0,2236.0,2187.0,2144.0,,Balance Sheet
Total Current Assets,30844.0,23600.0,24873.0,22980.0,21967.0,,Balance Sheet
Buildings,2314.0,2394.0,2175.0,2265.0,2267.0,,Balance Sheet
Land/Improvements,217.0,215.0,186.0,187.0,181.0,,Balance Sheet
Machinery/Equipment,5649.0,6328.0,6435.0,6749.0,7361.0,,Balance Sheet
Construction in Progress,683.0,777.0,895.0,1058.0,1111.0,,Balance Sheet
Prop./Plant/Equip. - Gross,8863.0,9714.0,9691.0,10259.0,10920.0,,Balance Sheet
Accumulated Depreciation,-4164.0,-4873.0,-5330.0,-5655.0,-6245.0,,Balance Sheet
Prop./Plant/Equip. - Net,4699.0,4841.0,4361.0,4604.0,4675.0,,Balance Sheet
"Goodwill, Net",40530.0,41500.0,38515.0,39543.0,39959.0,,Balance Sheet
Intangibles - Gross,31049.0,31640.0,29766.0,29924.0,29608.0,,Balance Sheet
Accum. Intangible Amort.,-2948.0,-4741.0,-6359.0,-8201.0,-9048.0,,Balance Sheet
Intangibles - Net,28101.0,26899.0,23407.0,21723.0,20560.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,,589.0,353.0,64.0,,Balance Sheet
LT Investments - Other,,,103.0,162.0,308.0,,Balance Sheet
Long Term Investments,,,692.0,515.0,372.0,,Balance Sheet
Def. Inc. Tax - LT Asset,774.0,1383.0,1550.0,1465.0,1519.0,,Balance Sheet
Disct. Ops. - LT Asset,,0.0,5919.0,0.0,,,Balance Sheet
Other Long Term Assets,1737.0,1421.0,540.0,563.0,642.0,,Balance Sheet
Total Assets,106685.0,99644.0,99857.0,91393.0,89694.0,,Balance Sheet
Accounts Payable,1610.0,1709.0,1555.0,1628.0,1953.0,,Balance Sheet
Accrued Expenses,4033.0,3784.0,4443.0,5232.0,4885.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2424.0,993.0,7520.0,2058.0,838.0,,Balance Sheet
Customer Advances,,,,,211.0,,Balance Sheet
Income Taxes Payable,935.0,566.0,633.0,979.0,567.0,,Balance Sheet
