,2015,2016,2017,2018,2019,2020,Report
high,65.45,69.0,64.92,50.03,38.12,33.77,
low,35.79,32.2,38.14,24.56,18.33,3.8,
change,-0.32060000000000005,0.4344,-0.34759999999999996,-0.38450000000000006,-0.0008,-0.5156000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,1467.0,1377.0,1668.0,714.0,247.0,,Balance Sheet
"Trade Accts Recvble, Gross",1356.0,1221.0,1429.0,,1150.0,,Balance Sheet
Prov. for Doubtful Accts,-103.0,-93.0,-84.0,,-88.0,,Balance Sheet
"Total Receivables, Net",1253.0,1128.0,1345.0,1194.0,1062.0,,Balance Sheet
Total Inventory,570.0,476.0,368.0,401.0,502.0,,Balance Sheet
Prepaid Expenses,462.0,260.0,336.0,323.0,148.0,,Balance Sheet
"Other Curr. Assets, Total",,,8.0,55.0,2.0,,Balance Sheet
Total Current Assets,3752.0,3241.0,3725.0,2687.0,1961.0,,Balance Sheet
Natural Resources,44005.0,44662.0,40980.0,43780.0,41206.0,,Balance Sheet
Other Prop./Plant/Equip.,2145.0,2087.0,2422.0,2976.0,1939.0,,Balance Sheet
Prop./Plant/Equip. - Gross,46150.0,46749.0,43402.0,46756.0,43145.0,,Balance Sheet
Accumulated Depreciation,-25312.0,-27882.0,-25643.0,-28335.0,-28987.0,,Balance Sheet
Prop./Plant/Equip. - Net,20838.0,18867.0,17759.0,18421.0,14158.0,,Balance Sheet
Long Term Investments,,,,121.0,1258.0,,Balance Sheet
Other Long Term Assets,,,16.0,,7.0,,Balance Sheet
Total Assets,25500.0,22519.0,21922.0,21582.0,18107.0,,Balance Sheet
Accounts Payable,618.0,585.0,641.0,709.0,695.0,,Balance Sheet
Accrued Expenses,1086.0,919.0,1134.0,1127.0,995.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1.0,0.0,550.0,151.0,11.0,,Balance Sheet
Income Taxes Payable,47.0,22.0,55.0,58.0,51.0,,Balance Sheet
Other Current Liabilities,89.0,317.0,184.0,156.0,103.0,,Balance Sheet
"Other Curr. Lblts, Total",136.0,339.0,239.0,214.0,154.0,,Balance Sheet
Total Current Liabilities,1841.0,1843.0,2564.0,2201.0,1855.0,,Balance Sheet
Long Term Debt,8716.0,8544.0,7934.0,8054.0,8518.0,,Balance Sheet
Capital Lease Obligations,,,,39.0,37.0,,Balance Sheet
Total Long Term Debt,8716.0,8544.0,7934.0,8093.0,8555.0,,Balance Sheet
Total Debt,8717.0,8544.0,8484.0,8244.0,8566.0,,Balance Sheet
Deferred Income Tax,2529.0,1710.0,545.0,391.0,346.0,,Balance Sheet
Minority Interest,1602.0,1441.0,1375.0,1682.0,1765.0,,Balance Sheet
Reserves,2562.0,2432.0,1792.0,1866.0,1811.0,,Balance Sheet
Other LT Liabilities,362.0,311.0,296.0,219.0,520.0,,Balance Sheet
"Other Liabilities, Total",2924.0,2743.0,2088.0,2085.0,2331.0,,Balance Sheet
Total Liabilities,17612.0,16281.0,14506.0,14452.0,14852.0,,Balance Sheet
Common Stock,257.0,258.0,259.0,260.0,261.0,,Balance Sheet
Additional Paid-In Capital,12619.0,12364.0,12128.0,12106.0,11769.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-1980.0,-3385.0,-2088.0,-2048.0,-5601.0,,Balance Sheet
Treasury Stock - Common,-2889.0,-2887.0,-2887.0,-3192.0,-3190.0,,Balance Sheet
Cum. Trans. Adjustment,-109.0,-109.0,0.0,,-1.0,,Balance Sheet
Min. Pension Lblty Adj.,-10.0,-3.0,4.0,,17.0,,Balance Sheet
Other Comprehensive Income,,,,4.0,,,Balance Sheet
"Other Equity, Total",-119.0,-112.0,4.0,4.0,16.0,,Balance Sheet
Total Equity,7888.0,6238.0,7416.0,7130.0,3255.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,25500.0,22519.0,21922.0,21582.0,18107.0,,Balance Sheet
Ttl Comm. Shares Outs.,378.0,379.0,381.0,375.0,376.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,33.0,33.0,33.0,41.0,41.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,6510.0,5367.0,5887.0,7348.0,6315.0,,Income Statement
"Cost of Revenue, Total",1854.0,1494.0,1400.0,1439.0,1447.0,,Income Statement
