,2015,2016,2017,2018,2019,2020,Report
high,51.8,56.37,66.01,78.16,81.15,81.64,
low,43.92,40.41,51.57,59.1,64.56,52.55,
change,-0.060599999999999994,0.1941,0.20980000000000001,0.0278,0.1685,-0.04820000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,808.0,974.0,1051.0,924.0,1230.0,,Balance Sheet
"Trade Accts Recvble, Gross",1120.0,1199.0,1428.0,1597.0,1326.0,,Balance Sheet
Prov. for Doubtful Accts,-8.0,-9.0,-13.0,-15.0,-11.0,,Balance Sheet
"Total Receivables, Net",1112.0,1190.0,1415.0,1582.0,1315.0,,Balance Sheet
"Other Curr. Assets, Total",56.0,54.0,76.0,230.0,224.0,,Balance Sheet
Total Current Assets,1977.0,2219.0,2541.0,2735.0,2770.0,,Balance Sheet
Buildings,469.0,467.0,417.0,474.0,478.0,,Balance Sheet
Land/Improvements,163.0,172.0,147.0,145.0,145.0,,Balance Sheet
Construction in Progress,3.0,8.0,61.0,3.0,1.0,,Balance Sheet
Other Prop./Plant/Equip.,275.0,296.0,321.0,330.0,744.0,,Balance Sheet
Prop./Plant/Equip. - Gross,910.0,943.0,945.0,951.0,1368.0,,Balance Sheet
Accumulated Depreciation,-385.0,-407.0,-420.0,-447.0,-479.0,,Balance Sheet
Prop./Plant/Equip. - Net,525.0,537.0,525.0,504.0,889.0,,Balance Sheet
"Goodwill, Net",8.0,8.0,8.0,8.0,8.0,,Balance Sheet
Other Long Term Assets,56.0,28.0,29.0,27.0,17.0,,Balance Sheet
Total Assets,2566.0,2791.0,3117.0,3315.0,3692.0,,Balance Sheet
Accounts Payable,645.0,727.0,866.0,902.0,736.0,,Balance Sheet
Accrued Expenses,187.0,186.0,206.0,216.0,255.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Customer Advances,,,,190.0,154.0,,Balance Sheet
Income Taxes Payable,29.0,18.0,20.0,18.0,24.0,,Balance Sheet
"Other Curr. Lblts, Total",29.0,18.0,20.0,209.0,178.0,,Balance Sheet
Total Current Liabilities,861.0,930.0,1093.0,1327.0,1168.0,,Balance Sheet
Total Long Term Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Total Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Deferred Income Tax,10.0,14.0,30.0,0.0,,,Balance Sheet
Minority Interest,3.0,3.0,3.0,1.0,2.0,,Balance Sheet
"Other Liabilities, Total",,,,,326.0,,Balance Sheet
Total Liabilities,874.0,946.0,1125.0,1328.0,1497.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,2.0,2.0,2.0,2.0,2.0,,Balance Sheet
Additional Paid-In Capital,0.0,3.0,1.0,2.0,3.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1771.0,1945.0,2064.0,2089.0,2321.0,,Balance Sheet
"Other Equity, Total",-81.0,-105.0,-74.0,-105.0,-131.0,,Balance Sheet
Total Equity,1692.0,1845.0,1992.0,1987.0,2195.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,2566.0,2791.0,3117.0,3315.0,3692.0,,Balance Sheet
Ttl Comm. Shares Outs.,182.0,180.0,176.0,172.0,170.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,6617.0,6098.0,6921.0,8138.0,8175.0,,Income Statement
"Cost of Revenue, Total",4429.0,3934.0,4602.0,5518.0,5539.0,,Income Statement
Selling/Gen/Admin Expense,144.0,151.0,164.0,198.0,210.0,,Income Statement
Labor & Related Expense,1144.0,1158.0,1267.0,1393.0,1422.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1288.0,1308.0,1431.0,1591.0,1632.0,,Income Statement
Depreciation/Amortization,46.0,47.0,49.0,54.0,51.0,,Income Statement
"Other Operat Expse, Total",132.0,139.0,138.0,178.0,186.0,,Income Statement
Total Operating Expense,5895.0,5428.0,6221.0,7342.0,7409.0,,Income Statement
Total Operating Income,721.0,670.0,700.0,797.0,767.0,,Income Statement
"Inter/Invest Inc, Non-Oper",10.0,12.0,13.0,19.0,23.0,,Income Statement
OtherNon-OperatInc (Expnse),5.0,5.0,5.0,3.0,6.0,,Income Statement
"Other, Net",5.0,5.0,5.0,3.0,6.0,,Income Statement
Income Before Tax,737.0,687.0,719.0,818.0,796.0,,Income Statement
Income Tax - Total,277.0,254.0,267.0,180.0,204.0,,Income Statement
Income After Tax,459.0,433.0,451.0,639.0,592.0,,Income Statement
Minority Interest,-2.0,-2.0,-1.0,-2.0,-2.0,,Income Statement
Net Inc Before Extra Items,457.0,431.0,450.0,637.0,590.0,,Income Statement
Total Extraordinary Items,,,39.0,-19.0,,,Income Statement
Total Net Income,457.0,431.0,489.0,618.0,590.0,,Income Statement
Income Available to Common Excl. Extra. Items,457.0,431.0,450.0,637.0,590.0,,Income Statement
Income Available to Common Incl. Extra. Items,457.0,431.0,489.0,618.0,590.0,,Income Statement
Basic/Primary Weighted Average Shares,189.0,181.0,179.0,174.0,171.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.42,2.38,2.51,3.66,3.45,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.42,2.38,2.73,3.55,3.45,,Income Statement
Dilution Adjustment,,,,0.0,,,Income Statement
Diluted Weighted Average Shares,190.0,183.0,182.0,178.0,174.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.4,2.36,2.48,3.58,3.39,,Income Statement
Diluted EPS Incl. Extra. Items,2.4,2.36,2.69,3.48,3.39,,Income Statement
Div/Share-ComStockPrimIssue,0.72,0.8,0.84,0.9,1.0,,Income Statement
Gross Divid - Common Stock,136.0,145.0,150.0,157.0,171.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",46.0,47.0,49.0,54.0,51.0,,Income Statement
Normalzd Income Before Tax,737.0,687.0,719.0,818.0,796.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,277.0,254.0,267.0,180.0,204.0,,Income Statement
Normalized Income After Tax,459.0,433.0,451.0,639.0,592.0,,Income Statement
Normalzd Inc Avail to Common,457.0,431.0,450.0,637.0,590.0,,Income Statement
Basic Normalized EPS,2.42,2.38,2.51,3.66,3.45,,Income Statement
Diluted Normalized EPS,2.4,2.36,2.48,3.58,3.39,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,459.0,433.0,490.0,620.0,592.0,,Cash Flow
Depreciation/Depletion,46.0,47.0,49.0,54.0,51.0,,Cash Flow
Deferred Taxes,18.0,16.0,-44.0,-12.0,4.0,,Cash Flow
Non-Cash Items,44.0,44.0,52.0,61.0,62.0,,Cash Flow
"Cash Taxes Pd, Supplemental",239.0,254.0,250.0,239.0,222.0,,Cash Flow
Accounts Receivable,63.0,-102.0,-185.0,-215.0,266.0,,Cash Flow
Other Assets,1.0,2.0,-5.0,-45.0,29.0,,Cash Flow
Payable/Accrued,-84.0,103.0,115.0,86.0,-182.0,,Cash Flow
Changes in Working Capital,-3.0,-10.0,-59.0,-150.0,62.0,,Cash Flow
Total Cash from Operations,565.0,529.0,489.0,573.0,772.0,,Cash Flow
Capital Expenditures,-44.0,-59.0,-95.0,-47.0,-47.0,,Cash Flow
Acquisition of Business,0.0,,,,,,Cash Flow
Sale of Fixed Assets,,0.0,84.0,0.0,1.0,,Cash Flow
Sale/Maturity of Investment,87.0,0.0,0.0,0.0,,,Cash Flow
"Investment, Net",-47.0,0.0,0.0,0.0,,,Cash Flow
Other Investing Cash Flow,-3.0,6.0,-1.0,-1.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",37.0,6.0,83.0,-1.0,1.0,,Cash Flow
