,2015,2016,2017,2018,2019,2020,Report
high,130.97,133.4,165.0,164.99,206.29,220.97,
low,106.57,104.11,120.87,134.5,146.35,143.34,
change,0.013999999999999999,-0.038700000000000005,0.22280000000000003,-0.0298,0.34850000000000003,-0.027200000000000002,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,532.0,870.0,1030.0,1033.0,887.0,,Balance Sheet
"Trade Accts Recvble, Gross",1280.0,2120.0,2291.0,2419.0,2654.0,,Balance Sheet
Prov. for Doubtful Accts,-22.0,-40.0,-45.0,-40.0,-33.0,,Balance Sheet
"Trade Accts Recvble, Net",1258.0,2080.0,2246.0,2379.0,2621.0,,Balance Sheet
Other Receivables,169.0,97.0,170.0,61.0,81.0,,Balance Sheet
"Total Receivables, Net",1427.0,2177.0,2416.0,2440.0,2702.0,,Balance Sheet
Prepaid Expenses,86.0,131.0,132.0,136.0,145.0,,Balance Sheet
Restricted Cash - Current,,,,,8.0,,Balance Sheet
Other Current Assets,10458.0,10614.0,12283.0,12811.0,13295.0,,Balance Sheet
"Other Curr. Assets, Total",10458.0,10614.0,12283.0,12811.0,13303.0,,Balance Sheet
Total Current Assets,12503.0,13792.0,15861.0,16420.0,17037.0,,Balance Sheet
Buildings,272.0,382.0,468.0,488.0,550.0,,Balance Sheet
Land/Improvements,95.0,90.0,94.0,92.0,90.0,,Balance Sheet
Other Prop./Plant/Equip.,724.0,1009.0,1300.0,1130.0,2237.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1091.0,1481.0,1862.0,1710.0,2877.0,,Balance Sheet
Accumulated Depreciation,-528.0,-642.0,-877.0,-768.0,-896.0,,Balance Sheet
Prop./Plant/Equip. - Net,563.0,839.0,985.0,942.0,2014.0,,Balance Sheet
"Goodwill, Gross",,,11011.0,10957.0,11686.0,,Balance Sheet
Accum. Goodwill Amort.,,,-492.0,-492.0,-492.0,,Balance Sheet
"Goodwill, Net",3737.0,10413.0,10519.0,10465.0,11194.0,,Balance Sheet
Intangibles - Gross,1499.0,5309.0,5442.0,5352.0,5967.0,,Balance Sheet
Accum. Intangible Amort.,-384.0,-948.0,-1534.0,-2013.0,-2489.0,,Balance Sheet
Intangibles - Net,1115.0,4368.0,3882.0,3318.0,3478.0,,Balance Sheet
LT Invt. - Affiliate Comp.,13.0,,,,,,Balance Sheet
LT Investments - Other,29.0,30.0,26.0,7.0,23.0,,Balance Sheet
Long Term Investments,42.0,30.0,26.0,7.0,23.0,,Balance Sheet
Note Rcvble - Long Term,30.0,27.0,33.0,20.0,260.0,,Balance Sheet
Deferred Charges,23.0,15.0,18.0,60.0,88.0,,Balance Sheet
Pension Bene. - Overfunded,725.0,599.0,899.0,898.0,1018.0,,Balance Sheet
Def. Inc. Tax - LT Asset,76.0,50.0,46.0,59.0,72.0,,Balance Sheet
Other Long Term Assets,25.0,120.0,189.0,196.0,242.0,,Balance Sheet
Total Assets,18839.0,30253.0,32458.0,32385.0,35426.0,,Balance Sheet
Accounts Payable,180.0,117.0,136.0,163.0,,,Balance Sheet
Payable/Accrued,,,,691.0,856.0,,Balance Sheet
Accrued Expenses,59.0,200.0,209.0,1166.0,1387.0,,Balance Sheet
Notes Payable/ST Debt,79.0,5.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,909.0,503.0,85.0,186.0,319.0,,Balance Sheet
Dividends Payable,,,,,100.0,,Balance Sheet
Customer Advances,820.0,1534.0,1766.0,61.0,12.0,,Balance Sheet
Income Taxes Payable,65.0,91.0,90.0,129.0,138.0,,Balance Sheet
Other Payables,200.0,,,,,,Balance Sheet
Other Current Liabilities,10489.0,10920.0,12469.0,12905.0,13258.0,,Balance Sheet
"Other Curr. Lblts, Total",11574.0,12545.0,14325.0,13095.0,13508.0,,Balance Sheet
Total Current Liabilities,12801.0,13370.0,14755.0,15301.0,16070.0,,Balance Sheet
Long Term Debt,2278.0,3357.0,4450.0,4389.0,5301.0,,Balance Sheet
Capital Lease Obligations,,,,29.0,22.0,,Balance Sheet
Total Long Term Debt,2278.0,3357.0,4450.0,4418.0,5323.0,,Balance Sheet
Total Debt,3266.0,3865.0,4535.0,4604.0,5642.0,,Balance Sheet
Deferred Income Tax,240.0,864.0,615.0,559.0,526.0,,Balance Sheet
Minority Interest,184.0,169.0,151.0,145.0,120.0,,Balance Sheet
Reserves,295.0,575.0,558.0,540.0,537.0,,Balance Sheet
Pension Benefits - Underfunded,381.0,1432.0,1394.0,1295.0,1474.0,,Balance Sheet
Other LT Liabilities,431.0,421.0,409.0,275.0,1127.0,,Balance Sheet
"Other Liabilities, Total",1107.0,2428.0,2361.0,2110.0,3138.0,,Balance Sheet
Total Liabilities,16610.0,20188.0,22332.0,22533.0,25177.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,,,,,Balance Sheet
Common Stock,0.0,,,,,,Balance Sheet
Additional Paid-In Capital,1672.0,10596.0,10538.0,10615.0,10687.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1597.0,1452.0,1104.0,1201.0,1792.0,,Balance Sheet
Treasury Stock - Common,-3.0,-99.0,-3.0,-3.0,-3.0,,Balance Sheet
Unrealized Gain (Loss),-10.0,-82.0,-10.0,,,,Balance Sheet
Cum. Trans. Adjustment,-314.0,-650.0,-365.0,-616.0,-538.0,,Balance Sheet
Min. Pension Lblty Adj.,-713.0,-1152.0,-1138.0,-1337.0,-1702.0,,Balance Sheet
Other Comprehensive Income,,,,-8.0,13.0,,Balance Sheet
"Other Equity, Total",-1027.0,-1802.0,-1503.0,-1961.0,-2227.0,,Balance Sheet
Total Equity,2229.0,10065.0,10126.0,9852.0,10249.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,18839.0,30253.0,32458.0,32385.0,35426.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,69.0,136.0,132.0,129.0,129.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Ttl Comm. Shares Outs.,69.0,136.0,132.0,129.0,129.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,1.0,0.0,0.0,0.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3829.0,7887.0,8202.0,8513.0,9039.0,,Income Statement
Selling/Gen/Admin Expense,,,,,244.0,,Income Statement
Labor & Related Expense,2306.0,4849.0,4967.0,5123.0,5249.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2306.0,4849.0,4967.0,5123.0,5493.0,,Income Statement
Depreciation,95.0,178.0,203.0,208.0,240.0,,Income Statement
Amortiz of Intangibles,76.0,591.0,581.0,534.0,489.0,,Income Statement
Depreciation/Amortization,171.0,769.0,784.0,742.0,729.0,,Income Statement
Restructuring Charge,126.0,193.0,132.0,0.0,0.0,,Income Statement
Other Unusual Expnse (In),0.0,177.0,269.0,202.0,13.0,,Income Statement
Unusual Expense (Income),126.0,370.0,401.0,202.0,13.0,,Income Statement
"Other Operat Expse, Total",799.0,1551.0,1534.0,1637.0,1475.0,,Income Statement
Total Operating Expense,3402.0,7539.0,7686.0,7704.0,7710.0,,Income Statement
Total Operating Income,427.0,348.0,516.0,809.0,1329.0,,Income Statement
"Inter Expse,Net Non-Operat",-142.0,-183.0,-187.0,-207.0,-234.0,,Income Statement
"Inter/Invest Inc, Non-Oper",30.0,-28.0,-72.0,-22.0,-5.0,,Income Statement
Gain(Loss)on Sale of Assets,25.0,2.0,13.0,-9.0,-2.0,,Income Statement
"Other, Net",,203.0,222.0,280.0,234.0,,Income Statement
