,2015,2016,2017,2018,2019,2020,Report
high,98.81,102.9,248.23,264.11,182.17,150.0,
low,70.21,73.55,95.04,104.64,107.52,98.04,
change,-0.049400000000000006,0.125,1.1469,-0.47100000000000003,0.3102,0.0345,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,583.0,624.0,910.0,544.0,680.0,,Balance Sheet
Short Term Investments,107.0,207.0,206.0,500.0,503.0,,Balance Sheet
Cash and Short Term Invs,689.0,831.0,1116.0,1045.0,1183.0,,Balance Sheet
"Trade Accts Recvble, Gross",152.0,158.0,239.0,257.0,241.0,,Balance Sheet
Prov. for Doubtful Accts,-2.0,-2.0,-2.0,-2.0,-2.0,,Balance Sheet
"Total Receivables, Net",150.0,156.0,237.0,256.0,238.0,,Balance Sheet
Invent. - Finished Goods,90.0,101.0,119.0,103.0,131.0,,Balance Sheet
Invent. - Work In Progress,43.0,45.0,44.0,66.0,50.0,,Balance Sheet
Invent. - Raw Materials,70.0,93.0,145.0,234.0,200.0,,Balance Sheet
Total Inventory,204.0,239.0,308.0,404.0,381.0,,Balance Sheet
Prepaid Expenses,59.0,75.0,93.0,102.0,95.0,,Balance Sheet
Total Current Assets,1103.0,1301.0,1754.0,1805.0,1897.0,,Balance Sheet
Buildings,167.0,215.0,267.0,332.0,401.0,,Balance Sheet
Land/Improvements,19.0,22.0,27.0,42.0,46.0,,Balance Sheet
Machinery/Equipment,227.0,279.0,345.0,384.0,450.0,,Balance Sheet
Construction in Progress,36.0,59.0,49.0,54.0,44.0,,Balance Sheet
Other Prop./Plant/Equip.,27.0,31.0,56.0,66.0,93.0,,Balance Sheet
Prop./Plant/Equip. - Gross,475.0,607.0,744.0,879.0,1033.0,,Balance Sheet
Accumulated Depreciation,-187.0,-227.0,-284.0,-336.0,-409.0,,Balance Sheet
Prop./Plant/Equip. - Net,289.0,379.0,460.0,543.0,624.0,,Balance Sheet
"Goodwill, Net",1.0,20.0,56.0,101.0,82.0,,Balance Sheet
Intangibles - Gross,25.0,45.0,74.0,116.0,116.0,,Balance Sheet
Accum. Intangible Amort.,-13.0,-17.0,-23.0,-29.0,-42.0,,Balance Sheet
Intangibles - Net,12.0,29.0,51.0,87.0,74.0,,Balance Sheet
Other Long Term Assets,20.0,19.0,19.0,19.0,22.0,,Balance Sheet
Total Assets,1453.0,1790.0,2367.0,2574.0,2730.0,,Balance Sheet
Accounts Payable,26.0,28.0,35.0,36.0,27.0,,Balance Sheet
Accrued Expenses,48.0,59.0,88.0,83.0,77.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2.0,3.0,4.0,4.0,4.0,,Balance Sheet
Customer Advances,22.0,35.0,47.0,57.0,60.0,,Balance Sheet
Income Taxes Payable,38.0,25.0,16.0,51.0,11.0,,Balance Sheet
Other Current Liabilities,6.0,8.0,9.0,15.0,13.0,,Balance Sheet
"Other Curr. Lblts, Total",65.0,68.0,72.0,123.0,84.0,,Balance Sheet
Total Current Liabilities,142.0,158.0,199.0,246.0,192.0,,Balance Sheet
Total Long Term Debt,18.0,38.0,45.0,42.0,38.0,,Balance Sheet
Total Debt,20.0,41.0,49.0,45.0,42.0,,Balance Sheet
Deferred Income Tax,33.0,36.0,101.0,81.0,78.0,,Balance Sheet
Minority Interest,1.0,0.0,0.0,1.0,1.0,,Balance Sheet
