,2015,2016,2017,2018,2019,2020,Report
high,39.1,49.4,68.98,84.37,89.5,91.99,
low,28.32,25.31,41.67,47.72,50.94,48.11,
change,-0.16620000000000001,0.43,0.5905,-0.2241,0.6823,-0.1104,
Date,,2016-01-30 00:00:00,2017-01-28 00:00:00,2018-02-03 00:00:00,2019-02-02 00:00:00,2020-02-01 00:00:00,Balance Sheet
Cash & Equivalents,,1976.0,2240.0,1101.0,1980.0,2229.0,Balance Sheet
Short Term Investments,,1305.0,1681.0,2032.0,0.0,,Balance Sheet
Cash and Short Term Invs,,3281.0,3921.0,3133.0,1980.0,2229.0,Balance Sheet
"Trade Accts Recvble, Gross",,1211.0,1399.0,1086.0,1038.0,1173.0,Balance Sheet
Prov. for Doubtful Accts,,-49.0,-52.0,-37.0,-23.0,-24.0,Balance Sheet
"Total Receivables, Net",,1162.0,1347.0,1049.0,1015.0,1149.0,Balance Sheet
Total Inventory,,5051.0,4864.0,5209.0,5409.0,5174.0,Balance Sheet
Restricted Cash - Current,,185.0,193.0,199.0,204.0,126.0,Balance Sheet
Discont. Ops.-Curr. Assets,,0.0,,,,,Balance Sheet
Other Current Assets,,207.0,191.0,239.0,262.0,179.0,Balance Sheet
"Other Curr. Assets, Total",,392.0,384.0,438.0,466.0,305.0,Balance Sheet
Total Current Assets,,9886.0,10516.0,9829.0,8870.0,8857.0,Balance Sheet
Buildings,,2220.0,2227.0,2327.0,2119.0,2203.0,Balance Sheet
Land/Improvements,,613.0,618.0,623.0,637.0,650.0,Balance Sheet
Machinery/Equipment,,5002.0,4998.0,5410.0,5865.0,6286.0,Balance Sheet
Other Prop./Plant/Equip.,,214.0,300.0,340.0,579.0,2798.0,Balance Sheet
Prop./Plant/Equip. - Gross,,8049.0,8143.0,8700.0,9200.0,11937.0,Balance Sheet
Accumulated Depreciation,,-5868.0,-5850.0,-6279.0,-6690.0,-6900.0,Balance Sheet
Prop./Plant/Equip. - Net,,2346.0,2293.0,2421.0,2510.0,5037.0,Balance Sheet
"Goodwill, Gross",,1100.0,1100.0,1100.0,1590.0,1659.0,Balance Sheet
Accum. Goodwill Amort.,,-675.0,-675.0,-675.0,-675.0,-675.0,Balance Sheet
"Goodwill, Net",,425.0,425.0,425.0,915.0,984.0,Balance Sheet
Intangibles - Gross,,,,,18.0,476.0,Balance Sheet
Accum. Intangible Amort.,,,,,,-95.0,Balance Sheet
Intangibles - Net,,18.0,,,18.0,381.0,Balance Sheet
Pension Bene. - Overfunded,,96.0,96.0,99.0,44.0,48.0,Balance Sheet
Disct. Ops. - LT Asset,,31.0,0.0,,,,Balance Sheet
Other Long Term Assets,,717.0,526.0,275.0,544.0,284.0,Balance Sheet
Total Assets,,13519.0,13856.0,13049.0,12901.0,15591.0,Balance Sheet
Accounts Payable,,4450.0,4984.0,4873.0,5257.0,5288.0,Balance Sheet
Accrued Expenses,,1186.0,1223.0,1425.0,1318.0,1837.0,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,395.0,44.0,544.0,56.0,14.0,Balance Sheet
Customer Advances,,357.0,418.0,453.0,882.0,921.0,Balance Sheet
Income Taxes Payable,,128.0,26.0,137.0,,,Balance Sheet
Discontinued Operations,,0.0,,,,,Balance Sheet
Other Current Liabilities,,409.0,427.0,385.0,,,Balance Sheet
"Other Curr. Lblts, Total",,894.0,871.0,975.0,882.0,921.0,Balance Sheet
Total Current Liabilities,,6925.0,7122.0,7817.0,7513.0,8060.0,Balance Sheet
Long Term Debt,,1339.0,1321.0,811.0,1332.0,1233.0,Balance Sheet
Capital Lease Obligations,,,,,,24.0,Balance Sheet
Total Long Term Debt,,1339.0,1321.0,811.0,1332.0,1257.0,Balance Sheet
Total Debt,,1734.0,1365.0,1355.0,1388.0,1271.0,Balance Sheet
Minority Interest,,0.0,,,,,Balance Sheet
Pension Benefits - Underfunded,,165.0,,,,,Balance Sheet
Other LT Liabilities,,712.0,704.0,809.0,750.0,2795.0,Balance Sheet
Discont. Ops. - Lblts,,0.0,,,,,Balance Sheet
"Other Liabilities, Total",,877.0,704.0,809.0,750.0,2795.0,Balance Sheet
Total Liabilities,,9141.0,9147.0,9437.0,9595.0,12112.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,32.0,31.0,28.0,27.0,26.0,Balance Sheet
Additional Paid-In Capital,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,4130.0,4399.0,3270.0,2985.0,3158.0,Balance Sheet
Treasury Stock - Common,,-55.0,0.0,,,,Balance Sheet
Unrealized Gain (Loss),,0.0,0.0,,,,Balance Sheet
Cum. Trans. Adjustment,,271.0,279.0,314.0,,,Balance Sheet
Other Comprehensive Income,,,,,294.0,295.0,Balance Sheet
