,2015,2016,2017,2018,2019,2020,Report
high,117.79,109.5,171.06,203.63,151.5,153.41,
low,50.96,49.95,86.2,90.06,95.61,35.84,
change,-0.41240000000000004,0.29059999999999997,0.9334,-0.40090000000000003,0.4436,-0.38799999999999996,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,,,,,1266.0,,Balance Sheet
Cash & Equivalents,2080.0,2453.0,2804.0,2215.0,1086.0,,Balance Sheet
Short Term Investments,115.0,173.0,167.0,0.0,,,Balance Sheet
Cash and Short Term Invs,2195.0,2627.0,2971.0,2215.0,2352.0,,Balance Sheet
"Trade Accts Recvble, Gross",211.0,233.0,196.0,252.0,326.0,,Balance Sheet
Prov. for Doubtful Accts,-67.0,-55.0,-31.0,-33.0,-39.0,,Balance Sheet
"Trade Accts Recvble, Net",144.0,179.0,166.0,219.0,287.0,,Balance Sheet
Other Receivables,44.0,40.0,59.0,58.0,59.0,,Balance Sheet
"Total Receivables, Net",188.0,219.0,224.0,277.0,346.0,,Balance Sheet
Total Inventory,74.0,92.0,72.0,67.0,89.0,,Balance Sheet
Prepaid Expenses,48.0,53.0,157.0,83.0,69.0,,Balance Sheet
Total Current Assets,2506.0,2990.0,3424.0,2641.0,2856.0,,Balance Sheet
Buildings,2614.0,3016.0,3066.0,3429.0,4179.0,,Balance Sheet
Land/Improvements,3975.0,7623.0,7583.0,7707.0,9367.0,,Balance Sheet
Machinery/Equipment,317.0,317.0,314.0,314.0,0.0,,Balance Sheet
Construction in Progress,3217.0,300.0,1016.0,1913.0,477.0,,Balance Sheet
Other Prop./Plant/Equip.,194.0,180.0,159.0,111.0,564.0,,Balance Sheet
Prop./Plant/Equip. - Gross,10318.0,11435.0,12137.0,13474.0,14587.0,,Balance Sheet
Accumulated Depreciation,-2841.0,-3175.0,-3639.0,-4088.0,-4511.0,,Balance Sheet
Prop./Plant/Equip. - Net,7477.0,8260.0,8499.0,9386.0,10077.0,,Balance Sheet
Intangibles - Gross,138.0,143.0,155.0,168.0,187.0,,Balance Sheet
Accum. Intangible Amort.,-27.0,-29.0,-32.0,-34.0,-40.0,,Balance Sheet
Intangibles - Net,111.0,114.0,124.0,223.0,146.0,,Balance Sheet
LT Invt. - Affiliate Comp.,1.0,0.0,,,,,Balance Sheet
LT Investments - Other,136.0,128.0,161.0,0.0,,,Balance Sheet
Long Term Investments,137.0,128.0,161.0,0.0,,,Balance Sheet
Def. Inc. Tax - LT Asset,,,241.0,736.0,562.0,,Balance Sheet
Restricted Cash - LT,2.0,193.0,2.0,4.0,6.0,,Balance Sheet
Other Long Term Assets,226.0,269.0,232.0,226.0,223.0,,Balance Sheet
Total Assets,10459.0,11954.0,12682.0,13216.0,13871.0,,Balance Sheet
Accounts Payable,268.0,299.0,285.0,322.0,262.0,,Balance Sheet
Accrued Expenses,390.0,518.0,533.0,593.0,572.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,63.0,12.0,324.0,,Balance Sheet
Dividends Payable,,,0.0,,,,Balance Sheet
Security Deposits,436.0,600.0,1050.0,955.0,824.0,,Balance Sheet
Other Current Liabilities,16.0,0.0,,,,,Balance Sheet
"Other Curr. Lblts, Total",452.0,600.0,1050.0,955.0,824.0,,Balance Sheet
Total Current Liabilities,1110.0,1416.0,1930.0,1882.0,1983.0,,Balance Sheet
Long Term Debt,9150.0,10125.0,9566.0,9411.0,10080.0,,Balance Sheet
Capital Lease Obligations,,,17.0,17.0,18.0,,Balance Sheet
Total Long Term Debt,9150.0,10125.0,9583.0,9428.0,10098.0,,Balance Sheet
Total Debt,9150.0,10125.0,9645.0,9440.0,10422.0,,Balance Sheet
Deferred Income Tax,36.0,67.0,0.0,,,,Balance Sheet
Minority Interest,134.0,100.0,131.0,-219.0,-202.0,,Balance Sheet
"Other Liabilities, Total",141.0,87.0,91.0,92.0,249.0,,Balance Sheet
Total Liabilities,10571.0,11796.0,11734.0,11182.0,12128.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,983.0,1227.0,1498.0,2457.0,2513.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),,,635.0,922.0,642.0,,Balance Sheet
Treasury Stock - Common,-1153.0,-1167.0,-1184.0,-1344.0,-1411.0,,Balance Sheet
