,2015,2016,2017,2018,2019,2020,Report
high,63.26,75.07,91.29,93.6,107.28,111.43,
low,55.01,48.47,72.59,69.68,73.52,56.74,
change,-0.001,0.31670000000000004,0.21550000000000002,-0.18480000000000002,0.4279,-0.2618,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,61.0,76.0,119.0,121.0,76.0,,Balance Sheet
"Total Receivables, Net",345.0,384.0,392.0,415.0,442.0,,Balance Sheet
Prop./Plant/Equip. - Gross,267.0,295.0,326.0,377.0,435.0,,Balance Sheet
Accumulated Depreciation,-92.0,-99.0,-109.0,-121.0,-137.0,,Balance Sheet
Prop./Plant/Equip. - Net,175.0,196.0,217.0,256.0,298.0,,Balance Sheet
"Goodwill, Net",442.0,442.0,442.0,442.0,442.0,,Balance Sheet
LT Invt. - Affiliate Comp.,31.0,52.0,67.0,108.0,186.0,,Balance Sheet
LT Investments - Other,14312.0,15828.0,17668.0,17010.0,19661.0,,Balance Sheet
Long Term Investments,14344.0,15880.0,17734.0,17119.0,19847.0,,Balance Sheet
Def. Policy Acq. Costs,3617.0,3783.0,3958.0,4138.0,4342.0,,Balance Sheet
Accrued Investment Income,210.0,223.0,233.0,243.0,245.0,,Balance Sheet
Other Assets,347.0,324.0,312.0,294.0,286.0,,Balance Sheet
"Other Assets, Total",557.0,547.0,545.0,537.0,531.0,,Balance Sheet
Total Assets,19853.0,21436.0,23475.0,23096.0,25977.0,,Balance Sheet
Policy Liabilities,12682.0,13286.0,13932.0,14463.0,15034.0,,Balance Sheet
Insurance Reserves,96.0,97.0,98.0,97.0,96.0,,Balance Sheet
Unearned Prem. Or Rev.,67.0,64.0,61.0,61.0,64.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,301.0,289.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,490.0,264.0,328.0,7.0,9.0,,Balance Sheet
"Other Curr. Lblts, Total",1451.0,1744.0,1312.0,1048.0,1477.0,,Balance Sheet
Total Long Term Debt,744.0,1133.0,1132.0,1357.0,1349.0,,Balance Sheet
Total Debt,1234.0,1398.0,1460.0,1665.0,1648.0,,Balance Sheet
Discont. Ops. - Lblts,51.0,27.0,50.0,51.0,0.0,,Balance Sheet
Other Liabilities,380.0,414.0,490.0,453.0,525.0,,Balance Sheet
"Other Liabilities, Total",431.0,441.0,539.0,504.0,525.0,,Balance Sheet
Total Liabilities,15798.0,16869.0,17244.0,17681.0,18683.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,130.0,127.0,124.0,121.0,117.0,,Balance Sheet
Additional Paid-In Capital,482.0,490.0,508.0,524.0,532.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3614.0,3891.0,4806.0,5213.0,5551.0,,Balance Sheet
Treasury Stock - Common,-403.0,-519.0,-632.0,-763.0,-751.0,,Balance Sheet
Unrealized Gain (Loss),332.0,692.0,1569.0,436.0,1983.0,,Balance Sheet
Cum. Trans. Adjustment,4.0,5.0,16.0,6.0,12.0,,Balance Sheet
Min. Pension Lblty Adj.,-99.0,-113.0,-153.0,-119.0,-144.0,,Balance Sheet
Other Comprehensive Income,-5.0,-7.0,-9.0,-4.0,-6.0,,Balance Sheet
"Other Equity, Total",-100.0,-115.0,-145.0,-116.0,-138.0,,Balance Sheet
Total Equity,4056.0,4567.0,6231.0,5415.0,7294.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,19853.0,21436.0,23475.0,23096.0,25977.0,,Balance Sheet
Ttl Comm. Shares Outs.,122.0,118.0,115.0,111.0,108.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,8.0,9.0,10.0,11.0,9.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Net Premiums Earned,2999.0,3137.0,3283.0,3422.0,3595.0,,Income Statement
Other Insurance Revenue,2.0,1.0,1.0,1.0,1.0,,Income Statement
Total Premiums Earned,3001.0,3138.0,3284.0,3423.0,3596.0,,Income Statement
Net Investment Income,774.0,807.0,848.0,883.0,46.0,,Income Statement
Realized Gains (Losses),-9.0,-11.0,24.0,-2.0,885.0,,Income Statement
Total Revenue,3766.0,3935.0,4156.0,4304.0,4528.0,,Income Statement
"Losses, Benies & Adjusts",2016.0,2129.0,2228.0,2275.0,2357.0,,Income Statement
Underwriting & Commissions,238.0,249.0,265.0,278.0,298.0,,Income Statement
"Losses,Benies& Adjmts,Total",2254.0,2378.0,2493.0,2554.0,2655.0,,Income Statement
Amort. Of Policy Acquisition Costs,446.0,469.0,490.0,517.0,552.0,,Income Statement
