,2015,2016,2017,2018,2019,2020,Report
high,22.05,25.35,32.82,36.56,35.34,30.44,
low,15.42,16.13,24.12,26.11,26.75,17.44,
change,-0.1332,0.3521,0.3111,-0.0653,-0.016200000000000003,-0.2626,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,4500.0,5291.0,4317.0,2355.0,2434.0,,Balance Sheet
Short Term Investments,100.0,,,,,,Balance Sheet
Cash and Short Term Invs,4600.0,5291.0,4317.0,2355.0,2434.0,,Balance Sheet
"Trade Accts Recvble, Gross",1420.0,1540.0,1867.0,2004.0,1917.0,,Balance Sheet
Prov. for Doubtful Accts,-48.0,-59.0,-60.0,-64.0,-81.0,,Balance Sheet
"Total Receivables, Net",1372.0,1481.0,1807.0,1940.0,1836.0,,Balance Sheet
Invent. - Finished Goods,633.0,606.0,739.0,854.0,973.0,,Balance Sheet
Invent. - Work In Progress,264.0,303.0,322.0,386.0,421.0,,Balance Sheet
Invent. - Raw Materials,488.0,562.0,651.0,797.0,926.0,,Balance Sheet
Total Inventory,1385.0,1471.0,1712.0,2037.0,2320.0,,Balance Sheet
"Other Curr. Assets, Total",912.0,805.0,991.0,702.0,873.0,,Balance Sheet
Total Current Assets,8269.0,9048.0,8827.0,7034.0,7463.0,,Balance Sheet
Buildings,,5540.0,5864.0,5924.0,6023.0,,Balance Sheet
Land/Improvements,,435.0,482.0,467.0,452.0,,Balance Sheet
Machinery/Equipment,,14973.0,16648.0,18218.0,19100.0,,Balance Sheet
Construction in Progress,,1482.0,1832.0,2218.0,2757.0,,Balance Sheet
Other Prop./Plant/Equip.,21836.0,,,,504.0,,Balance Sheet
Prop./Plant/Equip. - Gross,21836.0,22430.0,24826.0,26827.0,28836.0,,Balance Sheet
Accumulated Depreciation,-9188.0,-9884.0,-10809.0,-11932.0,-12995.0,,Balance Sheet
Prop./Plant/Equip. - Net,12648.0,12546.0,14017.0,14895.0,15841.0,,Balance Sheet
"Goodwill, Net",1380.0,1577.0,1694.0,1936.0,1935.0,,Balance Sheet
Intangibles - Gross,971.0,1121.0,1266.0,1773.0,1770.0,,Balance Sheet
Accum. Intangible Amort.,-265.0,-325.0,-397.0,-481.0,-585.0,,Balance Sheet
Intangibles - Net,706.0,796.0,869.0,1292.0,1185.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,269.0,280.0,354.0,291.0,,Balance Sheet
LT Investments - Other,1975.0,67.0,60.0,22.0,43.0,,Balance Sheet
Long Term Investments,1975.0,336.0,340.0,376.0,334.0,,Balance Sheet
Other Long Term Assets,1493.0,1271.0,934.0,1021.0,983.0,,Balance Sheet
Total Assets,28527.0,27899.0,27494.0,27505.0,28898.0,,Balance Sheet
Accounts Payable,934.0,1079.0,1439.0,1456.0,1587.0,,Balance Sheet
Accrued Expenses,1145.0,1090.0,1160.0,755.0,684.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,572.0,256.0,379.0,4.0,11.0,,Balance Sheet
Customer Advances,,,,,104.0,,Balance Sheet
Income Taxes Payable,53.0,150.0,148.0,169.0,182.0,,Balance Sheet
Other Current Liabilities,110.0,176.0,83.0,927.0,953.0,,Balance Sheet
"Other Curr. Lblts, Total",163.0,326.0,231.0,1096.0,1239.0,,Balance Sheet
Total Current Liabilities,2814.0,2751.0,3209.0,3311.0,3521.0,,Balance Sheet
Long Term Debt,3890.0,3646.0,4749.0,5994.0,7458.0,,Balance Sheet
Capital Lease Obligations,,,,,271.0,,Balance Sheet
Total Long Term Debt,3890.0,3646.0,4749.0,5994.0,7729.0,,Balance Sheet
Total Debt,4462.0,3902.0,5128.0,5998.0,7740.0,,Balance Sheet
Deferred Income Tax,,,,347.0,325.0,,Balance Sheet
Minority Interest,75.0,67.0,72.0,94.0,90.0,,Balance Sheet
Reserves,440.0,369.0,0.0,279.0,196.0,,Balance Sheet
Pension Benefits - Underfunded,718.0,737.0,1462.0,1493.0,1651.0,,Balance Sheet
Other LT Liabilities,1802.0,2436.0,2304.0,2195.0,2479.0,,Balance Sheet
"Other Liabilities, Total",2960.0,3542.0,3766.0,3967.0,4326.0,,Balance Sheet
Total Liabilities,9739.0,10006.0,11796.0,13713.0,15991.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",2300.0,2300.0,2300.0,2300.0,2300.0,,Balance Sheet
Common Stock,840.0,846.0,854.0,857.0,859.0,,Balance Sheet
Additional Paid-In Capital,13352.0,13695.0,14089.0,14212.0,14323.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),13832.0,16880.0,15930.0,16303.0,16408.0,,Balance Sheet
Treasury Stock - Common,-9725.0,-14152.0,-16633.0,-18870.0,-19812.0,,Balance Sheet
Unrealized Gain (Loss),,-17.0,-3.0,-4.0,-3.0,,Balance Sheet
Cum. Trans. Adjustment,,-1275.0,-529.0,-714.0,-857.0,,Balance Sheet
Min. Pension Lblty Adj.,,-347.0,-317.0,-298.0,-362.0,,Balance Sheet
Other Comprehensive Income,-1811.0,-37.0,7.0,6.0,51.0,,Balance Sheet
"Other Equity, Total",-1811.0,-1659.0,-839.0,-1006.0,-1168.0,,Balance Sheet
Total Equity,18788.0,17893.0,15698.0,13792.0,12907.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,28527.0,27899.0,27494.0,27505.0,28898.0,,Balance Sheet
Ttl Comm. Shares Outs.,1130.0,926.0,858.0,788.0,762.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,551.0,765.0,850.0,925.0,956.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
