,2015,2016,2017,2018,2019,2020,Report
high,96.43,85.44,105.7,141.64,134.03,134.42,
low,71.8,56.99,76.08,73.04,78.16,103.89,
change,-0.1371,0.029700000000000004,0.3346,-0.23010000000000003,0.6843000000000001,-0.038700000000000005,
Date,,2016-01-31 00:00:00,2017-01-31 00:00:00,2018-01-31 00:00:00,2019-01-31 00:00:00,2020-01-31 00:00:00,Balance Sheet
Cash & Equivalents,,844.0,928.0,971.0,793.0,875.0,Balance Sheet
Short Term Investments,,43.0,,,,,Balance Sheet
Cash and Short Term Invs,,887.0,928.0,971.0,793.0,875.0,Balance Sheet
"Trade Accts Recvble, Gross",,218.0,238.0,248.0,277.0,273.0,Balance Sheet
Prov. for Doubtful Accts,,-12.0,-12.0,-17.0,-32.0,-33.0,Balance Sheet
"Total Receivables, Net",,206.0,227.0,231.0,245.0,240.0,Balance Sheet
Invent. - Finished Goods,,1293.0,1249.0,1315.0,1484.0,1533.0,Balance Sheet
Invent. - Work In Progress,,118.0,102.0,118.0,162.0,155.0,Balance Sheet
Invent. - Raw Materials,,814.0,806.0,821.0,782.0,777.0,Balance Sheet
Total Inventory,,2225.0,2158.0,2254.0,2428.0,2464.0,Balance Sheet
Prepaid Expenses,,190.0,190.0,203.0,223.0,261.0,Balance Sheet
"Other Curr. Assets, Total",,,72.0,325.0,71.0,36.0,Balance Sheet
Total Current Assets,,3508.0,3574.0,3983.0,3760.0,3876.0,Balance Sheet
Buildings,,,1318.0,1452.0,1501.0,1612.0,Balance Sheet
Land/Improvements,,,42.0,42.0,42.0,42.0,Balance Sheet
Machinery/Equipment,,,490.0,541.0,650.0,714.0,Balance Sheet
Construction in Progress,,,79.0,105.0,99.0,158.0,Balance Sheet
Other Prop./Plant/Equip.,,,527.0,579.0,601.0,1736.0,Balance Sheet
Prop./Plant/Equip. - Gross,,,2456.0,2718.0,2892.0,4262.0,Balance Sheet
Accumulated Depreciation,,,-1524.0,-1728.0,-1866.0,-2061.0,Balance Sheet
Prop./Plant/Equip. - Net,,936.0,932.0,991.0,1027.0,2202.0,Balance Sheet
Intangibles - Gross,,,83.0,88.0,86.0,84.0,Balance Sheet
Accum. Intangible Amort.,,,-18.0,-22.0,-25.0,-27.0,Balance Sheet
Intangibles - Net,,,66.0,67.0,61.0,56.0,Balance Sheet
Other Long Term Assets,,295.0,225.0,239.0,270.0,302.0,Balance Sheet
Total Assets,,5122.0,5098.0,5468.0,5333.0,6660.0,Balance Sheet
Accounts Payable,,,109.0,202.0,217.0,261.0,Balance Sheet
Payable/Accrued,,329.0,,,,,Balance Sheet
Accrued Expenses,,,123.0,135.0,121.0,294.0,Balance Sheet
Notes Payable/ST Debt,,222.0,229.0,121.0,113.0,148.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,84.0,0.0,,,,Balance Sheet
Income Taxes Payable,,27.0,22.0,89.0,21.0,16.0,Balance Sheet
Other Current Liabilities,,68.0,150.0,179.0,245.0,251.0,Balance Sheet
"Other Curr. Lblts, Total",,95.0,173.0,268.0,267.0,268.0,Balance Sheet
Total Current Liabilities,,730.0,633.0,725.0,718.0,970.0,Balance Sheet
Total Long Term Debt,,790.0,878.0,883.0,883.0,884.0,Balance Sheet
Total Debt,,1096.0,1107.0,1004.0,997.0,1032.0,Balance Sheet
Minority Interest,,18.0,15.0,15.0,14.0,13.0,Balance Sheet
Pension Benefits - Underfunded,,428.0,319.0,287.0,312.0,375.0,Balance Sheet
Other LT Liabilities,,244.0,239.0,325.0,288.0,1096.0,Balance Sheet
"Other Liabilities, Total",,672.0,558.0,612.0,601.0,1470.0,Balance Sheet
Total Liabilities,,2210.0,2084.0,2235.0,2216.0,3337.0,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Common Stock,,1.0,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,1176.0,1190.0,1256.0,1275.0,1387.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,2013.0,2078.0,2114.0,2046.0,2208.0,Balance Sheet
Unrealized Gain (Loss),,-1.0,1.0,-2.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,,-135.0,-144.0,-48.0,-108.0,-130.0,Balance Sheet
Min. Pension Lblty Adj.,,-115.0,-97.0,-65.0,-72.0,-148.0,Balance Sheet
Other Comprehensive Income,,-27.0,-16.0,-23.0,-25.0,5.0,Balance Sheet
"Other Equity, Total",,-277.0,-257.0,-136.0,-205.0,-273.0,Balance Sheet
Total Equity,,2911.0,3014.0,3233.0,3117.0,3323.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,5122.0,5098.0,5468.0,5333.0,6660.0,Balance Sheet
Ttl Comm. Shares Outs.,,127.0,125.0,125.0,122.0,121.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Date,,2016-01-31 00:00:00,2017-01-31 00:00:00,2018-01-31 00:00:00,2019-01-31 00:00:00,2020-01-31 00:00:00,Income Statement
Total Revenue,,4105.0,4002.0,4170.0,4442.0,4424.0,Income Statement
"Cost of Revenue, Total",,1614.0,1512.0,1559.0,1631.0,1662.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,1731.0,1769.0,1801.0,2021.0,2029.0,Income Statement
Litigation,,0.0,,,,,Income Statement
Other Unusual Expnse (In),,0.0,0.0,,,,Income Statement
Unusual Expense (Income),,0.0,0.0,,,,Income Statement
Total Operating Expense,,3345.0,3281.0,3360.0,3652.0,3691.0,Income Statement
Total Operating Income,,760.0,721.0,809.0,790.0,733.0,Income Statement
"Inter Expse,Net Non-Operat",,-49.0,-46.0,,,,Income Statement
"Inter/Invest Inc, Non-Oper",,,-5.0,,-5.0,-5.0,Income Statement
"Inter Inc(Exp),Net Non-Oper",,,,-42.0,-40.0,-39.0,Income Statement
"Other, Net",,-1.0,6.0,-7.0,-2.0,1.0,Income Statement
Income Before Tax,,710.0,677.0,761.0,744.0,690.0,Income Statement
Income Tax - Total,,246.0,231.0,244.0,173.0,149.0,Income Statement
Income After Tax,,464.0,446.0,516.0,571.0,541.0,Income Statement
Net Inc Before Extra Items,,464.0,446.0,516.0,571.0,541.0,Income Statement
Total Extraordinary Items,,,,-146.0,16.0,,Income Statement
Total Net Income,,464.0,446.0,370.0,586.0,541.0,Income Statement
Income Available to Common Excl. Extra. Items,,464.0,446.0,516.0,571.0,541.0,Income Statement
Income Available to Common Incl. Extra. Items,,464.0,446.0,370.0,586.0,541.0,Income Statement
Basic/Primary Weighted Average Shares,,129.0,125.0,125.0,123.0,121.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,3.61,3.57,4.15,4.64,4.47,Income Statement
Basic/Primary EPS Incl. Extra. Items,,3.61,3.57,2.97,4.77,4.47,Income Statement
Dilution Adjustment,,,,,,0.0,Income Statement
Diluted Weighted Average Shares,,129.0,125.0,125.0,124.0,122.0,Income Statement
Diluted EPS Excl. Extra. Items,,3.59,3.57,4.13,4.62,4.45,Income Statement
Diluted EPS Incl. Extra. Items,,3.59,3.57,2.96,4.75,4.45,Income Statement
Div/Share-ComStockPrimIssue,,1.58,1.75,1.95,2.15,2.29,Income Statement
Gross Divid - Common Stock,,203.0,219.0,243.0,264.0,276.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,49.0,46.0,,,,Income Statement
"Depreciat/Amort, Suppl",,199.0,205.0,204.0,226.0,256.0,Income Statement
Total Special Items,,0.0,0.0,,,,Income Statement
Normalzd Income Before Tax,,710.0,677.0,761.0,744.0,690.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,0.0,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,,246.0,231.0,244.0,173.0,149.0,Income Statement
Normalized Income After Tax,,464.0,446.0,516.0,571.0,541.0,Income Statement
Normalzd Inc Avail to Common,,464.0,446.0,516.0,571.0,541.0,Income Statement
Basic Normalized EPS,,3.61,3.57,4.15,4.64,4.47,Income Statement
Diluted Normalized EPS,,3.59,3.57,4.13,4.62,4.45,Income Statement
Date,,2016-01-31 00:00:00,2017-01-31 00:00:00,2018-01-31 00:00:00,2019-01-31 00:00:00,2020-01-31 00:00:00,Cash Flow
Net Income,,464.0,446.0,370.0,586.0,541.0,Cash Flow
Depreciation/Depletion,,203.0,209.0,207.0,229.0,260.0,Cash Flow
Deferred Taxes,,-2.0,46.0,97.0,-21.0,7.0,Cash Flow
Unusual Items,,30.0,30.0,1.0,-6.0,-3.0,Cash Flow
Other Non-Cash Items,,116.0,89.0,92.0,124.0,84.0,Cash Flow
Non-Cash Items,,145.0,118.0,93.0,118.0,82.0,Cash Flow
"Cash Taxes Pd, Supplemental",,238.0,214.0,156.0,291.0,233.0,Cash Flow
"Cash Interest Pd, Suppl",,43.0,41.0,42.0,41.0,41.0,Cash Flow
Accounts Receivable,,-17.0,-19.0,7.0,-31.0,4.0,Cash Flow
Inventories,,64.0,55.0,-53.0,-271.0,-73.0,Cash Flow
Prepaid Expenses,,1.0,34.0,-29.0,-11.0,-36.0,Cash Flow
Other Assets,,-18.0,1.0,-4.0,-22.0,-36.0,Cash Flow
Payable/Accrued,,-14.0,-22.0,99.0,54.0,33.0,Cash Flow
Changes in Working Capital,,8.0,-113.0,165.0,-380.0,-218.0,Cash Flow
Total Cash from Operations,,817.0,706.0,932.0,532.0,671.0,Cash Flow
Capital Expenditures,,-253.0,-223.0,-239.0,-282.0,-321.0,Cash Flow
Sale/Maturity of Investment,,74.0,110.0,351.0,394.0,90.0,Cash Flow
Purchase of Investments,,-100.0,-126.0,-598.0,-154.0,-53.0,Cash Flow
Other Investing Cash Flow,,1.0,2.0,5.0,12.0,4.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,-26.0,-14.0,-242.0,252.0,41.0,Cash Flow
Total Cash from Investing,,-278.0,-237.0,-481.0,-30.0,-279.0,Cash Flow
Financing Cash Flow Items,,-2.0,-8.0,-9.0,-11.0,-15.0,Cash Flow
Total Cash Dividends Paid,,-203.0,-219.0,-243.0,-264.0,-276.0,Cash Flow
"Common Stock, Net",,-220.0,-184.0,-99.0,-421.0,-163.0,Cash Flow
Options Exercised,,2.0,15.0,55.0,23.0,108.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-218.0,-168.0,-45.0,-398.0,-55.0,Cash Flow
"Short Term Debt, Net",,-11.0,14.0,-68.0,-18.0,2.0,Cash Flow
Long Term Debt Issued,,25.0,175.0,39.0,49.0,133.0,Cash Flow
Long Term Debt Reduction,,-16.0,-180.0,-96.0,-32.0,-96.0,Cash Flow
"Long Term Debt, Net",,9.0,-5.0,-57.0,17.0,37.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,-3.0,9.0,-125.0,-1.0,39.0,Cash Flow
Total Cash From Financing,,-426.0,-386.0,-421.0,-674.0,-308.0,Cash Flow
Foreign Exchange Effects,,1.0,2.0,13.0,-6.0,-2.0,Cash Flow
Net Change in Cash,,114.0,84.0,43.0,-178.0,82.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,730.0,844.0,928.0,971.0,793.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,844.0,928.0,971.0,793.0,875.0,Cash Flow
"Depreciation, Supplemental",,203.0,209.0,207.0,229.0,260.0,Cash Flow
Free Cash Flow,,564.0,483.0,693.0,250.0,350.0,
FCF Growth,,,-0.1436170212765957,0.4347826086956521,-0.6392496392496392,0.3999999999999999,
