,2015,2016,2017,2018,2019,2020,Report
high,62.75,58.28,70.21,79.7,77.24,78.38,
low,42.21,41.25,55.4,55.39,55.98,37.75,
change,-0.1856,0.17809999999999998,0.2389,-0.1472,0.2969,-0.26730000000000004,
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Balance Sheet
Cash and Short Term Invs,3054.0,3182.0,3062.0,1093.0,1494.0,,Balance Sheet
"Trade Accts Recvble, Gross",4447.0,2793.0,3163.0,3136.0,3097.0,,Balance Sheet
Prov. for Doubtful Accts,-128.0,-92.0,-91.0,-113.0,-112.0,,Balance Sheet
"Total Receivables, Net",4319.0,2701.0,3072.0,3023.0,2985.0,,Balance Sheet
Invent. - Finished Goods,680.0,382.0,560.0,592.0,578.0,,Balance Sheet
Invent. - Raw Materials,1167.0,826.0,1136.0,1221.0,1302.0,,Balance Sheet
Total Inventory,1847.0,1208.0,1696.0,1813.0,1880.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,2200.0,73.0,,,,Balance Sheet
Other Current Assets,829.0,669.0,349.0,690.0,780.0,,Balance Sheet
"Other Curr. Assets, Total",829.0,2869.0,422.0,690.0,780.0,,Balance Sheet
Total Current Assets,10049.0,9960.0,8252.0,6619.0,7139.0,,Balance Sheet
Buildings,2254.0,,2043.0,,2219.0,,Balance Sheet
Land/Improvements,251.0,,295.0,,336.0,,Balance Sheet
Machinery/Equipment,6011.0,,5175.0,,5645.0,,Balance Sheet
Construction in Progress,415.0,,360.0,,471.0,,Balance Sheet
Other Prop./Plant/Equip.,,7327.0,,8370.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,8931.0,7327.0,7873.0,8370.0,8671.0,,Balance Sheet
Accumulated Depreciation,-5346.0,-4396.0,-4552.0,-4808.0,-5029.0,,Balance Sheet
Prop./Plant/Equip. - Net,3585.0,2931.0,3321.0,3562.0,3642.0,,Balance Sheet
"Goodwill, Net",6653.0,3909.0,5316.0,6455.0,6536.0,,Balance Sheet
Intangibles - Gross,3737.0,,3541.0,4667.0,4872.0,,Balance Sheet
Accum. Intangible Amort.,-2211.0,,-1651.0,-1916.0,-2257.0,,Balance Sheet
Intangibles - Net,1526.0,902.0,1890.0,2751.0,2615.0,,Balance Sheet
Other Long Term Assets,275.0,200.0,634.0,1003.0,565.0,,Balance Sheet
Total Assets,22088.0,21732.0,19589.0,20390.0,20497.0,,Balance Sheet
Accounts Payable,2358.0,1517.0,1776.0,1943.0,1874.0,,Balance Sheet
Accrued Expenses,2353.0,1693.0,1781.0,2024.0,2139.0,,Balance Sheet
Notes Payable/ST Debt,2262.0,0.0,592.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,291.0,2584.0,270.0,1623.0,1444.0,,Balance Sheet
Customer Advances,450.0,433.0,505.0,510.0,519.0,,Balance Sheet
Income Taxes Payable,86.0,180.0,65.0,64.0,,,Balance Sheet
Discontinued Operations,,1601.0,56.0,,,,Balance Sheet
"Other Curr. Lblts, Total",536.0,2214.0,626.0,574.0,519.0,,Balance Sheet
Total Current Liabilities,7800.0,8008.0,5045.0,6164.0,5976.0,,Balance Sheet
Total Long Term Debt,4289.0,4051.0,3794.0,3137.0,4277.0,,Balance Sheet
Total Debt,6842.0,6635.0,4656.0,4760.0,5721.0,,Balance Sheet
Deferred Income Tax,408.0,210.0,425.0,484.0,327.0,,Balance Sheet
Minority Interest,47.0,50.0,52.0,43.0,40.0,,Balance Sheet
Reserves,199.0,193.0,340.0,334.0,313.0,,Balance Sheet
Pension Benefits - Underfunded,662.0,844.0,664.0,625.0,775.0,,Balance Sheet
Other LT Liabilities,602.0,482.0,546.0,656.0,556.0,,Balance Sheet
Discont. Ops. - Lblts,,326.0,5.0,,,,Balance Sheet
"Other Liabilities, Total",1463.0,1845.0,1555.0,1615.0,1644.0,,Balance Sheet
Total Liabilities,14007.0,14164.0,10871.0,11443.0,12264.0,,Balance Sheet
Common Stock,477.0,477.0,477.0,477.0,477.0,,Balance Sheet
Additional Paid-In Capital,170.0,205.0,297.0,348.0,393.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),21308.0,21716.0,21995.0,23072.0,24199.0,,Balance Sheet
Treasury Stock - Common,-12257.0,-12831.0,-13032.0,-13935.0,-15114.0,,Balance Sheet
Cum. Trans. Adjustment,-622.0,-812.0,-369.0,-600.0,-794.0,,Balance Sheet
Min. Pension Lblty Adj.,-952.0,-1162.0,-662.0,-420.0,-928.0,,Balance Sheet
Other Comprehensive Income,-43.0,-25.0,12.0,5.0,0.0,,Balance Sheet
"Other Equity, Total",-1617.0,-1999.0,-1019.0,-1015.0,-1722.0,,Balance Sheet
Total Equity,8081.0,7568.0,8718.0,8947.0,8233.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,22088.0,21732.0,19589.0,20390.0,20497.0,,Balance Sheet
Ttl Comm. Shares Outs.,655.0,643.0,642.0,629.0,611.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,299.0,311.0,312.0,324.0,342.0,,Balance Sheet
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Income Statement
Total Revenue,16249.0,14522.0,15264.0,17408.0,18372.0,,Income Statement
"Cost of Revenue, Total",9277.0,8336.0,8865.0,9933.0,10555.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",3735.0,3464.0,3618.0,4258.0,4457.0,,Income Statement
Depreciation/Amortization,94.0,84.0,136.0,211.0,238.0,,Income Statement
Unusual Expense (Income),138.0,96.0,78.0,65.0,95.0,,Income Statement
"Other Operat Expse, Total",84.0,141.0,72.0,100.0,-8.0,,Income Statement
Total Operating Expense,13328.0,12121.0,12769.0,14567.0,15337.0,,Income Statement
Total Operating Income,2921.0,2401.0,2495.0,2841.0,3035.0,,Income Statement
"Inter Expse,Net Non-Operat",-198.0,-215.0,-201.0,-202.0,-201.0,,Income Statement
"Inter Income, Non-Operating",23.0,27.0,36.0,43.0,27.0,,Income Statement
"Invest Income, Non-Operat",22.0,103.0,5.0,-15.0,-2.0,,Income Statement
"Inter/Invest Inc, Non-Oper",45.0,130.0,41.0,28.0,25.0,,Income Statement
Gain(Loss)on Sale of Assets,1039.0,0.0,0.0,,,,Income Statement
Income Before Tax,3807.0,2316.0,2335.0,2667.0,2859.0,,Income Statement
Income Tax - Total,1267.0,697.0,660.0,632.0,531.0,,Income Statement
Income After Tax,2540.0,1619.0,1675.0,2035.0,2328.0,,Income Statement
Minority Interest,-23.0,-29.0,-32.0,-21.0,-22.0,,Income Statement
Net Inc Before Extra Items,2517.0,1590.0,1643.0,2014.0,2306.0,,Income Statement
Discontinued Operations,193.0,45.0,-125.0,0.0,0.0,,Income Statement
Extraordinary Item,,,,189.0,,,Income Statement
Total Extraordinary Items,193.0,45.0,-125.0,189.0,0.0,,Income Statement
Total Net Income,2710.0,1635.0,1518.0,2203.0,2306.0,,Income Statement
Income Available to Common Excl. Extra. Items,2517.0,1590.0,1643.0,2014.0,2306.0,,Income Statement
Income Available to Common Incl. Extra. Items,2710.0,1635.0,1518.0,2203.0,2306.0,,Income Statement
Basic/Primary Weighted Average Shares,673.0,644.0,642.0,632.0,616.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.74,2.47,2.56,3.19,3.74,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.02,2.54,2.36,3.49,3.74,,Income Statement
Dilution Adjustment,0.0,0.0,,,,,Income Statement
Diluted Weighted Average Shares,677.0,647.0,643.0,635.0,621.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.72,2.46,2.55,3.17,3.72,,Income Statement
Diluted EPS Incl. Extra. Items,4.01,2.53,2.36,3.47,3.72,,Income Statement
Div/Share-ComStockPrimIssue,1.88,1.9,1.92,1.94,1.96,,Income Statement
Gross Divid - Common Stock,1269.0,1227.0,1239.0,1229.0,1209.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",198.0,215.0,201.0,202.0,201.0,,Income Statement
"Depreciat/Amort, Suppl",399.0,391.0,414.0,444.0,463.0,,Income Statement
Total Special Items,-971.0,42.0,13.0,65.0,95.0,,Income Statement
Normalzd Income Before Tax,2836.0,2358.0,2348.0,2732.0,2954.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-323.0,13.0,4.0,15.0,18.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,944.0,710.0,664.0,647.0,549.0,,Income Statement
Normalized Income After Tax,1892.0,1648.0,1684.0,2085.0,2405.0,,Income Statement
Normalzd Inc Avail to Common,1869.0,1619.0,1652.0,2064.0,2383.0,,Income Statement
Basic Normalized EPS,2.78,2.51,2.57,3.27,3.87,,Income Statement
Diluted Normalized EPS,2.76,2.5,2.57,3.25,3.84,,Income Statement
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Cash Flow
Net Income,2733.0,1664.0,1550.0,2224.0,2328.0,,Cash Flow
Depreciation/Depletion,573.0,568.0,636.0,758.0,822.0,,Cash Flow
Discontinued Operations,296.0,337.0,-653.0,0.0,0.0,,Cash Flow
Unusual Items,-611.0,0.0,0.0,,,,Cash Flow
Other Non-Cash Items,-53.0,-66.0,-45.0,-61.0,62.0,,Cash Flow
Non-Cash Items,-368.0,271.0,-698.0,-61.0,62.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1590.0,950.0,1420.0,680.0,650.0,,Cash Flow
"Cash Interest Pd, Suppl",196.0,209.0,192.0,193.0,195.0,,Cash Flow
Accounts Receivable,241.0,162.0,-25.0,-189.0,51.0,,Cash Flow
Inventories,-11.0,58.0,32.0,17.0,-87.0,,Cash Flow
Other Assets,-140.0,-4.0,-12.0,-28.0,-87.0,,Cash Flow
Accounts Payable,-256.0,-22.0,135.0,115.0,-37.0,,Cash Flow
Accrued Expenses,-4.0,-57.0,74.0,17.0,-37.0,,Cash Flow
Changes in Working Capital,-409.0,378.0,424.0,-29.0,-206.0,,Cash Flow
Total Cash from Operations,2529.0,2881.0,1912.0,2892.0,3006.0,,Cash Flow
Capital Expenditures,-588.0,-447.0,-476.0,-617.0,-594.0,,Cash Flow
Acquisition of Business,-324.0,-132.0,-2990.0,-2203.0,-469.0,,Cash Flow
Sale of Business,1812.0,0.0,39.0,201.0,14.0,,Cash Flow
Other Investing Cash Flow,-309.0,-47.0,4941.0,-101.0,-125.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",1179.0,-179.0,1990.0,-2103.0,-580.0,,Cash Flow
Total Cash from Investing,591.0,-626.0,1514.0,-2720.0,-1174.0,,Cash Flow
Financing Cash Flow Items,-19.0,-19.0,27.0,35.0,39.0,,Cash Flow
Total Cash Dividends Paid,-1269.0,-1227.0,-1239.0,-1229.0,-1209.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-2501.0,-601.0,-400.0,-1000.0,-1250.0,,Cash Flow
Short Term Debt Issued,2515.0,1264.0,0.0,0.0,,,Cash Flow
Short Term Debt Reduction,-3286.0,-1174.0,-90.0,0.0,0.0,,Cash Flow
"Short Term Debt, Net",345.0,56.0,-1725.0,343.0,-6.0,,Cash Flow
Long Term Debt Issued,1000.0,0.0,0.0,,1691.0,,Cash Flow
Long Term Debt Reduction,-504.0,-254.0,-254.0,-241.0,-656.0,,Cash Flow
"Long Term Debt, Net",496.0,-254.0,-254.0,-241.0,1035.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",841.0,-198.0,-1979.0,102.0,1029.0,,Cash Flow
Total Cash From Financing,-2948.0,-2045.0,-3591.0,-2092.0,-1391.0,,Cash Flow
Foreign Exchange Effects,-267.0,-82.0,45.0,-49.0,-40.0,,Cash Flow
Net Change in Cash,-95.0,128.0,-120.0,-1969.0,401.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,3149.0,3054.0,3182.0,3062.0,1093.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,3054.0,3182.0,3062.0,1093.0,1494.0,,Cash Flow
"Depreciation, Supplemental",573.0,568.0,636.0,758.0,822.0,,Cash Flow
Free Cash Flow,1941.0,2434.0,1436.0,2275.0,2412.0,,
FCF Growth,,0.25399278722308094,-0.410024650780608,0.5842618384401115,0.06021978021978014,0.0,
