,2015,2016,2017,2018,2019,2020,Report
high,43.91,47.13,47.48,50.84,55.92,60.13,
low,36.56,39.88,40.22,41.45,44.42,36.27,
change,0.0483,-0.020800000000000003,0.10550000000000001,0.031400000000000004,0.17920000000000003,-0.16649999999999998,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,7309.0,8555.0,6006.0,9077.0,6480.0,,Balance Sheet
Short Term Investments,12591.0,13646.0,14669.0,7038.0,4695.0,,Balance Sheet
Cash and Short Term Invs,19900.0,22201.0,20675.0,16115.0,11175.0,,Balance Sheet
"Trade Accts Recvble, Gross",4293.0,4322.0,4144.0,4186.0,4495.0,,Balance Sheet
Prov. for Doubtful Accts,-352.0,-466.0,-477.0,-501.0,-524.0,,Balance Sheet
"Total Receivables, Net",3941.0,3856.0,3667.0,3685.0,3971.0,,Balance Sheet
Invent. - Finished Goods,1032.0,844.0,693.0,773.0,851.0,,Balance Sheet
Invent. - Raw Materials,1564.0,1565.0,1729.0,2025.0,2180.0,,Balance Sheet
Inventories - Other,306.0,266.0,233.0,273.0,348.0,,Balance Sheet
Total Inventory,2902.0,2675.0,2655.0,3071.0,3379.0,,Balance Sheet
Prepaid Expenses,2035.0,1766.0,1902.0,1946.0,1829.0,,Balance Sheet
Discont. Ops.-Curr. Assets,3900.0,2797.0,7548.0,,,,Balance Sheet
Other Current Assets,717.0,715.0,98.0,113.0,57.0,,Balance Sheet
"Other Curr. Assets, Total",4617.0,3512.0,7646.0,113.0,57.0,,Balance Sheet
Total Current Assets,33395.0,34010.0,36545.0,24930.0,20411.0,,Balance Sheet
Buildings,,4574.0,3917.0,4322.0,4576.0,,Balance Sheet
Land/Improvements,,589.0,334.0,485.0,659.0,,Balance Sheet
Machinery/Equipment,,16093.0,12198.0,12804.0,13686.0,,Balance Sheet
Other Prop./Plant/Equip.,22354.0,,,,1372.0,,Balance Sheet
Prop./Plant/Equip. - Gross,22354.0,21256.0,16449.0,17611.0,20293.0,,Balance Sheet
Accumulated Depreciation,-9783.0,-10621.0,-8246.0,-8013.0,-8083.0,,Balance Sheet
Prop./Plant/Equip. - Net,12571.0,10635.0,8203.0,9598.0,12210.0,,Balance Sheet
