,2015,2016,2017,2018,2019,2020,Report
high,212.16,216.58,286.85,282.21,156.6,144.37,
low,174.49,148.56,199.9,109.35,108.93,56.62,
change,0.026600000000000002,0.0565,0.368,-0.5778,0.1865,-0.3785,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,82.0,122.0,85.0,119.0,135.0,,Balance Sheet
"Trade Accts Recvble, Gross",1244.0,1386.0,1538.0,1562.0,1492.0,,Balance Sheet
Prov. for Doubtful Accts,-79.0,-78.0,-86.0,-75.0,-62.0,,Balance Sheet
"Trade Accts Recvble, Net",1165.0,1308.0,1452.0,1488.0,1430.0,,Balance Sheet
Other Receivables,93.0,68.0,106.0,119.0,97.0,,Balance Sheet
"Total Receivables, Net",1258.0,1376.0,1558.0,1606.0,1527.0,,Balance Sheet
Invent. - Finished Goods,1083.0,1128.0,1326.0,1582.0,1611.0,,Balance Sheet
Invent. - Work In Progress,137.0,137.0,160.0,166.0,145.0,,Balance Sheet
Invent. - Raw Materials,387.0,411.0,463.0,540.0,527.0,,Balance Sheet
Total Inventory,1607.0,1676.0,1949.0,2288.0,2282.0,,Balance Sheet
Prepaid Expenses,259.0,268.0,377.0,422.0,416.0,,Balance Sheet
"Other Curr. Assets, Total",45.0,30.0,104.0,75.0,70.0,,Balance Sheet
Total Current Assets,3250.0,3472.0,4073.0,4509.0,4429.0,,Balance Sheet
Buildings,,1267.0,1493.0,1679.0,1895.0,,Balance Sheet
Land/Improvements,,289.0,385.0,408.0,470.0,,Balance Sheet
Machinery/Equipment,,3979.0,4604.0,5334.0,5602.0,,Balance Sheet
Construction in Progress,,472.0,793.0,576.0,366.0,,Balance Sheet
Other Prop./Plant/Equip.,5783.0,236.0,212.0,231.0,486.0,,Balance Sheet
Prop./Plant/Equip. - Gross,5783.0,6244.0,7486.0,8227.0,8819.0,,Balance Sheet
Accumulated Depreciation,-2636.0,-2873.0,-3215.0,-3527.0,-3797.0,,Balance Sheet
Prop./Plant/Equip. - Net,3147.0,3370.0,4271.0,4700.0,5022.0,,Balance Sheet
"Goodwill, Gross",,,,,3897.0,,Balance Sheet
Accum. Goodwill Amort.,,,,,-1327.0,,Balance Sheet
"Goodwill, Net",2293.0,2274.0,2471.0,2521.0,2570.0,,Balance Sheet
Intangibles - Gross,1471.0,1390.0,1543.0,1619.0,1604.0,,Balance Sheet
Accum. Intangible Amort.,-535.0,-556.0,-651.0,-658.0,-675.0,,Balance Sheet
Intangibles - Net,937.0,835.0,892.0,962.0,929.0,,Balance Sheet
Def. Inc. Tax - LT Asset,307.0,280.0,388.0,407.0,436.0,,Balance Sheet
Total Assets,9934.0,10231.0,12095.0,13099.0,13387.0,,Balance Sheet
Accounts Payable,697.0,729.0,810.0,812.0,825.0,,Balance Sheet
Accrued Expenses,510.0,548.0,594.0,650.0,777.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2003.0,1383.0,1204.0,1742.0,1051.0,,Balance Sheet
Other Payables,14.0,12.0,9.0,15.0,10.0,,Balance Sheet
Other Current Liabilities,36.0,46.0,39.0,48.0,49.0,,Balance Sheet
"Other Curr. Lblts, Total",50.0,59.0,48.0,62.0,59.0,,Balance Sheet
Total Current Liabilities,3259.0,2718.0,2655.0,3266.0,2713.0,,Balance Sheet
Long Term Debt,1189.0,1129.0,1560.0,1516.0,1493.0,,Balance Sheet
Capital Lease Obligations,,,,,25.0,,Balance Sheet
Total Long Term Debt,1189.0,1129.0,1560.0,1516.0,1518.0,,Balance Sheet
Total Debt,3192.0,2511.0,2764.0,3258.0,2570.0,,Balance Sheet
Deferred Income Tax,388.0,361.0,328.0,414.0,474.0,,Balance Sheet
Minority Interest,29.0,31.0,37.0,6.0,7.0,,Balance Sheet
"Other Liabilities, Total",215.0,215.0,455.0,463.0,555.0,,Balance Sheet
Total Liabilities,5080.0,4454.0,5036.0,5665.0,5267.0,,Balance Sheet
Redeemable Preferred Stock,,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,1760.0,1792.0,1828.0,1852.0,1868.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4103.0,5033.0,6005.0,6588.0,7232.0,,Balance Sheet
Treasury Stock - Common,-216.0,-216.0,-216.0,-216.0,-216.0,,Balance Sheet
Cum. Trans. Adjustment,-789.0,-825.0,-548.0,-782.0,-753.0,,Balance Sheet
Min. Pension Lblty Adj.,-5.0,-8.0,-11.0,-10.0,-13.0,,Balance Sheet
"Other Equity, Total",-794.0,-833.0,-559.0,-792.0,-766.0,,Balance Sheet
Total Equity,4854.0,5776.0,7059.0,7434.0,8120.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,9934.0,10231.0,12095.0,13099.0,13387.0,,Balance Sheet
