,2015,2016,2017,2018,2019,2020,Report
high,73.6,81.67,96.67,110.83,141.35,158.21,
low,58.49,55.11,75.52,92.12,98.1,91.68,
change,-0.0658,0.2708,0.2335,0.0874,0.3788,-0.08320000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,682.0,683.0,665.0,703.0,1152.0,,Balance Sheet
Short Term Investments,371.0,520.0,677.0,700.0,2882.0,,Balance Sheet
Cash and Short Term Invs,1053.0,1203.0,1342.0,1403.0,4034.0,,Balance Sheet
"Trade Accts Recvble, Gross",1747.0,1680.0,1687.0,1489.0,3302.0,,Balance Sheet
Prov. for Doubtful Accts,-16.0,-41.0,-63.0,-17.0,-60.0,,Balance Sheet
"Trade Accts Recvble, Net",1731.0,1639.0,1732.0,1595.0,3366.0,,Balance Sheet
Other Receivables,359.0,240.0,361.0,447.0,984.0,,Balance Sheet
"Total Receivables, Net",2090.0,1879.0,2093.0,2042.0,4350.0,,Balance Sheet
Prepaid Expenses,266.0,236.0,253.0,288.0,308.0,,Balance Sheet
Deferred Income Tax,2658.0,2484.0,1468.0,1360.0,4281.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,863.0,,,,,Balance Sheet
"Other Curr. Assets, Total",100.0,964.0,,,,,Balance Sheet
Total Current Assets,3509.0,4282.0,3688.0,3733.0,8692.0,,Balance Sheet
Buildings,,341.0,386.0,370.0,438.0,,Balance Sheet
Land/Improvements,,31.0,31.0,31.0,34.0,,Balance Sheet
Machinery/Equipment,,909.0,1073.0,1047.0,1382.0,,Balance Sheet
Other Prop./Plant/Equip.,1396.0,207.0,167.0,197.0,887.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1396.0,1488.0,1657.0,1645.0,2741.0,,Balance Sheet
Accumulated Depreciation,-785.0,-862.0,-1047.0,-1058.0,-1277.0,,Balance Sheet
Prop./Plant/Equip. - Net,611.0,626.0,610.0,587.0,1464.0,,Balance Sheet
"Goodwill, Net",14745.0,14178.0,13730.0,13545.0,52242.0,,Balance Sheet
Intangibles - Gross,2300.0,8923.0,9231.0,9225.0,23384.0,,Balance Sheet
Accum. Intangible Amort.,-716.0,-2651.0,-3618.0,-4298.0,-4382.0,,Balance Sheet
Intangibles - Net,6743.0,6272.0,5613.0,4927.0,19002.0,,Balance Sheet
Long Term Investments,,,,172.0,142.0,,Balance Sheet
Note Rcvble - Long Term,,,,91.0,,,Balance Sheet
Deferred Charges,253.0,310.0,354.0,475.0,667.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,,30.0,32.0,38.0,,Balance Sheet
Other Long Term Assets,339.0,363.0,501.0,208.0,1559.0,,Balance Sheet
Total Assets,26200.0,26031.0,24526.0,23770.0,83806.0,,Balance Sheet
Payable/Accrued,1196.0,512.0,776.0,687.0,1386.0,,Balance Sheet
Accrued Expenses,,634.0,465.0,412.0,988.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,267.0,2823.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,15.0,332.0,1045.0,48.0,140.0,,Balance Sheet
Customer Advances,615.0,680.0,776.0,739.0,817.0,,Balance Sheet
Other Payables,538.0,714.0,949.0,972.0,4228.0,,Balance Sheet
Discontinued Operations,,279.0,,,,,Balance Sheet
"Other Curr. Lblts, Total",1153.0,1673.0,1725.0,1711.0,5045.0,,Balance Sheet
Total Current Liabilities,2364.0,3151.0,4011.0,3125.0,10382.0,,Balance Sheet
Total Long Term Debt,11429.0,10146.0,7718.0,8670.0,17229.0,,Balance Sheet
Total Debt,11444.0,10478.0,8763.0,8985.0,20192.0,,Balance Sheet
Minority Interest,86.0,104.0,109.0,7.0,16.0,,Balance Sheet
"Other Liabilities, Total",342.0,405.0,509.0,393.0,2458.0,,Balance Sheet
Total Liabilities,16879.0,16290.0,13815.0,13555.0,34366.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,,,Balance Sheet
Common Stock,4.0,4.0,4.0,4.0,6.0,,Balance Sheet
Additional Paid-In Capital,10210.0,10380.0,10534.0,10800.0,45358.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3073.0,3299.0,4109.0,4528.0,4161.0,,Balance Sheet
Treasury Stock - Common,-3687.0,-3611.0,-3604.0,-4687.0,-52.0,,Balance Sheet
Cum. Trans. Adjustment,,-314.0,-289.0,-391.0,187.0,,Balance Sheet
Other Comprehensive Income,-279.0,-17.0,-43.0,-39.0,-220.0,,Balance Sheet
"Other Equity, Total",-279.0,-331.0,-332.0,-430.0,-33.0,,Balance Sheet
Total Equity,9321.0,9741.0,10711.0,10215.0,49440.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,26200.0,26031.0,24526.0,23770.0,83806.0,,Balance Sheet
Ttl Comm. Shares Outs.,324.0,328.0,333.0,327.0,509.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,106.0,103.0,99.0,106.0,106.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,6596.0,8831.0,8668.0,8423.0,10333.0,,Income Statement
"Cost of Revenue, Total",4395.0,5895.0,5794.0,5569.0,6610.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1102.0,1707.0,1442.0,1301.0,2667.0,,Income Statement
Unusual Expense (Income),,0.0,0.0,95.0,87.0,,Income Statement
Total Operating Expense,5497.0,7602.0,7236.0,6965.0,9364.0,,Income Statement
Total Operating Income,1099.0,1229.0,1432.0,1458.0,969.0,,Income Statement
"Inter Expse,Net Non-Operat",-199.0,-403.0,-359.0,-314.0,-389.0,,Income Statement
"Inter Income, Non-Operating",16.0,20.0,22.0,17.0,52.0,,Income Statement
"Invest Income, Non-Operat",0.0,,,,,,Income Statement
"Inter/Invest Inc, Non-Oper",16.0,20.0,22.0,17.0,52.0,,Income Statement
OtherNon-OperatInc (Expnse),121.0,-9.0,-119.0,-57.0,-219.0,,Income Statement
"Other, Net",121.0,-9.0,-119.0,-57.0,-219.0,,Income Statement
Income Before Tax,1037.0,837.0,976.0,1104.0,413.0,,Income Statement
Income Tax - Total,379.0,291.0,439.0,208.0,100.0,,Income Statement
Income After Tax,658.0,546.0,537.0,896.0,313.0,,Income Statement
Minority Interest,-19.0,-22.0,-33.0,-35.0,-5.0,,Income Statement
Equity In Affiliates,,0.0,-3.0,-15.0,-10.0,,Income Statement
Net Inc Before Extra Items,639.0,524.0,501.0,846.0,298.0,,Income Statement
Discontinued Operations,-7.0,1.0,0.0,0.0,,,Income Statement
Extraordinary Item,,,760.0,0.0,,,Income Statement
Total Extraordinary Items,-7.0,1.0,760.0,0.0,,,Income Statement
Total Net Income,632.0,525.0,1261.0,846.0,298.0,,Income Statement
Income Available to Common Excl. Extra. Items,639.0,524.0,501.0,846.0,298.0,,Income Statement
Income Available to Common Incl. Extra. Items,632.0,525.0,1261.0,846.0,298.0,,Income Statement
Basic/Primary Weighted Average Shares,285.0,326.0,330.0,328.0,445.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.24,1.61,1.52,2.58,0.67,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.22,1.61,3.82,2.58,0.67,,Income Statement
Diluted Weighted Average Shares,289.0,330.0,336.0,332.0,451.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.21,1.59,1.49,2.55,0.66,,Income Statement
Diluted EPS Incl. Extra. Items,2.19,1.59,3.75,2.55,0.66,,Income Statement
Div/Share-ComStockPrimIssue,1.02,1.04,1.13,1.25,1.37,,Income Statement
Gross Divid - Common Stock,305.0,342.0,385.0,422.0,658.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",199.0,403.0,359.0,314.0,389.0,,Income Statement
"Depreciat/Amort, Suppl",194.0,635.0,696.0,293.0,384.0,,Income Statement
Total Special Items,,0.0,0.0,95.0,791.0,,Income Statement
Normalzd Income Before Tax,1037.0,837.0,976.0,1199.0,1204.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,0.0,0.0,18.0,192.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,379.0,291.0,439.0,226.0,292.0,,Income Statement
Normalized Income After Tax,658.0,546.0,537.0,973.0,912.0,,Income Statement
Normalzd Inc Avail to Common,639.0,524.0,501.0,923.0,897.0,,Income Statement
Basic Normalized EPS,2.24,1.61,1.52,2.81,2.02,,Income Statement
Diluted Normalized EPS,2.21,1.59,1.49,2.78,1.99,,Income Statement
