,2015,2016,2017,2018,2019,2020,Report
high,59.87,72.95,63.73,60.69,56.4,61.66,
low,47.43,53.53,49.65,36.42,38.12,46.59,
change,0.0271,0.0867,-0.0451,-0.3448,0.3797,0.1143,
Date,2015-05-31 00:00:00,2016-05-29 00:00:00,2017-05-28 00:00:00,2018-05-27 00:00:00,2019-05-26 00:00:00,,Balance Sheet
Cash and Short Term Invs,334.0,764.0,766.0,399.0,450.0,,Balance Sheet
"Trade Accts Recvble, Gross",1412.0,1390.0,1454.0,1713.0,1709.0,,Balance Sheet
Prov. for Doubtful Accts,-25.0,-30.0,-24.0,-28.0,-29.0,,Balance Sheet
"Trade Accts Recvble, Net",1387.0,1361.0,1430.0,1684.0,1680.0,,Balance Sheet
Other Receivables,149.0,159.0,164.0,174.0,250.0,,Balance Sheet
"Total Receivables, Net",1536.0,1520.0,1594.0,1859.0,1930.0,,Balance Sheet
Invent. - Finished Goods,1269.0,1163.0,1224.0,1364.0,1246.0,,Balance Sheet
Invent. - Raw Materials,487.0,470.0,468.0,491.0,527.0,,Balance Sheet
LIFO Reserve,-214.0,-219.0,-209.0,-213.0,-214.0,,Balance Sheet
Total Inventory,1541.0,1414.0,1484.0,1642.0,1559.0,,Balance Sheet
Prepaid Expenses,169.0,178.0,169.0,166.0,189.0,,Balance Sheet
"Other Curr. Assets, Total",106.0,62.0,49.0,58.0,58.0,,Balance Sheet
Total Current Assets,3686.0,3937.0,4061.0,4124.0,4187.0,,Balance Sheet
Buildings,2273.0,2236.0,2249.0,2396.0,2477.0,,Balance Sheet
Land/Improvements,96.0,93.0,80.0,78.0,74.0,,Balance Sheet
Machinery/Equipment,6590.0,6469.0,6641.0,6830.0,7180.0,,Balance Sheet
Construction in Progress,622.0,703.0,553.0,693.0,344.0,,Balance Sheet
Other Prop./Plant/Equip.,10.0,3.0,3.0,6.0,6.0,,Balance Sheet
Prop./Plant/Equip. - Gross,9591.0,9504.0,9527.0,10003.0,10081.0,,Balance Sheet
Accumulated Depreciation,-5808.0,-5760.0,-5839.0,-5956.0,-6293.0,,Balance Sheet
Prop./Plant/Equip. - Net,3783.0,3744.0,3688.0,4047.0,3787.0,,Balance Sheet
"Goodwill, Net",8875.0,8741.0,8747.0,14065.0,13996.0,,Balance Sheet
Intangibles - Gross,4806.0,4684.0,4686.0,7630.0,7377.0,,Balance Sheet
Accum. Intangible Amort.,-129.0,-146.0,-156.0,-185.0,-210.0,,Balance Sheet
Intangibles - Net,4677.0,4539.0,4530.0,7445.0,7167.0,,Balance Sheet
