,2015,2016,2017,2018,2019,2020,Report
high,35.13,33.45,27.61,24.2,16.75,15.3,
low,24.11,21.94,13.16,13.97,9.64,8.16,
change,-0.27890000000000004,-0.0431,-0.315,-0.1009,-0.1211,-0.2549,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,126.0,222.0,551.0,488.0,1690.0,,Balance Sheet
"Trade Accts Recvble, Gross",1789.0,1882.0,2245.0,2094.0,1971.0,,Balance Sheet
Prov. for Doubtful Accts,-152.0,-178.0,-164.0,-142.0,-106.0,,Balance Sheet
"Trade Accts Recvble, Net",1637.0,1704.0,2081.0,2086.0,1907.0,,Balance Sheet
Other Receivables,306.0,313.0,734.0,528.0,429.0,,Balance Sheet
"Total Receivables, Net",1943.0,2017.0,2815.0,2614.0,2336.0,,Balance Sheet
Total Inventory,144.0,134.0,128.0,120.0,105.0,,Balance Sheet
Prepaid Expenses,238.0,206.0,294.0,307.0,274.0,,Balance Sheet
Restricted Cash - Current,,,5.0,4.0,3.0,,Balance Sheet
Discont. Ops.-Curr. Assets,8.0,2376.0,140.0,12.0,8.0,,Balance Sheet
Other Current Assets,191.0,207.0,261.0,275.0,352.0,,Balance Sheet
"Other Curr. Assets, Total",199.0,2583.0,406.0,291.0,363.0,,Balance Sheet
Total Current Assets,2650.0,5162.0,4194.0,3820.0,4768.0,,Balance Sheet
Land/Improvements,571.0,563.0,883.0,871.0,867.0,,Balance Sheet
Machinery/Equipment,30310.0,30764.0,41336.0,42672.0,44274.0,,Balance Sheet
Construction in Progress,904.0,1244.0,1399.0,1704.0,2300.0,,Balance Sheet
Other Prop./Plant/Equip.,7000.0,6623.0,7586.0,8020.0,9670.0,,Balance Sheet
Prop./Plant/Equip. - Gross,38785.0,39194.0,51204.0,53267.0,57111.0,,Balance Sheet
Accumulated Depreciation,-20716.0,-22155.0,-24352.0,-26859.0,-29346.0,,Balance Sheet
Prop./Plant/Equip. - Net,18069.0,17039.0,26852.0,26408.0,27765.0,,Balance Sheet
"Goodwill, Net",20742.0,19650.0,30475.0,28031.0,21534.0,,Balance Sheet
Intangibles - Gross,12929.0,12688.0,22194.0,21948.0,22424.0,,Balance Sheet
Accum. Intangible Amort.,-7446.0,-8360.0,-9421.0,-11169.0,-12857.0,,Balance Sheet
Intangibles - Net,5483.0,4328.0,12773.0,10779.0,9567.0,,Balance Sheet
Other Long Term Assets,660.0,838.0,1286.0,1192.0,1084.0,,Balance Sheet
Total Assets,47604.0,47017.0,75611.0,70256.0,64742.0,,Balance Sheet
Accounts Payable,968.0,1179.0,1555.0,1933.0,1724.0,,Balance Sheet
Accrued Expenses,884.0,1093.0,1287.0,1465.0,1808.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1503.0,1503.0,443.0,652.0,2300.0,,Balance Sheet
Customer Advances,743.0,672.0,892.0,832.0,804.0,,Balance Sheet
Income Taxes Payable,318.0,301.0,370.0,337.0,311.0,,Balance Sheet
Discontinued Operations,,419.0,0.0,,,,Balance Sheet
Other Current Liabilities,188.0,182.0,310.0,312.0,311.0,,Balance Sheet
"Other Curr. Lblts, Total",1249.0,1574.0,1572.0,1481.0,1426.0,,Balance Sheet
Total Current Liabilities,4604.0,5349.0,4857.0,5531.0,7258.0,,Balance Sheet
Long Term Debt,18722.0,18185.0,37283.0,35409.0,32209.0,,Balance Sheet
Capital Lease Obligations,,,,,185.0,,Balance Sheet
Total Long Term Debt,18722.0,18185.0,37283.0,35409.0,32394.0,,Balance Sheet
Total Debt,20225.0,19688.0,37726.0,36061.0,34694.0,,Balance Sheet
Deferred Income Tax,3569.0,3471.0,2413.0,2527.0,2918.0,,Balance Sheet
Pension Benefits - Underfunded,5511.0,5527.0,5178.0,4319.0,4594.0,,Balance Sheet
Other LT Liabilities,1138.0,1086.0,2389.0,2642.0,4108.0,,Balance Sheet
"Other Liabilities, Total",6649.0,6613.0,7567.0,6961.0,8702.0,,Balance Sheet
Total Liabilities,33544.0,33618.0,52120.0,50428.0,51272.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,544.0,547.0,1069.0,1080.0,1090.0,,Balance Sheet
Additional Paid-In Capital,15178.0,14970.0,23314.0,22852.0,21874.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),272.0,-1.0,1103.0,-1643.0,-6814.0,,Balance Sheet
Cum. Trans. Adjustment,-39.0,-60.0,-29.0,-230.0,-228.0,,Balance Sheet
Min. Pension Lblty Adj.,-1895.0,-2057.0,-1966.0,-2231.0,-2413.0,,Balance Sheet
Other Comprehensive Income,,,,,-39.0,,Balance Sheet
"Other Equity, Total",-1934.0,-2117.0,-1995.0,-2461.0,-2680.0,,Balance Sheet
Total Equity,14060.0,13399.0,23491.0,19828.0,13470.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,47604.0,47017.0,75611.0,70256.0,64742.0,,Balance Sheet
Ttl Comm. Shares Outs.,544.0,547.0,1069.0,1080.0,1090.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,17900.0,17470.0,17656.0,23443.0,22401.0,,Income Statement
"Cost of Revenue, Total",7764.0,7774.0,8203.0,10862.0,10077.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",3310.0,3447.0,3508.0,4165.0,3715.0,,Income Statement
Depreciation,4189.0,2691.0,2710.0,1781.0,1740.0,,Income Statement
Amortiz of Intangibles,,1225.0,1226.0,3339.0,3089.0,,Income Statement
Depreciation/Amortization,4189.0,3916.0,3936.0,5120.0,4829.0,,Income Statement
Impair-Assets Held for Use,0.0,,,2726.0,6506.0,,Income Statement
Other Unusual Expnse (In),32.0,,,,,,Income Statement
Unusual Expense (Income),32.0,,,2726.0,6506.0,,Income Statement
Total Operating Expense,15295.0,15137.0,15647.0,22873.0,25127.0,,Income Statement
Total Operating Income,2605.0,2333.0,2009.0,570.0,-2726.0,,Income Statement
"Inter Expse, Non-Operating",-1364.0,-1372.0,-1559.0,-2230.0,-2093.0,,Income Statement
"Inter Capital, Non-Operat",52.0,54.0,78.0,53.0,72.0,,Income Statement
"Inter Expse,Net Non-Operat",-1312.0,-1318.0,-1481.0,-2177.0,-2021.0,,Income Statement
OtherNon-OperatInc (Expnse),23.0,5.0,12.0,44.0,-19.0,,Income Statement
"Other, Net",23.0,5.0,12.0,44.0,-19.0,,Income Statement
Income Before Tax,1316.0,1020.0,540.0,-1563.0,-4766.0,,Income Statement
Income Tax - Total,438.0,394.0,251.0,78.0,503.0,,Income Statement
Income After Tax,878.0,626.0,289.0,-1641.0,-5269.0,,Income Statement
Net Inc Before Extra Items,878.0,626.0,289.0,-1641.0,-5269.0,,Income Statement
Total Extraordinary Items,,,1100.0,-92.0,,,Income Statement
