,2015,2016,2017,2018,2019,2020,Report
high,157.5,181.76,229.69,265.87,275.48,286.72,
low,128.87,129.5,161.5,208.62,210.72,197.75,
change,0.0895,0.09910000000000001,0.32180000000000003,0.047599999999999996,0.22530000000000003,-0.0647,
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Balance Sheet
Cash & Equivalents,1424.0,1541.0,14179.0,1140.0,536.0,,Balance Sheet
Short Term Investments,20.0,27.0,21.0,17.0,30.0,,Balance Sheet
Cash and Short Term Invs,1444.0,1568.0,14200.0,1157.0,566.0,,Balance Sheet
"Total Receivables, Net",1618.0,1618.0,1744.0,2319.0,2345.0,,Balance Sheet
Invent. - Finished Goods,1295.0,1129.0,1234.0,1644.0,1717.0,,Balance Sheet
Invent. - Work In Progress,280.0,274.0,271.0,297.0,318.0,,Balance Sheet
Invent. - Raw Materials,384.0,316.0,313.0,510.0,544.0,,Balance Sheet
Total Inventory,1959.0,1719.0,1818.0,2451.0,2579.0,,Balance Sheet
Prepaid Expenses,531.0,454.0,841.0,1251.0,1119.0,,Balance Sheet
Restricted Cash - Current,,,,96.0,54.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,642.0,0.0,137.0,0.0,,Balance Sheet
Other Current Assets,107.0,366.0,30.0,,1.0,,Balance Sheet
"Other Curr. Assets, Total",107.0,1008.0,30.0,233.0,55.0,,Balance Sheet
Total Current Assets,5659.0,6367.0,18633.0,7411.0,6664.0,,Balance Sheet
Buildings,,,2659.0,2906.0,3032.0,,Balance Sheet
Land/Improvements,,,146.0,173.0,164.0,,Balance Sheet
Machinery/Equipment,,,6584.0,7405.0,7932.0,,Balance Sheet
Other Prop./Plant/Equip.,8277.0,8419.0,,1.0,,,Balance Sheet
Prop./Plant/Equip. - Gross,8277.0,8419.0,9389.0,10485.0,11128.0,,Balance Sheet
Accumulated Depreciation,-4217.0,-4518.0,-4752.0,-5111.0,-5469.0,,Balance Sheet
Prop./Plant/Equip. - Net,4060.0,3901.0,4638.0,5375.0,5659.0,,Balance Sheet
"Goodwill, Net",7537.0,7419.0,7563.0,23600.0,23376.0,,Balance Sheet
Intangibles - Gross,8290.0,7787.0,7877.0,19514.0,19532.0,,Balance Sheet
Accum. Intangible Amort.,-903.0,-1435.0,-1986.0,-3073.0,-4556.0,,Balance Sheet
Intangibles - Net,7386.0,6351.0,5893.0,16441.0,14978.0,,Balance Sheet
Other Long Term Assets,1836.0,1548.0,1007.0,1077.0,1088.0,,Balance Sheet
Total Assets,26478.0,25586.0,37734.0,53904.0,51765.0,,Balance Sheet
Accounts Payable,,,797.0,1106.0,1092.0,,Balance Sheet
Payable/Accrued,2899.0,3179.0,,,,,Balance Sheet
Accrued Expenses,,,2159.0,3165.0,3114.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,3.0,10.0,10.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1452.0,1001.0,200.0,2591.0,1299.0,,Balance Sheet
Income Taxes Payable,,,176.0,343.0,140.0,,Balance Sheet
Discontinued Operations,,189.0,0.0,,,,Balance Sheet
Other Current Liabilities,30.0,31.0,7.0,1.0,,,Balance Sheet
"Other Curr. Lblts, Total",30.0,220.0,183.0,344.0,140.0,,Balance Sheet
Total Current Liabilities,4381.0,4400.0,3342.0,7216.0,5655.0,,Balance Sheet
Total Long Term Debt,11370.0,10550.0,18667.0,18894.0,18081.0,,Balance Sheet
Total Debt,12822.0,11551.0,18870.0,21495.0,19390.0,,Balance Sheet
Deferred Income Tax,2430.0,1684.0,1609.0,5743.0,5676.0,,Balance Sheet
Pension Benefits - Underfunded,1133.0,1319.0,1168.0,1056.0,1272.0,,Balance Sheet
Other LT Liabilities,,,,1.0,,,Balance Sheet
"Other Liabilities, Total",1133.0,1319.0,1168.0,1057.0,1272.0,,Balance Sheet
Total Liabilities,19314.0,17953.0,24786.0,32910.0,30684.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,2.0,2.0,2.0,,Balance Sheet
Common Stock,333.0,333.0,347.0,347.0,347.0,,Balance Sheet
Additional Paid-In Capital,4475.0,4693.0,9619.0,16179.0,16270.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),12314.0,12727.0,13111.0,12596.0,12913.0,,Balance Sheet
Treasury Stock - Common,-8239.0,-8212.0,-8427.0,-6243.0,-6190.0,,Balance Sheet
Cum. Trans. Adjustment,-961.0,-1011.0,-1001.0,-1162.0,-1256.0,,Balance Sheet
Other Equity,-1.0,-1.0,,,-1.0,,Balance Sheet
Min. Pension Lblty Adj.,-741.0,-883.0,-703.0,-729.0,-1005.0,,Balance Sheet
Other Comprehensive Income,-16.0,-13.0,0.0,4.0,1.0,,Balance Sheet
"Other Equity, Total",-1719.0,-1908.0,-1704.0,-1887.0,-2261.0,,Balance Sheet
Total Equity,7164.0,7633.0,12948.0,20994.0,21081.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,26478.0,25586.0,37734.0,53904.0,51765.0,,Balance Sheet
Ttl Comm. Shares Outs.,211.0,213.0,228.0,268.0,270.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,122.0,119.0,119.0,78.0,76.0,,Balance Sheet
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Income Statement
Total Revenue,10282.0,12483.0,12093.0,15983.0,17290.0,,Income Statement
"Cost of Revenue, Total",5587.0,6492.0,6128.0,8714.0,9002.0,,Income Statement
Selling/Gen/Admin Expense,2481.0,2899.0,2796.0,3880.0,4187.0,,Income Statement
Labor & Related Expense,126.0,145.0,123.0,266.0,195.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2607.0,3044.0,2919.0,4146.0,4382.0,,Income Statement
Research & Development,632.0,828.0,770.0,1004.0,1062.0,,Income Statement
Unusual Expense (Income),382.0,689.0,417.0,626.0,454.0,,Income Statement
"Other Operat Expse, Total",,,410.0,0.0,654.0,,Income Statement
Total Operating Expense,9208.0,11053.0,10644.0,14490.0,15554.0,,Income Statement
Total Operating Income,1074.0,1430.0,1449.0,1493.0,1736.0,,Income Statement
"Inter Expse,Net Non-Operat",-371.0,-388.0,-521.0,-706.0,-639.0,,Income Statement
"Inter Income, Non-Operating",15.0,21.0,76.0,65.0,12.0,,Income Statement
"Invest Income, Non-Operat",-49.0,-3.0,13.0,282.0,1.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-34.0,18.0,89.0,347.0,13.0,,Income Statement
OtherNon-OperatInc (Expnse),70.0,14.0,-41.0,39.0,66.0,,Income Statement
"Other, Net",70.0,14.0,-41.0,39.0,66.0,,Income Statement
Income Before Tax,739.0,1074.0,976.0,1173.0,1176.0,,Income Statement
Income Tax - Total,44.0,97.0,-124.0,222.0,-7.0,,Income Statement
Income After Tax,695.0,977.0,1100.0,951.0,1183.0,,Income Statement
Net Inc Before Extra Items,695.0,977.0,1100.0,951.0,1183.0,,Income Statement
Discontinued Operations,0.0,,,,,,Income Statement
Extraordinary Item,,,,-640.0,50.0,,Income Statement
Total Extraordinary Items,0.0,,,-640.0,50.0,,Income Statement
Total Net Income,695.0,977.0,1100.0,311.0,1233.0,,Income Statement
Preferred Dividends,,,-70.0,-152.0,-152.0,,Income Statement
Misc Earnings Adjustment,,-1.0,,,1.0,,Income Statement
Total Adjust to Net Income,,-1.0,-70.0,-152.0,-151.0,,Income Statement
Income Available to Common Excl. Extra. Items,695.0,976.0,1030.0,799.0,1032.0,,Income Statement
Income Available to Common Incl. Extra. Items,695.0,976.0,1030.0,159.0,1082.0,,Income Statement
Basic/Primary Weighted Average Shares,203.0,213.0,219.0,258.0,270.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.43,4.59,4.7,3.09,3.82,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.43,4.59,4.7,0.62,4.01,,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,208.0,218.0,224.0,265.0,275.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.35,4.49,4.61,3.02,3.76,,Income Statement
Diluted EPS Incl. Extra. Items,3.35,4.49,4.61,0.6,3.94,,Income Statement
Div/Share-ComStockPrimIssue,2.4,2.64,2.92,3.0,3.08,,Income Statement
Gross Divid - Common Stock,485.0,562.0,645.0,775.0,832.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",371.0,388.0,521.0,706.0,639.0,,Income Statement
"Interest Capitalized, Suppl",-30.0,-30.0,-32.0,-42.0,-44.0,,Income Statement
"Depreciat/Amort, Suppl",545.0,562.0,535.0,723.0,756.0,,Income Statement
Total Special Items,382.0,689.0,80.0,492.0,1198.0,,Income Statement
Normalzd Income Before Tax,1121.0,1763.0,1056.0,1665.0,2374.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),23.0,62.0,28.0,93.0,419.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,67.0,159.0,-96.0,315.0,412.0,,Income Statement
Normalized Income After Tax,1054.0,1604.0,1152.0,1350.0,1962.0,,Income Statement
Normalzd Inc Avail to Common,1054.0,1603.0,1082.0,1198.0,1811.0,,Income Statement
Basic Normalized EPS,5.21,7.54,4.94,4.64,6.71,,Income Statement
Diluted Normalized EPS,5.08,7.37,4.84,4.53,6.59,,Income Statement
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Cash Flow
Net Income,695.0,976.0,1100.0,311.0,1233.0,,Cash Flow
Depreciation/Depletion,891.0,1114.0,1088.0,1978.0,2253.0,,Cash Flow
Deferred Taxes,-336.0,-426.0,-236.0,-240.0,-381.0,,Cash Flow
Discontinued Operations,0.0,,,,,,Cash Flow
Unusual Items,,,,-303.0,-336.0,,Cash Flow
Other Non-Cash Items,167.0,196.0,922.0,322.0,261.0,,Cash Flow
Non-Cash Items,167.0,196.0,922.0,19.0,-75.0,,Cash Flow
"Cash Taxes Pd, Supplemental",240.0,218.0,265.0,235.0,536.0,,Cash Flow
"Cash Interest Pd, Suppl",313.0,392.0,435.0,674.0,658.0,,Cash Flow
Accounts Receivable,-2.0,-128.0,-93.0,-170.0,-51.0,,Cash Flow
Inventories,200.0,69.0,-46.0,246.0,-149.0,,Cash Flow
Prepaid Expenses,-97.0,39.0,-380.0,-46.0,299.0,,Cash Flow
Other Assets,28.0,51.0,14.0,,,,Cash Flow
Accounts Payable,145.0,368.0,134.0,867.0,-470.0,,Cash Flow
Changes in Working Capital,313.0,699.0,-324.0,797.0,300.0,,Cash Flow
Total Cash from Operations,1730.0,2559.0,2550.0,2865.0,3330.0,,Cash Flow
Purchase of Fixed Assets,-596.0,-693.0,-727.0,-895.0,-957.0,,Cash Flow
Software Development Costs,-37.0,-25.0,,,,,Cash Flow
Capital Expenditures,-633.0,-718.0,-727.0,-895.0,-957.0,,Cash Flow
Acquisition of Business,-8414.0,0.0,-174.0,-15155.0,0.0,,Cash Flow
Sale of Business,0.0,158.0,165.0,534.0,477.0,,Cash Flow
"Investment, Net",840.0,-1.0,13.0,,,,Cash Flow
Other Investing Cash Flow,-111.0,-108.0,-160.0,-217.0,-261.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-7685.0,49.0,-156.0,-14838.0,216.0,,Cash Flow
Total Cash from Investing,-8318.0,-669.0,-883.0,-15733.0,-741.0,,Cash Flow
Financing Cash Flow Items,20.0,53.0,-235.0,-221.0,-204.0,,Cash Flow
Cash Divids Paid - Common,,,,,-832.0,,Cash Flow
Cash Divs Paid - Preferred,,,,,-152.0,,Cash Flow
Total Cash Dividends Paid,-485.0,-562.0,-677.0,-927.0,-984.0,,Cash Flow
Sale/Issuance of Common,,,4827.0,0.0,0.0,,Cash Flow
Repurch/Retirement Common,0.0,0.0,-220.0,0.0,0.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",0.0,0.0,4607.0,0.0,0.0,,Cash Flow
"Short Term Debt, Net",497.0,-500.0,-200.0,0.0,485.0,,Cash Flow
Long Term Debt Issued,6164.0,0.0,11462.0,5086.0,2224.0,,Cash Flow
Long Term Debt Reduction,-6.0,-752.0,-3980.0,-3996.0,-4744.0,,Cash Flow
