,2015,2016,2017,2018,2019,2020,Report
high,73.34,77.89,89.89,101.2,92.72,84.93,
low,59.71,60.31,63.41,78.83,74.12,56.94,
change,-0.0521,0.19920000000000002,0.2121,-0.063,-0.0541,-0.0599,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,168.0,248.0,334.0,379.0,448.0,,Balance Sheet
"Trade Accts Recvble, Gross",1549.0,1751.0,2156.0,2204.0,2007.0,,Balance Sheet
Prov. for Doubtful Accts,-43.0,-40.0,-42.0,-41.0,-33.0,,Balance Sheet
"Total Receivables, Net",1506.0,1711.0,2114.0,2322.0,2107.0,,Balance Sheet
Prepaid Expenses,40.0,49.0,63.0,52.0,85.0,,Balance Sheet
Restricted Cash - Current,0.0,,,,,,Balance Sheet
Deferred Income Tax,65.0,65.0,45.0,36.0,40.0,,Balance Sheet
"Other Curr. Assets, Total",17.0,0.0,,,,,Balance Sheet
Total Current Assets,1731.0,2008.0,2511.0,2753.0,2640.0,,Balance Sheet
Buildings,138.0,170.0,181.0,190.0,174.0,,Balance Sheet
Land/Improvements,24.0,24.0,24.0,24.0,20.0,,Balance Sheet
Machinery/Equipment,11.0,11.0,11.0,11.0,11.0,,Balance Sheet
Construction in Progress,6.0,9.0,5.0,1.0,1.0,,Balance Sheet
Other Prop./Plant/Equip.,200.0,236.0,277.0,273.0,594.0,,Balance Sheet
Prop./Plant/Equip. - Gross,379.0,450.0,498.0,499.0,801.0,,Balance Sheet
Accumulated Depreciation,-188.0,-217.0,-268.0,-271.0,-282.0,,Balance Sheet
Prop./Plant/Equip. - Net,191.0,233.0,230.0,228.0,519.0,,Balance Sheet
"Goodwill, Net",1108.0,1233.0,1276.0,1259.0,1292.0,,Balance Sheet
Intangibles - Gross,182.0,255.0,274.0,366.0,383.0,,Balance Sheet
Accum. Intangible Amort.,-61.0,-87.0,-122.0,-223.0,-240.0,,Balance Sheet
