,2015,2016,2017,2018,2019,2020,Report
high,46.93,49.82,57.71,72.87,58.0,51.53,
low,32.2,30.69,43.66,43.27,42.3,20.26,
change,-0.06849999999999999,0.1746,0.15990000000000001,-0.1917,-0.0148,-0.394,
Date,,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,,2020-01-04 00:00:00,Balance Sheet
Cash and Short Term Invs,,1298.0,1262.0,1107.0,,1357.0,Balance Sheet
"Trade Accts Recvble, Gross",,1091.0,1390.0,1051.0,,950.0,Balance Sheet
Prov. for Doubtful Accts,,-27.0,-27.0,-27.0,,-29.0,Balance Sheet
"Total Receivables, Net",,1064.0,1363.0,1024.0,,921.0,Balance Sheet
Invent. - Finished Goods,,1947.0,1790.0,1662.0,,1557.0,Balance Sheet
Invent. - Work In Progress,,2742.0,2238.0,1356.0,,1616.0,Balance Sheet
Invent. - Raw Materials,,724.0,804.0,800.0,,896.0,Balance Sheet
Inventories - Other,,-949.0,-682.0,0.0,,,Balance Sheet
Total Inventory,,4464.0,4150.0,3818.0,,4069.0,Balance Sheet
"Other Curr. Assets, Total",,388.0,435.0,785.0,,894.0,Balance Sheet
Total Current Assets,,7214.0,7210.0,6734.0,,7241.0,Balance Sheet
Land/Improvements,,1884.0,1948.0,1927.0,,1991.0,Balance Sheet
Machinery/Equipment,,4820.0,4893.0,4891.0,,4941.0,Balance Sheet
Prop./Plant/Equip. - Gross,,6704.0,6841.0,6818.0,,6932.0,Balance Sheet
Accumulated Depreciation,,-4123.0,-4120.0,-4203.0,,-4405.0,Balance Sheet
Prop./Plant/Equip. - Net,,2581.0,2721.0,2615.0,,2527.0,Balance Sheet
"Goodwill, Net",,2113.0,2364.0,2218.0,,2150.0,Balance Sheet
Intangibles - Gross,,1203.0,1265.0,1157.0,,1143.0,Balance Sheet
Accum. Intangible Amort.,,-436.0,-500.0,-499.0,,-554.0,Balance Sheet
Intangibles - Net,,767.0,765.0,658.0,,589.0,Balance Sheet
Note Rcvble - Long Term,,935.0,819.0,760.0,,682.0,Balance Sheet
Other Long Term Assets,,1748.0,1461.0,1279.0,,1829.0,Balance Sheet
Total Assets,,15358.0,15340.0,14264.0,,15018.0,Balance Sheet
Accounts Payable,,1273.0,1205.0,1099.0,,1378.0,Balance Sheet
Accrued Expenses,,1266.0,1434.0,381.0,,362.0,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,363.0,14.0,258.0,,561.0,Balance Sheet
Customer Advances,,991.0,1007.0,876.0,,715.0,Balance Sheet
Other Current Liabilities,,,,892.0,,830.0,Balance Sheet
"Other Curr. Lblts, Total",,991.0,1007.0,1768.0,,1545.0,Balance Sheet
Total Current Liabilities,,3893.0,3660.0,3506.0,,3846.0,Balance Sheet
Long Term Debt,,3317.0,3898.0,3526.0,,3209.0,Balance Sheet
Capital Lease Obligations,,,,,,40.0,Balance Sheet
