,2015,2016,2017,2018,2019,2020,Report
high,109.3,119.0,126.2,133.88,127.34,122.72,
low,69.58,75.33,102.55,100.22,107.1,51.6,
change,-0.172,0.3146,0.0575,-0.13460000000000003,0.1227,-0.20980000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,11022.0,6988.0,4813.0,9342.0,5686.0,,Balance Sheet
Short Term Investments,310.0,13.0,9.0,1003.0,63.0,,Balance Sheet
Cash and Short Term Invs,11332.0,7001.0,4822.0,10345.0,5749.0,,Balance Sheet
"Trade Accts Recvble, Gross",12973.0,14435.0,15821.0,15640.0,14060.0,,Balance Sheet
Prov. for Doubtful Accts,-313.0,-373.0,-490.0,-869.0,-746.0,,Balance Sheet
"Total Receivables, Net",12660.0,14062.0,15331.0,14771.0,13314.0,,Balance Sheet
Invent. - Finished Goods,3535.0,2720.0,3142.0,3383.0,3722.0,,Balance Sheet
Invent. - Raw Materials,2799.0,2699.0,2443.0,2321.0,2126.0,,Balance Sheet
Total Inventory,6334.0,5419.0,5585.0,5704.0,5848.0,,Balance Sheet
Prepaid Expenses,3904.0,3107.0,2800.0,2922.0,3407.0,,Balance Sheet
"Other Curr. Assets, Total",200.0,30.0,22.0,279.0,11.0,,Balance Sheet
Total Current Assets,34430.0,29619.0,28560.0,34021.0,28329.0,,Balance Sheet
Prop./Plant/Equip. - Gross,340277.0,336077.0,344485.0,340244.0,326722.0,,Balance Sheet
Accumulated Depreciation,-151881.0,-153891.0,-166773.0,-171037.0,-176228.0,,Balance Sheet
Prop./Plant/Equip. - Net,188396.0,182186.0,177712.0,169207.0,154568.0,,Balance Sheet
"Goodwill, Net",4588.0,4581.0,4531.0,4518.0,4463.0,,Balance Sheet
LT Invt. - Affiliate Comp.,26578.0,29789.0,32105.0,35261.0,38402.0,,Balance Sheet
LT Investments - Other,532.0,461.0,392.0,285.0,286.0,,Balance Sheet
Long Term Investments,27110.0,30250.0,32497.0,35546.0,38688.0,,Balance Sheet
Note Rcvble - Long Term,2407.0,2483.0,2849.0,1938.0,1511.0,,Balance Sheet
Deferred Charges,1900.0,1974.0,1798.0,1938.0,2280.0,,Balance Sheet
Pension Bene. - Overfunded,346.0,215.0,469.0,429.0,,,Balance Sheet
Def. Inc. Tax - LT Asset,3909.0,4649.0,4750.0,4399.0,4178.0,,Balance Sheet
Disct. Ops. - LT Asset,1449.0,4119.0,640.0,1863.0,3411.0,,Balance Sheet
Other Long Term Assets,5.0,2.0,0.0,4.0,0.0,,Balance Sheet
Total Assets,264540.0,260078.0,253806.0,253863.0,237428.0,,Balance Sheet
Accounts Payable,13465.0,13887.0,14443.0,13941.0,14029.0,,Balance Sheet
Accrued Expenses,4833.0,4882.0,5267.0,4927.0,6589.0,,Balance Sheet
Notes Payable/ST Debt,20.0,50.0,0.0,28.0,228.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,4907.0,10790.0,5192.0,5698.0,3054.0,,Balance Sheet
Income Taxes Payable,2191.0,2077.0,2713.0,2565.0,2556.0,,Balance Sheet
Other Current Liabilities,51.0,99.0,122.0,12.0,74.0,,Balance Sheet
"Other Curr. Lblts, Total",2242.0,2176.0,2835.0,2577.0,2630.0,,Balance Sheet
Total Current Liabilities,25467.0,31785.0,27737.0,27171.0,26530.0,,Balance Sheet
Long Term Debt,33542.0,35193.0,33477.0,28733.0,23409.0,,Balance Sheet
Capital Lease Obligations,80.0,93.0,94.0,,282.0,,Balance Sheet
Total Long Term Debt,33622.0,35286.0,33571.0,28733.0,23691.0,,Balance Sheet
Total Debt,38549.0,46126.0,38763.0,34459.0,26973.0,,Balance Sheet
Deferred Income Tax,20165.0,17516.0,14652.0,15921.0,13688.0,,Balance Sheet
Minority Interest,1170.0,1166.0,1195.0,1088.0,995.0,,Balance Sheet
Pension Benefits - Underfunded,7935.0,7216.0,7421.0,6654.0,7866.0,,Balance Sheet
Other LT Liabilities,23465.0,21553.0,21106.0,19742.0,20445.0,,Balance Sheet
"Other Liabilities, Total",31400.0,28769.0,28527.0,26396.0,28311.0,,Balance Sheet
Total Liabilities,111824.0,114522.0,105682.0,99309.0,93215.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,1832.0,1832.0,1832.0,1832.0,1832.0,,Balance Sheet
Additional Paid-In Capital,16330.0,16595.0,16848.0,17112.0,17265.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),181578.0,173046.0,174106.0,180987.0,174945.0,,Balance Sheet
Treasury Stock - Common,-42493.0,-41834.0,-40833.0,-41593.0,-44599.0,,Balance Sheet
ESOP Debt Guarantee,-240.0,-240.0,-240.0,-240.0,-240.0,,Balance Sheet
Unrealized Gain (Loss),-29.0,-2.0,-5.0,-10.0,-8.0,,Balance Sheet
Cum. Trans. Adjustment,-140.0,-162.0,-105.0,-124.0,-142.0,,Balance Sheet
Min. Pension Lblty Adj.,-4120.0,-3677.0,-3477.0,-3408.0,-4840.0,,Balance Sheet
Other Comprehensive Income,-2.0,-2.0,-2.0,-2.0,0.0,,Balance Sheet
"Other Equity, Total",-4262.0,-3841.0,-3584.0,-3534.0,-4982.0,,Balance Sheet
Total Equity,152716.0,145556.0,148124.0,154554.0,144213.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,264540.0,260078.0,253806.0,253863.0,237428.0,,Balance Sheet
Ttl Comm. Shares Outs.,1883.0,1892.0,1905.0,1903.0,1882.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,560.0,551.0,538.0,540.0,561.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Net Sales,122289.0,103579.0,127590.0,158767.0,140156.0,,Income Statement
Excise Taxes Receipts,7359.0,6905.0,7189.0,0.0,,,Income Statement
Total Revenue,129648.0,110484.0,134779.0,158767.0,140156.0,,Income Statement
"Cost of Revenue, Total",69781.0,59290.0,75756.0,94545.0,80096.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",16473.0,16352.0,16779.0,8705.0,8279.0,,Income Statement
Research & Development,3340.0,1033.0,864.0,1210.0,770.0,,Income Statement
Depreciation/Amortization,21037.0,19457.0,19349.0,19419.0,29218.0,,Income Statement
Unusual Expense (Income),,,,,-1000.0,,Income Statement
"Other Operat Expse, Total",19163.0,18672.0,16825.0,19437.0,19700.0,,Income Statement
Total Operating Expense,129794.0,114804.0,129573.0,143316.0,137063.0,,Income Statement
Total Operating Income,-146.0,-4320.0,5206.0,15451.0,3093.0,,Income Statement
"Inter Expse, Non-Operating",-495.0,-753.0,-902.0,-921.0,-817.0,,Income Statement
"Inter Capital, Non-Operat",495.0,552.0,595.0,173.0,19.0,,Income Statement
"Inter Expse,Net Non-Operat",0.0,-201.0,-307.0,-748.0,-798.0,,Income Statement
