,2015,2016,2017,2018,2019,2020,Report
high,53.31,47.88,47.44,52.07,47.2,46.64,
low,33.84,29.86,38.59,39.16,36.45,28.92,
change,-0.2821,0.26420000000000005,-0.12279999999999999,0.0192,0.14250000000000002,-0.2186,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,910.0,619.0,804.0,1997.0,852.0,,Balance Sheet
Short Term Investments,438.0,296.0,0.0,6.0,,,Balance Sheet
Cash and Short Term Invs,1348.0,915.0,804.0,2003.0,852.0,,Balance Sheet
"Trade Accts Recvble, Gross",1808.0,1977.0,2020.0,2317.0,2377.0,,Balance Sheet
Prov. for Doubtful Accts,-70.0,-72.0,-73.0,-84.0,-110.0,,Balance Sheet
"Trade Accts Recvble, Net",1738.0,1905.0,1947.0,2233.0,2267.0,,Balance Sheet
Other Receivables,3841.0,3040.0,2122.0,1990.0,2844.0,,Balance Sheet
"Total Receivables, Net",5579.0,4945.0,4069.0,4223.0,5111.0,,Balance Sheet
Invent. - Finished Goods,4066.0,4424.0,4886.0,4547.0,4704.0,,Balance Sheet
Invent. - Raw Materials,400.0,387.0,398.0,402.0,429.0,,Balance Sheet
Inventories - Other,3833.0,4095.0,3962.0,3919.0,4128.0,,Balance Sheet
LIFO Reserve,-56.0,-75.0,-73.0,-55.0,-91.0,,Balance Sheet
Total Inventory,8243.0,8831.0,9173.0,8813.0,9170.0,,Balance Sheet
Prepaid Expenses,,268.0,232.0,184.0,318.0,,Balance Sheet
Restricted Cash - Current,5214.0,5011.0,4826.0,4506.0,4458.0,,Balance Sheet
Discont. Ops.-Curr. Assets,0.0,,,,,,Balance Sheet
Other Current Assets,1445.0,1075.0,821.0,859.0,1438.0,,Balance Sheet
"Other Curr. Assets, Total",6659.0,6086.0,5647.0,5365.0,5896.0,,Balance Sheet
Total Current Assets,21829.0,21045.0,19925.0,20588.0,21347.0,,Balance Sheet
Buildings,4715.0,4679.0,5043.0,5171.0,5381.0,,Balance Sheet
Land/Improvements,454.0,445.0,470.0,545.0,592.0,,Balance Sheet
Machinery/Equipment,17159.0,17160.0,18056.0,18399.0,19005.0,,Balance Sheet
Construction in Progress,946.0,1213.0,1224.0,987.0,1021.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,971.0,,Balance Sheet
Prop./Plant/Equip. - Gross,23274.0,23497.0,24793.0,25102.0,26970.0,,Balance Sheet
Accumulated Depreciation,-13421.0,-13739.0,-14655.0,-15149.0,-15893.0,,Balance Sheet
Prop./Plant/Equip. - Net,9853.0,9758.0,10138.0,9953.0,11077.0,,Balance Sheet
"Goodwill, Net",2185.0,2246.0,2374.0,2496.0,3385.0,,Balance Sheet
Intangibles - Gross,1949.0,1978.0,2202.0,2322.0,3039.0,,Balance Sheet
Accum. Intangible Amort.,-446.0,-521.0,-658.0,-777.0,-948.0,,Balance Sheet
Intangibles - Net,1503.0,1457.0,1544.0,1545.0,2091.0,,Balance Sheet
LT Invt. - Affiliate Comp.,3901.0,4497.0,5088.0,5317.0,5132.0,,Balance Sheet
LT Investments - Other,439.0,187.0,92.0,7.0,,,Balance Sheet
Long Term Investments,4340.0,4684.0,5180.0,5324.0,5132.0,,Balance Sheet
Other Long Term Assets,447.0,579.0,802.0,927.0,965.0,,Balance Sheet
Total Assets,40157.0,39769.0,39963.0,40833.0,43997.0,,Balance Sheet
Accounts Payable,3474.0,3606.0,3894.0,3545.0,3746.0,,Balance Sheet
Payable/Accrued,3508.0,2266.0,1580.0,1314.0,1704.0,,Balance Sheet
Accrued Expenses,,,,337.0,635.0,,Balance Sheet
Notes Payable/ST Debt,86.0,154.0,857.0,108.0,1202.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,12.0,273.0,13.0,582.0,7.0,,Balance Sheet
Customer Advances,,1065.0,789.0,501.0,604.0,,Balance Sheet
Income Taxes Payable,,,,0.0,72.0,,Balance Sheet
Other Payables,5820.0,5158.0,4973.0,4628.0,5022.0,,Balance Sheet
Discontinued Operations,0.0,,,,,,Balance Sheet
Other Current Liabilities,605.0,651.0,464.0,761.0,742.0,,Balance Sheet
"Other Curr. Lblts, Total",6425.0,6874.0,6226.0,5890.0,6440.0,,Balance Sheet
Total Current Liabilities,13505.0,13173.0,12570.0,11776.0,13734.0,,Balance Sheet
