,2015,2016,2017,2018,2019,2020,Report
high,758.61,542.5,499.0,530.68,857.9,940.28,
low,477.97,352.96,263.0,247.52,423.98,415.0,
change,-0.23870000000000002,-0.195,-0.23760000000000003,0.4843,0.9566,0.10220000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,248.0,88.0,185.0,250.0,481.0,,Balance Sheet
Short Term Investments,415.0,330.0,324.0,427.0,400.0,,Balance Sheet
Cash and Short Term Invs,663.0,418.0,509.0,677.0,881.0,,Balance Sheet
"Trade Accts Recvble, Gross",39.0,41.0,40.0,,81.0,,Balance Sheet
Prov. for Doubtful Accts,-1.0,0.0,0.0,,0.0,,Balance Sheet
"Trade Accts Recvble, Net",38.0,40.0,40.0,62.0,81.0,,Balance Sheet
Other Receivables,58.0,5.0,9.0,0.0,28.0,,Balance Sheet
"Total Receivables, Net",96.0,46.0,50.0,62.0,108.0,,Balance Sheet
Total Inventory,15.0,15.0,20.0,22.0,26.0,,Balance Sheet
Prepaid Expenses,40.0,44.0,51.0,54.0,57.0,,Balance Sheet
Total Current Assets,815.0,522.0,630.0,815.0,1072.0,,Balance Sheet
Buildings,1419.0,1573.0,1677.0,1690.0,1765.0,,Balance Sheet
Land/Improvements,13.0,13.0,13.0,13.0,13.0,,Balance Sheet
Machinery/Equipment,363.0,406.0,460.0,544.0,654.0,,Balance Sheet
Construction in Progress,,,,43.0,45.0,,Balance Sheet
Other Prop./Plant/Equip.,143.0,158.0,167.0,173.0,2688.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1938.0,2149.0,2317.0,2463.0,5166.0,,Balance Sheet
Accumulated Depreciation,-721.0,-845.0,-979.0,-1084.0,-1201.0,,Balance Sheet
Prop./Plant/Equip. - Net,1217.0,1304.0,1338.0,1379.0,3964.0,,Balance Sheet
"Goodwill, Net",22.0,22.0,22.0,22.0,22.0,,Balance Sheet
Long Term Investments,623.0,125.0,0.0,,,,Balance Sheet
Other Long Term Assets,48.0,53.0,56.0,19.0,18.0,,Balance Sheet
Total Assets,2725.0,2026.0,2046.0,2266.0,5105.0,,Balance Sheet
Accounts Payable,86.0,78.0,82.0,113.0,116.0,,Balance Sheet
Accrued Expenses,194.0,203.0,242.0,261.0,456.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Customer Advances,,,,70.0,95.0,,Balance Sheet
Income Taxes Payable,,,,5.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",,,,76.0,95.0,,Balance Sheet
Total Current Liabilities,280.0,282.0,324.0,450.0,667.0,,Balance Sheet
Total Long Term Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Total Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Deferred Income Tax,32.0,19.0,1.0,12.0,38.0,,Balance Sheet
"Other Liabilities, Total",285.0,323.0,357.0,363.0,2717.0,,Balance Sheet
Total Liabilities,597.0,624.0,681.0,824.0,3422.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,1173.0,1239.0,1305.0,1374.0,1466.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),2198.0,2221.0,2397.0,2574.0,2921.0,,Balance Sheet
Treasury Stock - Common,-1235.0,-2049.0,-2334.0,-2501.0,-2699.0,,Balance Sheet
"Other Equity, Total",-8.0,-8.0,-4.0,-6.0,-5.0,,Balance Sheet
Total Equity,2128.0,1402.0,1364.0,1441.0,1683.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,2725.0,2026.0,2046.0,2266.0,5105.0,,Balance Sheet
Ttl Comm. Shares Outs.,31.0,29.0,28.0,28.0,28.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,5.0,7.0,8.0,8.0,9.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
