,2015,2016,2017,2018,2019,2020,Report
high,82.9,84.48,109.19,161.19,167.56,195.72,
low,64.16,52.6,69.0,102.27,130.1,115.29,
change,0.0968,-0.1125,0.4754,0.33140000000000003,0.21920000000000003,0.0731,
Date,,2016-01-31 00:00:00,2017-01-31 00:00:00,2018-01-31 00:00:00,2019-01-31 00:00:00,2020-01-31 00:00:00,Balance Sheet
Cash & Equivalents,,1158.0,1607.0,2543.0,2669.0,4145.0,Balance Sheet
Short Term Investments,,1567.0,602.0,1978.0,1673.0,3802.0,Balance Sheet
Cash and Short Term Invs,,2725.0,2209.0,4521.0,4342.0,7947.0,Balance Sheet
"Trade Accts Recvble, Gross",,2507.0,3209.0,3942.0,4946.0,6197.0,Balance Sheet
Prov. for Doubtful Accts,,-10.0,-12.0,-21.0,-22.0,-23.0,Balance Sheet
"Trade Accts Recvble, Net",,2496.0,3197.0,4592.0,5712.0,7100.0,Balance Sheet
Other Receivables,,27.0,34.0,,,,Balance Sheet
"Total Receivables, Net",,2524.0,3231.0,4592.0,5712.0,7100.0,Balance Sheet
Prepaid Expenses,,219.0,232.0,453.0,587.0,888.0,Balance Sheet
"Other Curr. Assets, Total",,264.0,325.0,18.0,42.0,28.0,Balance Sheet
Total Current Assets,,5731.0,5997.0,9584.0,10683.0,15963.0,Balance Sheet
Buildings,,1088.0,1248.0,1451.0,1727.0,2158.0,Balance Sheet
Land/Improvements,,184.0,184.0,184.0,184.0,184.0,Balance Sheet
Machinery/Equipment,,1282.0,1441.0,1629.0,1735.0,1608.0,Balance Sheet
Other Prop./Plant/Equip.,,82.0,113.0,139.0,188.0,3266.0,Balance Sheet
Prop./Plant/Equip. - Gross,,2636.0,2986.0,3403.0,3834.0,7216.0,Balance Sheet
Accumulated Depreciation,,-920.0,-1198.0,-1456.0,-1783.0,-1801.0,Balance Sheet
Prop./Plant/Equip. - Net,,1716.0,1788.0,1947.0,2051.0,5415.0,Balance Sheet
"Goodwill, Net",,3850.0,7264.0,7314.0,12851.0,25134.0,Balance Sheet
Intangibles - Gross,,1529.0,2454.0,2057.0,3571.0,6922.0,Balance Sheet
Accum. Intangible Amort.,,-876.0,-1159.0,-1084.0,-1496.0,-2198.0,Balance Sheet
Intangibles - Net,,653.0,1294.0,973.0,2075.0,4724.0,Balance Sheet
Long Term Investments,,521.0,567.0,677.0,1302.0,1963.0,Balance Sheet
Note Rcvble - Long Term,,,,1264.0,1353.0,1441.0,Balance Sheet
Deferred Charges,,190.0,228.0,,,,Balance Sheet
Def. Inc. Tax - LT Asset,,16.0,29.0,,,,Balance Sheet
Other Long Term Assets,,86.0,419.0,225.0,422.0,486.0,Balance Sheet
Total Assets,,12763.0,17585.0,21984.0,30737.0,55126.0,Balance Sheet
Accounts Payable,,71.0,112.0,76.0,165.0,,Balance Sheet
Payable/Accrued,,,,,,3356.0,Balance Sheet
Accrued Expenses,,1248.0,1038.0,1971.0,2310.0,750.0,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,15.0,102.0,1025.0,216.0,53.0,Balance Sheet
Customer Advances,,4268.0,5543.0,6995.0,8564.0,10662.0,Balance Sheet
Other Current Liabilities,,14.0,500.0,,,24.0,Balance Sheet
"Other Curr. Lblts, Total",,4282.0,6043.0,6995.0,8564.0,10686.0,Balance Sheet
Total Current Liabilities,,5617.0,7295.0,10067.0,11255.0,14845.0,Balance Sheet
Long Term Debt,,1286.0,2008.0,695.0,3173.0,2673.0,Balance Sheet
Capital Lease Obligations,,747.0,682.0,,257.0,332.0,Balance Sheet
Total Long Term Debt,,2033.0,2690.0,695.0,3430.0,3005.0,Balance Sheet
Total Debt,,2049.0,2792.0,1720.0,3646.0,3058.0,Balance Sheet
Deferred Income Tax,,86.0,99.0,,,,Balance Sheet
"Other Liabilities, Total",,24.0,,846.0,447.0,3391.0,Balance Sheet
Total Liabilities,,7760.0,10085.0,11608.0,15132.0,21241.0,Balance Sheet
Common Stock,,1.0,1.0,1.0,1.0,1.0,Balance Sheet
Additional Paid-In Capital,,5705.0,8040.0,9752.0,13927.0,32116.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,-653.0,-465.0,635.0,1735.0,1861.0,Balance Sheet
Other Equity,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Other Comprehensive Income,,-50.0,-76.0,-12.0,-58.0,-93.0,Balance Sheet
"Other Equity, Total",,-50.0,-76.0,-12.0,-58.0,-93.0,Balance Sheet
Total Equity,,5003.0,7500.0,10376.0,15605.0,33885.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,12763.0,17585.0,21984.0,30737.0,55126.0,Balance Sheet
