,2015,2016,2017,2018,2019,2020,Report
high,128.84,141.32,165.18,190.36,178.44,196.36,
low,105.77,97.79,128.0,119.38,122.27,98.02,
change,0.0467,0.0535,0.2349,-0.21030000000000001,0.3507,-0.0159,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,716.0,434.0,317.0,427.0,338.0,,Balance Sheet
"Trade Accts Recvble, Gross",1435.0,1564.0,1537.0,1484.0,1563.0,,Balance Sheet
Prov. for Doubtful Accts,-217.0,-236.0,-6.0,-16.0,-19.0,,Balance Sheet
"Total Receivables, Net",1375.0,1519.0,1848.0,1862.0,2025.0,,Balance Sheet
Total Inventory,191.0,205.0,227.0,237.0,245.0,,Balance Sheet
Prepaid Expenses,339.0,321.0,309.0,309.0,374.0,,Balance Sheet
"Other Curr. Assets, Total",,,34.0,0.0,,,Balance Sheet
Total Current Assets,2621.0,2479.0,2734.0,2835.0,2981.0,,Balance Sheet
Buildings,953.0,995.0,1019.0,1044.0,1194.0,,Balance Sheet
Land/Improvements,96.0,78.0,78.0,77.0,91.0,,Balance Sheet
Machinery/Equipment,1506.0,1686.0,1817.0,1958.0,2140.0,,Balance Sheet
Construction in Progress,180.0,193.0,183.0,305.0,311.0,,Balance Sheet
Other Prop./Plant/Equip.,135.0,158.0,169.0,173.0,918.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2871.0,3111.0,3266.0,3558.0,4653.0,,Balance Sheet
Accumulated Depreciation,-1124.0,-1392.0,-1559.0,-1773.0,-1929.0,,Balance Sheet
Prop./Plant/Equip. - Net,1747.0,1719.0,1707.0,1785.0,2724.0,,Balance Sheet
"Goodwill, Net",6202.0,6424.0,7401.0,7360.0,7865.0,,Balance Sheet
Intangibles - Gross,4348.0,4604.0,5566.0,5516.0,5886.0,,Balance Sheet
Accum. Intangible Amort.,-1024.0,-1204.0,-1400.0,-1605.0,-1851.0,,Balance Sheet
Intangibles - Net,3324.0,3401.0,4166.0,3911.0,4035.0,,Balance Sheet
Long Term Investments,58.0,58.0,58.0,61.0,85.0,,Balance Sheet
Def. Inc. Tax - LT Asset,2.0,2.0,2.0,2.0,9.0,,Balance Sheet
Disct. Ops. - LT Asset,,,388.0,0.0,,,Balance Sheet
Other Long Term Assets,150.0,165.0,218.0,232.0,348.0,,Balance Sheet
Total Assets,14105.0,14247.0,16673.0,16185.0,18046.0,,Balance Sheet
Accounts Payable,497.0,508.0,574.0,635.0,632.0,,Balance Sheet
Accrued Expenses,469.0,484.0,677.0,705.0,992.0,,Balance Sheet
Notes Payable/ST Debt,95.0,42.0,9.0,8.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,329.0,507.0,409.0,10.0,424.0,,Balance Sheet
Customer Advances,146.0,176.0,381.0,356.0,451.0,,Balance Sheet
Income Taxes Payable,84.0,61.0,71.0,125.0,157.0,,Balance Sheet
Discontinued Operations,,,20.0,0.0,,,Balance Sheet
Other Current Liabilities,81.0,48.0,46.0,40.0,,,Balance Sheet
"Other Curr. Lblts, Total",311.0,285.0,517.0,522.0,608.0,,Balance Sheet
Total Current Liabilities,1701.0,1828.0,2186.0,1879.0,2656.0,,Balance Sheet
Long Term Debt,5885.0,5237.0,6287.0,5991.0,5790.0,,Balance Sheet
Capital Lease Obligations,56.0,63.0,58.0,51.0,91.0,,Balance Sheet
Total Long Term Debt,5940.0,5300.0,6345.0,6042.0,5881.0,,Balance Sheet
Total Debt,6364.0,5850.0,6762.0,6060.0,6305.0,,Balance Sheet
Deferred Income Tax,1181.0,1206.0,876.0,940.0,943.0,,Balance Sheet
Minority Interest,15.0,15.0,21.0,19.0,20.0,,Balance Sheet
Reserves,21.0,35.0,33.0,24.0,,,Balance Sheet
Pension Benefits - Underfunded,185.0,201.0,171.0,132.0,188.0,,Balance Sheet
Other LT Liabilities,117.0,156.0,173.0,178.0,791.0,,Balance Sheet
Discont. Ops. - Lblts,,,66.0,0.0,,,Balance Sheet
"Other Liabilities, Total",323.0,392.0,442.0,334.0,980.0,,Balance Sheet
Total Liabilities,9160.0,8741.0,9869.0,9214.0,10479.0,,Balance Sheet
Common Stock,12.0,12.0,12.0,12.0,9.0,,Balance Sheet
Additional Paid-In Capital,1975.0,2132.0,1990.0,1451.0,27.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4224.0,4956.0,6196.0,7080.0,7904.0,,Balance Sheet
Treasury Stock - Common,-978.0,-1013.0,-1060.0,-1108.0,0.0,,Balance Sheet
Unrealized Gain (Loss),0.0,0.0,,,,,Balance Sheet
Cum. Trans. Adjustment,-213.0,-471.0,-241.0,-390.0,-285.0,,Balance Sheet
Min. Pension Lblty Adj.,-74.0,-110.0,-93.0,-73.0,-87.0,,Balance Sheet
"Other Equity, Total",-287.0,-581.0,-334.0,-463.0,-372.0,,Balance Sheet
Total Equity,4945.0,5506.0,6804.0,6971.0,7567.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,14105.0,14247.0,16673.0,16185.0,18046.0,,Balance Sheet
Ttl Comm. Shares Outs.,101.0,103.0,102.0,99.0,97.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,23.0,23.0,23.0,24.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,8680.0,9553.0,10308.0,11333.0,11555.0,,Income Statement
"Cost of Revenue, Total",5777.0,6699.0,7216.0,8157.0,8302.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1628.0,1346.0,1499.0,1571.0,1524.0,,Income Statement
Depreciation/Amortization,165.0,180.0,217.0,232.0,243.0,,Income Statement
Restructuring Charge,114.0,58.0,71.0,48.0,55.0,,Income Statement
Impair-Assets Held for Sale,,,,,5.0,,Income Statement
Other Unusual Expnse (In),,,,,101.0,,Income Statement
Unusual Expense (Income),114.0,58.0,71.0,48.0,161.0,,Income Statement
Total Operating Expense,7683.0,8282.0,9003.0,10008.0,10230.0,,Income Statement
Total Operating Income,997.0,1271.0,1305.0,1326.0,1325.0,,Income Statement
"Inter Expse,Net Non-Operat",-275.0,-219.0,-235.0,-244.0,-241.0,,Income Statement
"Inter/Invest Inc, Non-Oper",12.0,10.0,13.0,19.0,28.0,,Income Statement
OtherNon-OperatInc (Expnse),-8.0,13.0,-6.0,168.0,-8.0,,Income Statement
"Other, Net",-8.0,13.0,-6.0,168.0,-8.0,,Income Statement
Income Before Tax,726.0,1074.0,1078.0,1268.0,1105.0,,Income Statement
Income Tax - Total,287.0,361.0,364.0,340.0,280.0,,Income Statement
Income After Tax,439.0,713.0,714.0,929.0,825.0,,Income Statement
Minority Interest,-1.0,-1.0,-6.0,0.0,-1.0,,Income Statement
Net Inc Before Extra Items,438.0,712.0,708.0,929.0,824.0,,Income Statement
Total Extraordinary Items,,,519.0,-45.0,,,Income Statement
Total Net Income,438.0,712.0,1227.0,884.0,824.0,,Income Statement
Income Available to Common Excl. Extra. Items,438.0,712.0,708.0,929.0,824.0,,Income Statement
Income Available to Common Incl. Extra. Items,438.0,712.0,1227.0,884.0,824.0,,Income Statement
Basic/Primary Weighted Average Shares,99.0,103.0,102.0,101.0,98.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.43,6.94,6.92,9.16,8.41,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.43,6.94,11.98,8.71,8.41,,Income Statement
Diluted Weighted Average Shares,101.0,104.0,104.0,103.0,99.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.35,6.82,6.82,9.05,8.35,,Income Statement
Diluted EPS Incl. Extra. Items,4.35,6.82,11.81,8.61,8.35,,Income Statement
Div/Share-ComStockPrimIssue,0.0,,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",275.0,219.0,235.0,244.0,247.0,,Income Statement
"Depreciat/Amort, Suppl",293.0,320.0,317.0,320.0,334.0,,Income Statement
Total Special Items,114.0,58.0,71.0,166.0,161.0,,Income Statement
Normalzd Income Before Tax,840.0,1132.0,1148.0,1434.0,1266.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),45.0,20.0,24.0,44.0,41.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,332.0,380.0,388.0,384.0,321.0,,Income Statement
Normalized Income After Tax,508.0,752.0,761.0,1050.0,945.0,,Income Statement
Normalzd Inc Avail to Common,506.0,751.0,755.0,1050.0,944.0,,Income Statement
Basic Normalized EPS,5.13,7.32,7.37,10.36,9.64,,Income Statement
Diluted Normalized EPS,5.03,7.2,7.27,10.23,9.57,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,438.0,713.0,1233.0,884.0,825.0,,Cash Flow
Depreciation/Depletion,458.0,499.0,533.0,552.0,577.0,,Cash Flow
Deferred Taxes,-33.0,55.0,-526.0,22.0,29.0,,Cash Flow
Unusual Items,44.0,-9.0,25.0,-173.0,13.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,1.0,1.0,-1.0,,,Cash Flow
Other Non-Cash Items,104.0,111.0,110.0,92.0,295.0,,Cash Flow
Non-Cash Items,149.0,103.0,136.0,-83.0,308.0,,Cash Flow
"Cash Taxes Pd, Supplemental",249.0,346.0,348.0,350.0,217.0,,Cash Flow
"Cash Interest Pd, Suppl",166.0,211.0,239.0,296.0,249.0,,Cash Flow
Accounts Receivable,-89.0,-90.0,-9.0,-31.0,-123.0,,Cash Flow
Inventories,0.0,-10.0,-16.0,-19.0,-22.0,,Cash Flow
Prepaid Expenses,62.0,-27.0,20.0,-58.0,-43.0,,Cash Flow
Accounts Payable,31.0,-9.0,172.0,43.0,-13.0,,Cash Flow
Accrued Expenses,-38.0,-57.0,-103.0,28.0,-132.0,,Cash Flow
Changes in Working Capital,-29.0,-173.0,122.0,-70.0,-294.0,,Cash Flow
Total Cash from Operations,982.0,1197.0,1498.0,1305.0,1445.0,,Cash Flow
Purchase of Fixed Assets,-256.0,-279.0,-313.0,-380.0,-400.0,,Cash Flow
Purchase/Acq of Intangibles,0.0,0.0,-3.0,0.0,0.0,,Cash Flow
Capital Expenditures,-256.0,-279.0,-315.0,-380.0,-400.0,,Cash Flow
Acquisition of Business,-3736.0,-549.0,-1883.0,-118.0,-876.0,,Cash Flow
Sale of Business,,0.0,0.0,4.0,0.0,,Cash Flow
Sale of Fixed Assets,1.0,31.0,6.0,705.0,8.0,,Cash Flow
"Investment, Net",8.0,14.0,0.0,18.0,13.0,,Cash Flow
Purchase of Investments,-12.0,-13.0,-36.0,-22.0,-28.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-3739.0,-517.0,-1913.0,587.0,-883.0,,Cash Flow
Total Cash from Investing,-3995.0,-796.0,-2229.0,207.0,-1283.0,,Cash Flow
Financing Cash Flow Items,-24.0,-44.0,-66.0,-54.0,-78.0,,Cash Flow
Sale/Issuance of Common,99.0,71.0,74.0,69.0,65.0,,Cash Flow
Repurch/Retirement Common,0.0,-44.0,-338.0,-700.0,-450.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",99.0,27.0,-265.0,-631.0,-385.0,,Cash Flow
Short Term Debt Reduction,-1.0,-40.0,-25.0,0.0,,,Cash Flow
"Short Term Debt, Net",-1.0,-40.0,-25.0,0.0,,,Cash Flow
Long Term Debt Issued,4360.0,140.0,3342.0,467.0,2395.0,,Cash Flow
Long Term Debt Reduction,-1249.0,-753.0,-2393.0,-1172.0,-2185.0,,Cash Flow
"Long Term Debt, Net",3111.0,-613.0,949.0,-704.0,210.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",3109.0,-653.0,924.0,-705.0,210.0,,Cash Flow
Total Cash From Financing,3185.0,-671.0,593.0,-1390.0,-253.0,,Cash Flow
Foreign Exchange Effects,-36.0,-13.0,21.0,-12.0,2.0,,Cash Flow
Net Change in Cash,136.0,-283.0,-117.0,110.0,-89.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,580.0,716.0,434.0,317.0,427.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,716.0,434.0,317.0,427.0,338.0,,Cash Flow
"Depreciation, Supplemental",458.0,499.0,533.0,552.0,577.0,,Cash Flow
Free Cash Flow,726.0,918.0,1183.0,925.0,1045.0,,
FCF Growth,,0.2644628099173554,0.28867102396514155,-0.21808960270498734,0.12972972972972974,0.0,
