,2015,2016,2017,2018,2019,2020,Report
high,76.59,78.97,85.3,81.67,83.93,90.89,
low,64.54,66.25,70.87,61.53,67.41,57.79,
change,-0.057300000000000004,0.1436,0.058600000000000006,-0.12,0.15990000000000001,-0.0541,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,607.0,261.0,120.0,268.0,166.0,,Balance Sheet
"Trade Accts Recvble, Gross",1232.0,1541.0,1677.0,1763.0,2298.0,,Balance Sheet
Prov. for Doubtful Accts,-32.0,-18.0,-17.0,-14.0,-20.0,,Balance Sheet
"Trade Accts Recvble, Net",1200.0,1523.0,1660.0,1749.0,2278.0,,Balance Sheet
Other Receivables,169.0,183.0,126.0,331.0,367.0,,Balance Sheet
"Total Receivables, Net",1369.0,1706.0,1786.0,2080.0,2645.0,,Balance Sheet
Invent. - Raw Materials,,1087.0,1049.0,1039.0,1193.0,,Balance Sheet
Gas in Storage - Inventory,,96.0,100.0,92.0,137.0,,Balance Sheet
Fuel - Inventory,,341.0,328.0,287.0,412.0,,Balance Sheet
Total Inventory,1348.0,1524.0,1477.0,1418.0,1742.0,,Balance Sheet
Prepaid Expenses,198.0,194.0,260.0,265.0,328.0,,Balance Sheet
"Other Curr. Assets, Total",667.0,563.0,691.0,1130.0,1207.0,,Balance Sheet
Total Current Assets,4189.0,4248.0,4334.0,5161.0,6088.0,,Balance Sheet
Machinery/Equipment,,5568.0,6444.0,5352.0,5637.0,,Balance Sheet
Construction in Progress,,,,,854.0,,Balance Sheet
Other Prop./Plant/Equip.,,706.0,732.0,1109.0,1694.0,,Balance Sheet
Prop./Plant/Equip. - Net,,6274.0,7176.0,6461.0,8185.0,,Balance Sheet
"Goodwill, Net",3294.0,6399.0,6405.0,6410.0,8946.0,,Balance Sheet
Intangibles - Gross,,955.0,1043.0,1033.0,1340.0,,Balance Sheet
Accum. Intangible Amort.,,-337.0,-358.0,-363.0,-549.0,,Balance Sheet
Intangibles - Net,,618.0,685.0,670.0,791.0,,Balance Sheet
Utility Plant,57776.0,63282.0,67647.0,70117.0,89780.0,,Balance Sheet
