,2015,2016,2017,2018,2019,2020,Report
high,41.42,48.05,51.02,53.59,56.2,56.88,
low,34.4,33.84,45.01,42.06,44.17,28.52,
change,-0.0718,0.24050000000000002,0.0593,-0.09390000000000001,0.17350000000000002,-0.41159999999999997,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,440.0,327.0,472.0,405.0,336.0,,Balance Sheet
Machinery/Equipment,,18808.0,18333.0,19210.0,19308.0,,Balance Sheet
Construction in Progress,,379.0,458.0,317.0,595.0,,Balance Sheet
Other Prop./Plant/Equip.,,2400.0,2895.0,2868.0,3312.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,21587.0,21686.0,22395.0,23215.0,,Balance Sheet
Accumulated Depreciation,,-6357.0,-6259.0,-6884.0,-7074.0,,Balance Sheet
Prop./Plant/Equip. - Net,15477.0,15230.0,15427.0,15511.0,16141.0,,Balance Sheet
"Goodwill, Net",351.0,346.0,659.0,665.0,767.0,,Balance Sheet
LT Invt. - Affiliate Comp.,3313.0,3220.0,3278.0,2424.0,2004.0,,Balance Sheet
LT Investments - Other,46087.0,47491.0,48948.0,45762.0,49246.0,,Balance Sheet
Long Term Investments,49400.0,50711.0,52226.0,48186.0,51250.0,,Balance Sheet
Insurance Receivables,8041.0,7644.0,7613.0,7960.0,7675.0,,Balance Sheet
Def. Policy Acq. Costs,598.0,600.0,634.0,3146.0,3502.0,,Balance Sheet
"Other Assets, Total",1699.0,1736.0,2555.0,2443.0,2572.0,,Balance Sheet
Total Assets,76006.0,76594.0,79586.0,78316.0,82243.0,,Balance Sheet
Accrued Expenses,,,,,694.0,,Balance Sheet
Policy Liabilities,37053.0,36581.0,37272.0,36806.0,38722.0,,Balance Sheet
Unearned Prem. Or Rev.,3671.0,3762.0,4029.0,4183.0,4583.0,,Balance Sheet
Reinsurance - Liability,567.0,150.0,60.0,42.0,108.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1040.0,110.0,280.0,17.0,77.0,,Balance Sheet
Total Long Term Debt,9520.0,10668.0,11253.0,11359.0,11456.0,,Balance Sheet
Total Debt,10560.0,10778.0,11533.0,11376.0,11533.0,,Balance Sheet
Deferred Income Tax,382.0,636.0,749.0,841.0,1168.0,,Balance Sheet
Minority Interest,5249.0,5198.0,5362.0,2868.0,2811.0,,Balance Sheet
"Other Liabilities, Total",5201.0,5238.0,5466.0,7907.0,8196.0,,Balance Sheet
Total Liabilities,58445.0,58431.0,60382.0,59798.0,63124.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,3184.0,3187.0,3151.0,3627.0,3374.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),14731.0,15196.0,16096.0,15773.0,15823.0,,Balance Sheet
Treasury Stock - Common,,,-20.0,-5.0,-13.0,,Balance Sheet
Unrealized Gain (Loss),371.0,603.0,695.0,71.0,918.0,,Balance Sheet
Cum. Trans. Adjustment,-76.0,-178.0,-88.0,-163.0,-125.0,,Balance Sheet
Min. Pension Lblty Adj.,-649.0,-646.0,-633.0,-793.0,-855.0,,Balance Sheet
Other Comprehensive Income,-3.0,-2.0,0.0,5.0,-6.0,,Balance Sheet
"Other Equity, Total",-728.0,-826.0,-721.0,-951.0,-986.0,,Balance Sheet
Total Equity,17561.0,18163.0,19204.0,18518.0,19119.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,76006.0,76594.0,79586.0,78316.0,82243.0,,Balance Sheet
Ttl Comm. Shares Outs.,340.0,337.0,332.0,312.0,291.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Premiums Written,10675.0,11194.0,11303.0,11692.0,11829.0,,Income Statement
Other Insurance Revenue,4699.0,3996.0,4443.0,4994.0,5099.0,,Income Statement
Reinsurance - Income,-3754.0,-4270.0,-4315.0,-4380.0,-4401.0,,Income Statement
Total Premiums Earned,11620.0,10920.0,11431.0,12306.0,12527.0,,Income Statement
Net Investment Income,1866.0,2135.0,2182.0,1817.0,2355.0,,Income Statement
Realized Gains (Losses),85.0,131.0,136.0,-36.0,93.0,,Income Statement
Total Revenue,13571.0,13186.0,13749.0,14087.0,14975.0,,Income Statement
"Losses,Benies& Adjmts,Total",5384.0,5283.0,5310.0,5572.0,5806.0,,Income Statement
Amort. Of Policy Acquisition Costs,1540.0,1235.0,1233.0,1335.0,1383.0,,Income Statement
Unusual Expense (Income),156.0,81.0,14.0,21.0,44.0,,Income Statement
"Other Operat Expse, Total",5727.0,5115.0,4964.0,5751.0,6032.0,,Income Statement
Total Operating Expense,12807.0,11714.0,11521.0,12679.0,13265.0,,Income Statement
Total Operating Income,764.0,1472.0,2228.0,1408.0,1710.0,,Income Statement
"Inter Expse,Net Non-Operat",-520.0,-536.0,-646.0,-574.0,-591.0,,Income Statement
Income Before Tax,244.0,936.0,1582.0,834.0,1119.0,,Income Statement
Income Tax - Total,-43.0,220.0,360.0,128.0,248.0,,Income Statement
Income After Tax,287.0,716.0,1222.0,706.0,871.0,,Income Statement
Minority Interest,-27.0,-62.0,-248.0,-70.0,61.0,,Income Statement
Net Inc Before Extra Items,260.0,654.0,974.0,636.0,932.0,,Income Statement
Discontinued Operations,0.0,0.0,,,,,Income Statement
Extraordinary Item,,,190.0,,,,Income Statement
Total Extraordinary Items,0.0,0.0,190.0,,,,Income Statement
Total Net Income,260.0,654.0,1164.0,636.0,932.0,,Income Statement
Income Available to Common Excl. Extra. Items,260.0,654.0,974.0,636.0,932.0,,Income Statement
Income Available to Common Incl. Extra. Items,260.0,654.0,1164.0,636.0,932.0,,Income Statement
Basic/Primary Weighted Average Shares,362.0,338.0,337.0,319.0,303.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.72,1.94,2.89,1.99,3.08,,Income Statement
Basic/Primary EPS Incl. Extra. Items,0.72,1.94,3.46,1.99,3.08,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,363.0,338.0,338.0,320.0,303.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.72,1.93,2.89,1.99,3.07,,Income Statement
Diluted EPS Incl. Extra. Items,0.72,1.93,3.45,1.99,3.07,,Income Statement
Div/Share-ComStockPrimIssue,0.25,0.25,0.25,0.25,0.25,,Income Statement
Gross Divid - Common Stock,90.0,84.0,84.0,80.0,76.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",520.0,536.0,646.0,574.0,591.0,,Income Statement
"Interest Capitalized, Suppl",-36.0,-51.0,-37.0,-27.0,-18.0,,Income Statement
"Depreciat/Amort, Suppl",955.0,841.0,874.0,912.0,943.0,,Income Statement
Total Special Items,156.0,81.0,14.0,21.0,44.0,,Income Statement
Normalzd Income Before Tax,400.0,1017.0,1596.0,855.0,1163.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),55.0,19.0,3.0,3.0,10.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,12.0,239.0,363.0,131.0,258.0,,Income Statement
Normalized Income After Tax,388.0,778.0,1233.0,724.0,905.0,,Income Statement
Normalzd Inc Avail to Common,361.0,716.0,985.0,654.0,966.0,,Income Statement
Basic Normalized EPS,1.0,2.12,2.93,2.05,3.19,,Income Statement
Diluted Normalized EPS,1.0,2.12,2.92,2.04,3.19,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,287.0,716.0,1412.0,706.0,871.0,,Cash Flow
Depreciation/Depletion,955.0,841.0,874.0,912.0,943.0,,Cash Flow
Deferred Taxes,-225.0,102.0,-47.0,86.0,70.0,,Cash Flow
Unusual Items,885.0,697.0,106.0,44.0,99.0,,Cash Flow
Other Non-Cash Items,304.0,267.0,149.0,574.0,18.0,,Cash Flow
Non-Cash Items,1189.0,964.0,255.0,618.0,117.0,,Cash Flow
"Cash Taxes Pd, Supplemental",110.0,114.0,166.0,101.0,190.0,,Cash Flow
"Cash Interest Pd, Suppl",513.0,511.0,533.0,558.0,560.0,,Cash Flow
Changes in Working Capital,1341.0,-370.0,96.0,1900.0,-260.0,,Cash Flow
Total Cash from Operations,3547.0,2253.0,2590.0,4222.0,1741.0,,Cash Flow
Capital Expenditures,-1555.0,-1450.0,-1031.0,-995.0,-1041.0,,Cash Flow
Acquisition of Business,-157.0,-79.0,-1218.0,-37.0,-257.0,,Cash Flow
Sale of Business,33.0,330.0,79.0,113.0,140.0,,Cash Flow
Sale/Maturity of Investment,8716.0,8878.0,9291.0,11248.0,9581.0,,Cash Flow
"Investment, Net",-47.0,316.0,-540.0,-568.0,-235.0,,Cash Flow
Purchase of Investments,-8925.0,-10182.0,-9236.0,-11205.0,-8859.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-380.0,-737.0,-1624.0,-449.0,370.0,,Cash Flow
Total Cash from Investing,-1935.0,-2187.0,-2655.0,-1444.0,-671.0,,Cash Flow
Financing Cash Flow Items,-190.0,-144.0,-155.0,-1551.0,-137.0,,Cash Flow
Total Cash Dividends Paid,-90.0,-84.0,-84.0,-80.0,-76.0,,Cash Flow
Sale/Issuance of Common,121.0,,,,,,Cash Flow
