,2015,2016,2017,2018,2019,2020,Report
high,71.32,71.62,69.28,76.5,94.11,96.17,
low,45.93,42.24,48.92,48.56,49.1,58.0,
change,-0.2774,0.319,-0.0279,-0.11599999999999999,0.5699000000000001,-0.0953,
Date,2015-09-27 00:00:00,2016-09-25 00:00:00,2017-09-24 00:00:00,2018-09-30 00:00:00,2019-09-29 00:00:00,,Balance Sheet
Cash & Equivalents,7560.0,5946.0,35029.0,11777.0,11839.0,,Balance Sheet
Short Term Investments,9761.0,12702.0,2279.0,311.0,421.0,,Balance Sheet
Cash and Short Term Invs,17321.0,18648.0,37308.0,12088.0,12260.0,,Balance Sheet
"Trade Accts Recvble, Gross",1947.0,2195.0,3587.0,2723.0,1093.0,,Balance Sheet
Prov. for Doubtful Accts,-6.0,-1.0,-11.0,-56.0,-47.0,,Balance Sheet
"Trade Accts Recvble, Net",1941.0,2194.0,3576.0,2667.0,1046.0,,Balance Sheet
Other Receivables,23.0,25.0,56.0,237.0,1425.0,,Balance Sheet
"Total Receivables, Net",1964.0,2219.0,3632.0,2904.0,2471.0,,Balance Sheet
Invent. - Finished Goods,941.0,708.0,1133.0,906.0,656.0,,Balance Sheet
Invent. - Work In Progress,550.0,847.0,799.0,715.0,667.0,,Balance Sheet
Invent. - Raw Materials,1.0,1.0,103.0,72.0,77.0,,Balance Sheet
Total Inventory,1492.0,1556.0,2035.0,1693.0,1400.0,,Balance Sheet
Deferred Income Tax,,,,291.0,103.0,,Balance Sheet
Other Current Assets,687.0,558.0,618.0,699.0,634.0,,Balance Sheet
"Other Curr. Assets, Total",1322.0,558.0,618.0,699.0,634.0,,Balance Sheet
Total Current Assets,22099.0,22981.0,43593.0,17384.0,16765.0,,Balance Sheet
Buildings,1818.0,1799.0,1905.0,1900.0,1847.0,,Balance Sheet
Land/Improvements,212.0,192.0,195.0,186.0,170.0,,Balance Sheet
Machinery/Equipment,3709.0,3880.0,5137.0,5211.0,5363.0,,Balance Sheet
Construction in Progress,72.0,92.0,73.0,79.0,182.0,,Balance Sheet
Other Prop./Plant/Equip.,83.0,77.0,109.0,85.0,86.0,,Balance Sheet
Prop./Plant/Equip. - Gross,5894.0,6040.0,7419.0,7461.0,7648.0,,Balance Sheet
Accumulated Depreciation,-3360.0,-3734.0,-4203.0,-4486.0,-4567.0,,Balance Sheet
Prop./Plant/Equip. - Net,2534.0,2306.0,3216.0,2975.0,3081.0,,Balance Sheet
"Goodwill, Net",5479.0,5679.0,6623.0,6498.0,6282.0,,Balance Sheet
Intangibles - Gross,5941.0,6042.0,6640.0,6483.0,6092.0,,Balance Sheet
Accum. Intangible Amort.,-2199.0,-2542.0,-2903.0,-3528.0,-3920.0,,Balance Sheet
Intangibles - Net,3742.0,3500.0,3737.0,2955.0,2172.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,855.0,982.0,1052.0,1130.0,,Balance Sheet
LT Investments - Other,13626.0,13702.0,1270.0,,,,Balance Sheet
Long Term Investments,13626.0,14557.0,2252.0,1052.0,1130.0,,Balance Sheet
Other Long Term Assets,1863.0,1306.0,3165.0,918.0,2331.0,,Balance Sheet
Total Assets,50796.0,52359.0,65486.0,32718.0,32957.0,,Balance Sheet
Accounts Payable,1300.0,1858.0,1971.0,1825.0,1368.0,,Balance Sheet
Accrued Expenses,861.0,934.0,1183.0,2248.0,2427.0,,Balance Sheet
Notes Payable/ST Debt,1000.0,1749.0,999.0,1005.0,499.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,1496.0,14.0,2014.0,,Balance Sheet
Customer Advances,2477.0,2219.0,3306.0,4000.0,1694.0,,Balance Sheet
Income Taxes Payable,,,,453.0,480.0,,Balance Sheet
Other Current Liabilities,462.0,551.0,1952.0,1844.0,453.0,,Balance Sheet
"Other Curr. Lblts, Total",2939.0,2770.0,5258.0,6297.0,2627.0,,Balance Sheet
Total Current Liabilities,6100.0,7311.0,10907.0,11389.0,8935.0,,Balance Sheet
Long Term Debt,9969.0,10008.0,19398.0,15365.0,13437.0,,Balance Sheet
Capital Lease Obligations,,,44.0,17.0,11.0,,Balance Sheet
Total Long Term Debt,9969.0,10008.0,19442.0,15382.0,13448.0,,Balance Sheet
Total Debt,10969.0,11757.0,21937.0,16401.0,15961.0,,Balance Sheet
Minority Interest,-7.0,-10.0,0.0,,,,Balance Sheet
"Other Liabilities, Total",3313.0,3272.0,4391.0,4849.0,5562.0,,Balance Sheet
Total Liabilities,19375.0,20581.0,34740.0,31911.0,28048.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,,414.0,274.0,0.0,343.0,,Balance Sheet
Additional Paid-In Capital,0.0,,,,,,Balance Sheet
Ret. Earn.(Accum. Deficit),31226.0,30936.0,30088.0,542.0,4466.0,,Balance Sheet
Unrealized Gain (Loss),297.0,532.0,218.0,243.0,186.0,,Balance Sheet
Cum. Trans. Adjustment,-160.0,-161.0,147.0,11.0,-99.0,,Balance Sheet
Other Comprehensive Income,58.0,57.0,19.0,11.0,13.0,,Balance Sheet
"Other Equity, Total",-102.0,-104.0,166.0,22.0,-86.0,,Balance Sheet
Total Equity,31421.0,31778.0,30746.0,807.0,4909.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,50796.0,52359.0,65486.0,32718.0,32957.0,,Balance Sheet
Ttl Comm. Shares Outs.,1524.0,1476.0,1474.0,1219.0,1145.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-09-27 00:00:00,2016-09-25 00:00:00,2017-09-24 00:00:00,2018-09-30 00:00:00,2019-09-29 00:00:00,,Income Statement
Total Revenue,25281.0,23554.0,22258.0,22611.0,19573.0,,Income Statement
"Cost of Revenue, Total",10106.0,9315.0,9792.0,10244.0,8599.0,,Income Statement
Selling/Gen/Admin Expense,1947.0,1924.0,2370.0,2735.0,1918.0,,Income Statement
Labor & Related Expense,325.0,289.0,288.0,251.0,277.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2272.0,2213.0,2658.0,2986.0,2195.0,,Income Statement
Research & Development,5476.0,5141.0,5485.0,5625.0,5398.0,,Income Statement
Restructuring Charge,,-202.0,37.0,629.0,213.0,,Income Statement
Litigation,,73.0,,,-31.0,,Income Statement
Impair-Assets Held for Use,255.0,,,,,,Income Statement
Impair-Assets Held for Sale,200.0,172.0,177.0,75.0,135.0,,Income Statement
Other Unusual Expnse (In),338.0,171.0,1705.0,2524.0,-4468.0,,Income Statement
Unusual Expense (Income),793.0,214.0,1919.0,3228.0,-4151.0,,Income Statement
"Other Operat Expse, Total",1038.0,356.0,,-18.0,,,Income Statement
Total Operating Expense,19685.0,17239.0,19854.0,22065.0,12041.0,,Income Statement
Total Operating Income,5596.0,6315.0,2404.0,546.0,7532.0,,Income Statement
"Inter Expse,Net Non-Operat",-104.0,-297.0,-494.0,-768.0,-627.0,,Income Statement
