,2015,2016,2017,2018,2019,2020,Report
high,81.55,86.15,137.6,149.21,153.39,152.6,
low,63.95,56.43,81.04,100.62,101.57,46.56,
change,-0.1636,0.2541,0.6284000000000001,-0.2011,0.4189,-0.42460000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,96.0,858.0,383.0,316.0,225.0,,Balance Sheet
"Total Receivables, Net",1103.0,1695.0,1973.0,2133.0,2395.0,,Balance Sheet
Prepaid Expenses,77.0,168.0,235.0,249.0,252.0,,Balance Sheet
Discont. Ops.-Curr. Assets,78.0,588.0,149.0,8.0,255.0,,Balance Sheet
Other Current Assets,30.0,62.0,,,,,Balance Sheet
"Other Curr. Assets, Total",108.0,650.0,149.0,8.0,255.0,,Balance Sheet
Total Current Assets,1384.0,3371.0,2740.0,2706.0,3127.0,,Balance Sheet
Buildings,729.0,1352.0,1052.0,1275.0,1100.0,,Balance Sheet
Land/Improvements,299.0,654.0,601.0,591.0,684.0,,Balance Sheet
Construction in Progress,130.0,155.0,116.0,168.0,196.0,,Balance Sheet
Other Prop./Plant/Equip.,768.0,1159.0,1121.0,1439.0,2113.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1926.0,3320.0,2890.0,3473.0,4093.0,,Balance Sheet
Accumulated Depreciation,-897.0,-985.0,-1097.0,-1517.0,-1301.0,,Balance Sheet
Prop./Plant/Equip. - Net,1029.0,2335.0,1793.0,1956.0,2792.0,,Balance Sheet
"Goodwill, Gross",997.0,7652.0,,,,,Balance Sheet
Accum. Goodwill Amort.,-54.0,-54.0,,,,,Balance Sheet
"Goodwill, Net",943.0,7598.0,9207.0,9039.0,9048.0,,Balance Sheet
Intangibles - Gross,1702.0,3276.0,,,,,Balance Sheet
Accum. Intangible Amort.,-380.0,-447.0,,,,,Balance Sheet
Intangibles - Net,1451.0,9270.0,8544.0,8380.0,8641.0,,Balance Sheet
Long Term Investments,165.0,728.0,734.0,732.0,577.0,,Balance Sheet
Note Rcvble - Long Term,215.0,245.0,142.0,125.0,117.0,,Balance Sheet
Other Long Term Assets,223.0,477.0,593.0,587.0,595.0,,Balance Sheet
Total Assets,6082.0,24140.0,23846.0,23696.0,25051.0,,Balance Sheet
Accounts Payable,593.0,687.0,783.0,767.0,720.0,,Balance Sheet
Accrued Expenses,1388.0,2285.0,2505.0,2308.0,2722.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,300.0,309.0,398.0,833.0,977.0,,Balance Sheet
"Other Curr. Lblts, Total",952.0,1866.0,2121.0,2529.0,2258.0,,Balance Sheet
Total Current Liabilities,3233.0,5147.0,5807.0,6437.0,6677.0,,Balance Sheet
Long Term Debt,3807.0,8197.0,7840.0,8514.0,9812.0,,Balance Sheet
Capital Lease Obligations,,,,,151.0,,Balance Sheet
Total Long Term Debt,3807.0,8197.0,7840.0,8514.0,9963.0,,Balance Sheet
Total Debt,4107.0,8506.0,8238.0,9347.0,10940.0,,Balance Sheet
Deferred Income Tax,,1020.0,605.0,485.0,290.0,,Balance Sheet
"Other Liabilities, Total",2632.0,4419.0,6012.0,6035.0,7418.0,,Balance Sheet
Total Liabilities,9672.0,18783.0,20264.0,21471.0,24348.0,,Balance Sheet
Common Stock,5.0,5.0,5.0,5.0,5.0,,Balance Sheet
Additional Paid-In Capital,2821.0,5808.0,5770.0,5814.0,5800.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4878.0,6501.0,7242.0,8982.0,9644.0,,Balance Sheet
Treasury Stock - Common,-11098.0,-6460.0,-9418.0,-12185.0,-14385.0,,Balance Sheet
Unrealized Gain (Loss),4.0,6.0,4.0,0.0,,,Balance Sheet
Cum. Trans. Adjustment,-192.0,-503.0,-23.0,-403.0,-368.0,,Balance Sheet
Min. Pension Lblty Adj.,,5.0,12.0,4.0,7.0,,Balance Sheet
Other Comprehensive Income,-8.0,-5.0,-10.0,8.0,,,Balance Sheet
"Other Equity, Total",-200.0,-503.0,-21.0,-391.0,-361.0,,Balance Sheet
Total Equity,-3590.0,5357.0,3582.0,2225.0,703.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,6082.0,24140.0,23846.0,23696.0,25051.0,,Balance Sheet
Ttl Comm. Shares Outs.,256.0,386.0,359.0,339.0,324.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,14486.0,15407.0,20452.0,20758.0,20972.0,,Income Statement
"Cost of Revenue, Total",12363.0,12735.0,16639.0,17084.0,17755.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",634.0,743.0,921.0,927.0,938.0,,Income Statement
Depreciation/Amortization,139.0,119.0,229.0,226.0,341.0,,Income Statement
Unusual Expense (Income),,386.0,159.0,155.0,138.0,,Income Statement
Total Operating Expense,13136.0,13983.0,17948.0,18392.0,19172.0,,Income Statement
Total Operating Income,1350.0,1424.0,2504.0,2366.0,1800.0,,Income Statement
"Inter Expse, Non-Operating",-176.0,-234.0,-288.0,-340.0,-394.0,,Income Statement
"Inter Capital, Non-Operat",9.0,,,,,,Income Statement
"Inter Expse,Net Non-Operat",-167.0,-234.0,-288.0,-340.0,-394.0,,Income Statement
"Inter Income, Non-Operating",29.0,35.0,38.0,22.0,26.0,,Income Statement
"Invest Income, Non-Operat",43.0,14.0,728.0,297.0,167.0,,Income Statement
"Inter/Invest Inc, Non-Oper",72.0,49.0,766.0,319.0,193.0,,Income Statement
Income Before Tax,1255.0,1239.0,2982.0,2345.0,1599.0,,Income Statement
