,2015,2016,2017,2018,2019,2020,Report
high,73.44,90.79,130.58,184.22,267.51,344.0,
low,56.87,62.17,78.4,126.51,141.06,218.65,
change,0.161,0.10800000000000001,0.5861,0.1562,0.7844,0.2826,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,778.0,792.0,890.0,904.0,1507.0,,Balance Sheet
"Trade Accts Recvble, Gross",209.0,223.0,329.0,474.0,501.0,,Balance Sheet
Prov. for Doubtful Accts,-1.0,-1.0,-2.0,-1.0,-2.0,,Balance Sheet
"Total Receivables, Net",208.0,222.0,328.0,473.0,499.0,,Balance Sheet
Prepaid Expenses,77.0,42.0,50.0,57.0,76.0,,Balance Sheet
Deferred Income Tax,111.0,94.0,78.0,82.0,67.0,,Balance Sheet
Other Current Assets,,1.0,1.0,0.0,,,Balance Sheet
"Other Curr. Assets, Total",0.0,1.0,1.0,0.0,,,Balance Sheet
Total Current Assets,1063.0,1056.0,1267.0,1435.0,2082.0,,Balance Sheet
Buildings,48.0,49.0,51.0,53.0,52.0,,Balance Sheet
Machinery/Equipment,143.0,162.0,201.0,200.0,186.0,,Balance Sheet
Construction in Progress,13.0,11.0,3.0,11.0,9.0,,Balance Sheet
Other Prop./Plant/Equip.,10.0,10.0,11.0,12.0,179.0,,Balance Sheet
Prop./Plant/Equip. - Gross,214.0,232.0,266.0,276.0,426.0,,Balance Sheet
Accumulated Depreciation,-115.0,-137.0,-171.0,-186.0,-169.0,,Balance Sheet
Prop./Plant/Equip. - Net,99.0,96.0,94.0,91.0,257.0,,Balance Sheet
"Goodwill, Net",1566.0,1556.0,1561.0,1546.0,1563.0,,Balance Sheet
Intangibles - Gross,811.0,814.0,831.0,825.0,850.0,,Balance Sheet
Accum. Intangible Amort.,-419.0,-466.0,-509.0,-544.0,-589.0,,Balance Sheet
Intangibles - Net,391.0,348.0,322.0,281.0,261.0,,Balance Sheet
Deferred Charges,,2.0,1.0,1.0,,,Balance Sheet
Def. Inc. Tax - LT Asset,9.0,10.0,12.0,15.0,21.0,,Balance Sheet
Other Long Term Assets,18.0,17.0,18.0,19.0,20.0,,Balance Sheet
Total Assets,3147.0,3083.0,3276.0,3388.0,4204.0,,Balance Sheet
Accounts Payable,3.0,1.0,2.0,4.0,6.0,,Balance Sheet
Accrued Expenses,178.0,202.0,232.0,251.0,305.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Customer Advances,318.0,334.0,374.0,538.0,575.0,,Balance Sheet
Income Taxes Payable,,,,16.0,14.0,,Balance Sheet
Other Current Liabilities,0.0,0.0,0.0,,,,Balance Sheet
"Other Curr. Lblts, Total",318.0,334.0,374.0,554.0,589.0,,Balance Sheet
Total Current Liabilities,498.0,537.0,608.0,809.0,901.0,,Balance Sheet
Total Long Term Debt,1579.0,2075.0,2078.0,2576.0,3072.0,,Balance Sheet
Total Debt,1579.0,2075.0,2078.0,2576.0,3072.0,,Balance Sheet
Pension Benefits - Underfunded,,18.0,22.0,21.0,30.0,,Balance Sheet
Other LT Liabilities,57.0,41.0,89.0,67.0,211.0,,Balance Sheet
"Other Liabilities, Total",57.0,59.0,111.0,88.0,242.0,,Balance Sheet
Total Liabilities,2246.0,2765.0,2875.0,3554.0,4281.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,1173.0,1226.0,1265.0,1306.0,1351.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1158.0,1322.0,1505.0,1857.0,2199.0,,Balance Sheet
Treasury Stock - Common,-1396.0,-2171.0,-2322.0,-3273.0,-3566.0,,Balance Sheet
"Other Equity, Total",-36.0,-61.0,-48.0,-58.0,-63.0,,Balance Sheet
Total Equity,901.0,318.0,401.0,-166.0,-77.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,3147.0,3083.0,3276.0,3388.0,4204.0,,Balance Sheet
Ttl Comm. Shares Outs.,101.0,91.0,90.0,84.0,85.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,27.0,38.0,39.0,46.0,48.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,1075.0,1151.0,1274.0,1434.0,1558.0,,Income Statement
"Cost of Revenue, Total",268.0,252.0,274.0,287.0,295.0,,Income Statement
Selling/Gen/Admin Expense,222.0,224.0,232.0,258.0,293.0,,Income Statement
