,2015,2016,2017,2018,2019,2020,Report
high,103.44,110.94,120.57,122.51,140.45,147.2,
low,76.48,93.25,101.06,95.94,106.73,101.42,
change,0.0379,0.0616,0.1427,-0.0788,0.2521,-0.0193,
Date,2015-12-26 00:00:00,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Balance Sheet
Cash & Equivalents,9096.0,9158.0,10610.0,8721.0,5509.0,,Balance Sheet
Short Term Investments,2913.0,6967.0,8900.0,272.0,229.0,,Balance Sheet
Cash and Short Term Invs,12009.0,16125.0,19510.0,8993.0,5738.0,,Balance Sheet
"Trade Accts Recvble, Gross",6567.0,6828.0,7153.0,7243.0,7927.0,,Balance Sheet
Prov. for Doubtful Accts,-130.0,-134.0,-129.0,-101.0,-105.0,,Balance Sheet
"Total Receivables, Net",6437.0,6694.0,7024.0,7142.0,7822.0,,Balance Sheet
Invent. - Finished Goods,1247.0,1258.0,1436.0,1638.0,1743.0,,Balance Sheet
Invent. - Work In Progress,161.0,150.0,167.0,178.0,200.0,,Balance Sheet
Invent. - Raw Materials,1312.0,1315.0,1344.0,1312.0,1395.0,,Balance Sheet
Total Inventory,2720.0,2723.0,2947.0,3128.0,3338.0,,Balance Sheet
Prepaid Expenses,1865.0,908.0,1546.0,633.0,747.0,,Balance Sheet
"Other Curr. Assets, Total",,,,1997.0,0.0,,Balance Sheet
Total Current Assets,23031.0,26450.0,31027.0,21893.0,17645.0,,Balance Sheet
Buildings,8061.0,8306.0,8796.0,8941.0,9314.0,,Balance Sheet
Land/Improvements,1184.0,1153.0,1148.0,1078.0,1130.0,,Balance Sheet
Machinery/Equipment,24764.0,25277.0,27018.0,27715.0,29390.0,,Balance Sheet
Construction in Progress,1738.0,2082.0,2144.0,2430.0,3169.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,1548.0,,Balance Sheet
Prop./Plant/Equip. - Gross,35747.0,36818.0,39106.0,40164.0,44551.0,,Balance Sheet
Accumulated Depreciation,-19430.0,-20227.0,-21866.0,-22575.0,-23698.0,,Balance Sheet
Prop./Plant/Equip. - Net,16317.0,16591.0,17240.0,17589.0,20853.0,,Balance Sheet
"Goodwill, Net",14177.0,14430.0,14744.0,14808.0,15501.0,,Balance Sheet
Intangibles - Gross,14560.0,14928.0,15377.0,17390.0,17698.0,,Balance Sheet
Accum. Intangible Amort.,-1479.0,-1495.0,-1539.0,-1565.0,-1655.0,,Balance Sheet
Intangibles - Net,13081.0,13433.0,13838.0,15825.0,16043.0,,Balance Sheet
Long Term Investments,2311.0,1950.0,2042.0,2409.0,2683.0,,Balance Sheet
Note Rcvble - Long Term,140.0,105.0,59.0,86.0,85.0,,Balance Sheet
Deferred Charges,159.0,140.0,134.0,112.0,147.0,,Balance Sheet
Pension Bene. - Overfunded,60.0,53.0,374.0,269.0,846.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,4364.0,4359.0,,Balance Sheet
Restricted Cash - LT,,,,,61.0,,Balance Sheet
Other Long Term Assets,391.0,338.0,346.0,293.0,324.0,,Balance Sheet
Total Assets,69667.0,73490.0,79804.0,77648.0,78547.0,,Balance Sheet
Accounts Payable,5546.0,6158.0,6727.0,7213.0,8013.0,,Balance Sheet
Accrued Expenses,4078.0,4214.0,4175.0,4296.0,5042.0,,Balance Sheet
Notes Payable/ST Debt,962.0,2491.0,1465.0,73.0,72.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,3109.0,4401.0,4020.0,3953.0,2848.0,,Balance Sheet
Dividends Payable,1041.0,1097.0,1161.0,1329.0,1351.0,,Balance Sheet
Other Payables,,,,1997.0,58.0,,Balance Sheet
Other Current Liabilities,2842.0,2774.0,2954.0,3277.0,3077.0,,Balance Sheet
"Other Curr. Lblts, Total",3883.0,3871.0,4115.0,6603.0,4486.0,,Balance Sheet
Total Current Liabilities,17578.0,21135.0,20502.0,22138.0,20461.0,,Balance Sheet
Total Long Term Debt,29213.0,30053.0,33796.0,28295.0,29148.0,,Balance Sheet
Total Debt,33284.0,36945.0,39281.0,32321.0,32068.0,,Balance Sheet
Deferred Income Tax,4959.0,4434.0,3242.0,3499.0,4091.0,,Balance Sheet
Minority Interest,107.0,104.0,92.0,84.0,82.0,,Balance Sheet
"Other Liabilities, Total",5887.0,6669.0,11283.0,9114.0,9979.0,,Balance Sheet
Total Liabilities,57744.0,62395.0,68915.0,63130.0,63761.0,,Balance Sheet
Conv. Pref. Stk-Non Rdmbl.,41.0,41.0,41.0,0.0,,,Balance Sheet
Treasury Stock - Preferred,-186.0,-192.0,-197.0,0.0,,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",-145.0,-151.0,-156.0,0.0,,,Balance Sheet
Common Stock,24.0,24.0,24.0,23.0,23.0,,Balance Sheet
Additional Paid-In Capital,4076.0,4091.0,3996.0,3953.0,3886.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),50472.0,52518.0,52839.0,59947.0,61946.0,,Balance Sheet
Treasury Stock - Common,-29185.0,-31468.0,-32757.0,-34286.0,-36769.0,,Balance Sheet
Unrealized Gain (Loss),,,-4.0,2.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,,,-10277.0,-11918.0,-11290.0,,Balance Sheet
Min. Pension Lblty Adj.,,,-2804.0,-3271.0,-2988.0,,Balance Sheet
Other Comprehensive Income,-13319.0,-13919.0,28.0,68.0,-22.0,,Balance Sheet
"Other Equity, Total",-13319.0,-13919.0,-13053.0,-15121.0,-14300.0,,Balance Sheet
Total Equity,11923.0,11095.0,10889.0,14518.0,14786.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,69667.0,73490.0,79804.0,77648.0,78547.0,,Balance Sheet
Ttl Comm. Shares Outs.,1448.0,1428.0,1420.0,1409.0,1391.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,418.0,438.0,446.0,458.0,476.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,,,,Balance Sheet
Date,2015-12-26 00:00:00,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Income Statement
Total Revenue,63056.0,62799.0,63525.0,64661.0,67161.0,,Income Statement
"Cost of Revenue, Total",28731.0,28222.0,28796.0,29378.0,29983.0,,Income Statement
Selling/Gen/Admin Expense,21168.0,21269.0,21102.0,21537.0,22809.0,,Income Statement
Advertising Expense,2400.0,2500.0,2400.0,2600.0,3000.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",23568.0,23769.0,23502.0,24137.0,25809.0,,Income Statement
Research & Development,754.0,760.0,737.0,680.0,711.0,,Income Statement
Depreciation/Amortization,75.0,,,,,,Income Statement
"Inter/Invest Inc, Operating",-14.0,89.0,-15.0,9.0,-56.0,,Income Statement
Restructuring Charge,230.0,155.0,229.0,272.0,370.0,,Income Statement
Impair-Assets Held for Use,1359.0,,,,,,Income Statement
Impair-Assets Held for Sale,,,,,55.0,,Income Statement
Other Unusual Expnse (In),,,,75.0,,,Income Statement
Unusual Expense (Income),1589.0,155.0,229.0,347.0,425.0,,Income Statement
Total Operating Expense,54703.0,52995.0,53249.0,54551.0,56872.0,,Income Statement
Total Operating Income,8353.0,9804.0,10276.0,10110.0,10289.0,,Income Statement
"Inter Expse, Non-Operating",-787.0,-1342.0,-1050.0,-1472.0,-1199.0,,Income Statement
"Inter Capital, Non-Operat",8.0,,,,,,Income Statement
"Inter Expse,Net Non-Operat",-779.0,-1342.0,-1050.0,-1472.0,-1199.0,,Income Statement
"Inter Income, Non-Operating",59.0,110.0,244.0,306.0,200.0,,Income Statement
"Invest Income, Non-Operat",-191.0,,-101.0,-53.0,64.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-132.0,110.0,143.0,253.0,264.0,,Income Statement
OtherNon-OperatInc (Expnse),,-19.0,233.0,298.0,-42.0,,Income Statement
"Other, Net",,-19.0,233.0,298.0,-42.0,,Income Statement
Income Before Tax,7442.0,8553.0,9602.0,9189.0,9312.0,,Income Statement
Income Tax - Total,1941.0,2174.0,2194.0,-3342.0,1967.0,,Income Statement
Income After Tax,5501.0,6379.0,7408.0,12531.0,7345.0,,Income Statement
Minority Interest,-49.0,-50.0,-51.0,-44.0,-39.0,,Income Statement
Net Inc Before Extra Items,5452.0,6329.0,7357.0,12487.0,7306.0,,Income Statement
Total Extraordinary Items,,,-2500.0,28.0,8.0,,Income Statement
Total Net Income,5452.0,6329.0,4857.0,12515.0,7314.0,,Income Statement
Total Adjust to Net Income,-6.0,-6.0,-4.0,-2.0,0.0,,Income Statement
Income Available to Common Excl. Extra. Items,5446.0,6323.0,7353.0,12485.0,7306.0,,Income Statement
Income Available to Common Incl. Extra. Items,5446.0,6323.0,4853.0,12513.0,7314.0,,Income Statement
Basic/Primary Weighted Average Shares,1469.0,1439.0,1425.0,1415.0,1399.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.71,4.39,5.16,8.82,5.22,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.71,4.39,3.41,8.84,5.23,,Income Statement
Dilution Adjustment,6.0,6.0,4.0,2.0,,,Income Statement
Diluted Weighted Average Shares,1485.0,1452.0,1438.0,1425.0,1407.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.67,4.36,5.12,8.76,5.19,,Income Statement
Diluted EPS Incl. Extra. Items,3.67,4.36,3.38,8.78,5.2,,Income Statement
Div/Share-ComStockPrimIssue,2.76,2.96,3.17,3.59,3.79,,Income Statement
Gross Divid - Common Stock,4071.0,4282.0,4536.0,5098.0,5323.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",787.0,1342.0,1050.0,1472.0,1199.0,,Income Statement
"Interest Capitalized, Suppl",-8.0,,,,,,Income Statement
"Depreciat/Amort, Suppl",2341.0,2298.0,2301.0,2330.0,2351.0,,Income Statement
Total Special Items,1589.0,155.0,229.0,347.0,425.0,,Income Statement
Normalzd Income Before Tax,9031.0,8708.0,9831.0,9536.0,9737.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),414.0,39.0,52.0,121.0,120.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,2355.0,2213.0,2246.0,-3221.0,2087.0,,Income Statement
Normalized Income After Tax,6676.0,6495.0,7585.0,12757.0,7650.0,,Income Statement
Normalzd Inc Avail to Common,6621.0,6439.0,7530.0,12711.0,7611.0,,Income Statement
Basic Normalized EPS,4.51,4.47,5.28,8.98,5.44,,Income Statement
Diluted Normalized EPS,4.46,4.44,5.24,8.92,5.41,,Income Statement
Date,2015-12-26 00:00:00,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Cash Flow
Net Income,5501.0,6379.0,4908.0,12559.0,7353.0,,Cash Flow
Depreciation/Depletion,2416.0,2368.0,2369.0,2399.0,2432.0,,Cash Flow
Deferred Taxes,78.0,452.0,619.0,-531.0,453.0,,Cash Flow
Extraordinary Item,,,2451.0,-28.0,-431.0,,Cash Flow
Unusual Items,1454.0,408.0,182.0,53.0,20.0,,Cash Flow
Other Non-Cash Items,557.0,90.0,293.0,-5578.0,38.0,,Cash Flow
Non-Cash Items,2011.0,498.0,2926.0,-5553.0,-373.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,1393.0,1962.0,1203.0,2226.0,,Cash Flow
"Cash Interest Pd, Suppl",,1102.0,1123.0,1388.0,1076.0,,Cash Flow
Accounts Receivable,-461.0,-349.0,-202.0,-253.0,-650.0,,Cash Flow
Inventories,-244.0,-75.0,-168.0,-174.0,-190.0,,Cash Flow
Prepaid Expenses,-50.0,10.0,20.0,9.0,-87.0,,Cash Flow
Accounts Payable,1692.0,981.0,201.0,882.0,735.0,,Cash Flow
Changes in Working Capital,858.0,966.0,-792.0,541.0,-216.0,,Cash Flow
Total Cash from Operations,10864.0,10663.0,10030.0,9415.0,9649.0,,Cash Flow
Capital Expenditures,-2758.0,-3040.0,-2969.0,-3282.0,-4232.0,,Cash Flow
Acquisition of Business,,0.0,0.0,-1197.0,-1939.0,,Cash Flow
Sale of Business,76.0,85.0,267.0,505.0,253.0,,Cash Flow
Sale of Fixed Assets,86.0,99.0,180.0,134.0,170.0,,Cash Flow
Sale/Maturity of Investment,4111.0,8399.0,16534.0,14322.0,78.0,,Cash Flow
"Investment, Net",3.0,16.0,2.0,16.0,19.0,,Cash Flow
Purchase of Investments,-4514.0,-12716.0,-18446.0,-5936.0,-778.0,,Cash Flow
Other Investing Cash Flow,-573.0,7.0,29.0,2.0,-8.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-811.0,-4110.0,-1434.0,7846.0,-2205.0,,Cash Flow
Total Cash from Investing,-3569.0,-7150.0,-4403.0,4564.0,-6437.0,,Cash Flow
Financing Cash Flow Items,-203.0,-188.0,-221.0,-156.0,-159.0,,Cash Flow
Total Cash Dividends Paid,-4040.0,-4227.0,-4472.0,-4930.0,-5304.0,,Cash Flow
"Common Stock, Net",-5000.0,-3000.0,-2000.0,-2000.0,-3000.0,,Cash Flow
"Preferred Stock, Net",-5.0,-7.0,-5.0,-2.0,0.0,,Cash Flow
Options Exercised,504.0,465.0,462.0,281.0,329.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-4501.0,-2542.0,-1543.0,-1721.0,-2671.0,,Cash Flow
Short Term Debt Issued,15.0,59.0,91.0,3.0,6.0,,Cash Flow
Short Term Debt Reduction,-43.0,-27.0,-128.0,-17.0,-2.0,,Cash Flow
"Short Term Debt, Net",25.0,1537.0,-1053.0,-1366.0,1.0,,Cash Flow
Long Term Debt Issued,8702.0,7818.0,7509.0,0.0,4621.0,,Cash Flow
Long Term Debt Reduction,-4095.0,-5609.0,-4406.0,-5596.0,-4977.0,,Cash Flow
"Long Term Debt, Net",4607.0,2209.0,3103.0,-5596.0,-356.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",4632.0,3746.0,2050.0,-6962.0,-355.0,,Cash Flow
Total Cash From Financing,-4112.0,-3211.0,-4186.0,-13769.0,-8489.0,,Cash Flow
Foreign Exchange Effects,-221.0,-252.0,47.0,-98.0,78.0,,Cash Flow
Net Change in Cash,2962.0,50.0,1488.0,112.0,-5199.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,6134.0,9119.0,9169.0,10657.0,10769.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,9096.0,9169.0,10657.0,10769.0,5570.0,,Cash Flow
"Depreciation, Supplemental",2416.0,2368.0,2369.0,2399.0,2432.0,,Cash Flow
Free Cash Flow,8106.0,7623.0,7061.0,6133.0,5417.0,,
FCF Growth,,-0.059585492227979264,-0.07372425554243733,-0.13142614360572158,-0.11674547529757051,0.0,
