,2015,2016,2017,2018,2019,2020,Report
high,126.21,164.0,231.77,287.94,300.0,306.72,
low,95.0,107.51,156.09,208.48,208.07,187.72,
change,0.0176,0.3689,0.3682,0.12710000000000002,0.1999,-0.023700000000000002,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,10923.0,10430.0,11981.0,10866.0,10985.0,,Balance Sheet
"Total Receivables, Net",6801.0,7499.0,6262.0,6862.0,9640.0,,Balance Sheet
Prepaid Expenses,2406.0,1848.0,2657.0,3079.0,3843.0,,Balance Sheet
Buildings,2420.0,3148.0,3664.0,4470.0,4705.0,,Balance Sheet
Land/Improvements,237.0,324.0,405.0,566.0,589.0,,Balance Sheet
Machinery/Equipment,1945.0,2021.0,1829.0,1984.0,2015.0,,Balance Sheet
Other Prop./Plant/Equip.,3432.0,4157.0,4809.0,5579.0,6390.0,,Balance Sheet
Prop./Plant/Equip. - Gross,8034.0,9650.0,10707.0,12599.0,13699.0,,Balance Sheet
Accumulated Depreciation,-3173.0,-3749.0,-3694.0,-4141.0,-4995.0,,Balance Sheet
Prop./Plant/Equip. - Net,4861.0,5901.0,7013.0,8458.0,8704.0,,Balance Sheet
"Goodwill, Net",44453.0,47584.0,54556.0,58910.0,65659.0,,Balance Sheet
Intangibles - Gross,11519.0,12388.0,12798.0,13917.0,15421.0,,Balance Sheet
Accum. Intangible Amort.,-3128.0,-3847.0,-4309.0,-4592.0,-5072.0,,Balance Sheet
Intangibles - Net,8391.0,8541.0,8489.0,9325.0,10349.0,,Balance Sheet
Long Term Investments,20780.0,26713.0,31850.0,35968.0,40469.0,,Balance Sheet
Insurance Receivables,6523.0,8152.0,9568.0,11388.0,11822.0,,Balance Sheet
"Other Assets, Total",6116.0,6142.0,6682.0,7366.0,12418.0,,Balance Sheet
Total Assets,111254.0,122810.0,139058.0,152221.0,173889.0,,Balance Sheet
Accounts Payable,11994.0,13361.0,15180.0,16705.0,19005.0,,Balance Sheet
Policy Liabilities,18968.0,20883.0,20140.0,22287.0,24312.0,,Balance Sheet
Insurance Reserves,2496.0,2524.0,,,,,Balance Sheet
Unearned Prem. Or Rev.,2142.0,1968.0,2269.0,2396.0,2622.0,,Balance Sheet
Notes Payable/ST Debt,3987.0,3633.0,150.0,0.0,400.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2647.0,3560.0,2707.0,1973.0,3470.0,,Balance Sheet
Total Long Term Debt,25331.0,25777.0,28835.0,34581.0,36808.0,,Balance Sheet
Total Debt,31965.0,32970.0,31692.0,36554.0,40678.0,,Balance Sheet
Deferred Income Tax,3587.0,2761.0,2182.0,2474.0,2993.0,,Balance Sheet
Minority Interest,1631.0,1915.0,4246.0,4531.0,4546.0,,Balance Sheet
"Other Liabilities, Total",9279.0,12646.0,17842.0,17974.0,24739.0,,Balance Sheet
Total Liabilities,77424.0,84536.0,91282.0,100525.0,116273.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,10.0,10.0,10.0,10.0,9.0,,Balance Sheet
Additional Paid-In Capital,29.0,0.0,1703.0,0.0,7.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),37125.0,40945.0,48730.0,55846.0,61178.0,,Balance Sheet
Unrealized Gain (Loss),56.0,-97.0,-13.0,-264.0,589.0,,Balance Sheet
"Other Equity, Total",-3390.0,-2584.0,-2654.0,-3896.0,-4167.0,,Balance Sheet
Total Equity,33830.0,38274.0,47776.0,51696.0,57616.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,111254.0,122810.0,139058.0,152221.0,173889.0,,Balance Sheet
Ttl Comm. Shares Outs.,953.0,952.0,969.0,960.0,948.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Net Premiums Earned,127163.0,144118.0,158453.0,178087.0,189699.0,,Income Statement
Other Insurance Revenue,29234.0,39894.0,41683.0,46784.0,50570.0,,Income Statement
Total Premiums Earned,156397.0,184012.0,200136.0,224871.0,240269.0,,Income Statement
Net Investment Income,710.0,828.0,1023.0,1376.0,1886.0,,Income Statement
Total Revenue,157107.0,184840.0,201159.0,226247.0,242155.0,,Income Statement
"Losses,Benies& Adjmts,Total",103875.0,117038.0,130036.0,145403.0,156440.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",24312.0,28401.0,29557.0,34074.0,35193.0,,Income Statement
Depreciation/Amortization,1693.0,2055.0,2245.0,2428.0,2720.0,,Income Statement
"Other Operat Expse, Total",16206.0,24416.0,24112.0,26998.0,28117.0,,Income Statement
Total Operating Expense,146086.0,171910.0,185950.0,208903.0,222470.0,,Income Statement
Total Operating Income,11021.0,12930.0,15209.0,17344.0,19685.0,,Income Statement
"Inter Expse,Net Non-Operat",-790.0,-1067.0,-1186.0,-1400.0,-1704.0,,Income Statement
Income Before Tax,10231.0,11863.0,14023.0,15944.0,17981.0,,Income Statement
Income Tax - Total,4363.0,4790.0,4400.0,3562.0,3742.0,,Income Statement
Income After Tax,5868.0,7073.0,9623.0,12382.0,14239.0,,Income Statement
Minority Interest,-55.0,-56.0,-265.0,-396.0,-400.0,,Income Statement
Net Inc Before Extra Items,5813.0,7017.0,9358.0,11986.0,13839.0,,Income Statement
Total Extraordinary Items,,,1200.0,0.0,0.0,,Income Statement
Total Net Income,5813.0,7017.0,10558.0,11986.0,13839.0,,Income Statement
Income Available to Common Excl. Extra. Items,5813.0,7017.0,9358.0,11986.0,13839.0,,Income Statement
Income Available to Common Incl. Extra. Items,5813.0,7017.0,10558.0,11986.0,13839.0,,Income Statement
Basic/Primary Weighted Average Shares,953.0,952.0,964.0,963.0,951.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,6.1,7.37,9.71,12.45,14.55,,Income Statement
Basic/Primary EPS Incl. Extra. Items,6.1,7.37,10.95,12.45,14.55,,Income Statement
Diluted Weighted Average Shares,967.0,968.0,985.0,983.0,966.0,,Income Statement
Diluted EPS Excl. Extra. Items,6.01,7.25,9.5,12.19,14.33,,Income Statement
Diluted EPS Incl. Extra. Items,6.01,7.25,10.72,12.19,14.33,,Income Statement
Div/Share-ComStockPrimIssue,1.88,2.38,2.88,3.45,4.14,,Income Statement
Gross Divid - Common Stock,1786.0,2261.0,2773.0,3320.0,3932.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",790.0,1067.0,1186.0,1400.0,1704.0,,Income Statement
"Depreciat/Amort, Suppl",1043.0,1173.0,1349.0,1530.0,995.0,,Income Statement
Normalzd Income Before Tax,10231.0,11863.0,14023.0,15944.0,17981.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,4363.0,4790.0,4400.0,3562.0,3742.0,,Income Statement
Normalized Income After Tax,5868.0,7073.0,9623.0,12382.0,14239.0,,Income Statement
Normalzd Inc Avail to Common,5813.0,7017.0,9358.0,11986.0,13839.0,,Income Statement
Basic Normalized EPS,6.1,7.37,9.71,12.45,14.55,,Income Statement
Diluted Normalized EPS,6.01,7.25,9.5,12.19,14.33,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,5868.0,7073.0,10823.0,12382.0,14239.0,,Cash Flow
Depreciation/Depletion,1693.0,2055.0,2245.0,2428.0,2720.0,,Cash Flow
Deferred Taxes,-73.0,81.0,-965.0,42.0,230.0,,Cash Flow
