,2015,2016,2017,2018,2019,2020,Report
high,58.02,61.34,72.23,75.59,60.81,57.16,
low,43.64,33.09,56.12,40.42,43.25,23.31,
change,-0.1396,0.3207,0.2039,-0.37950000000000006,0.2705,-0.31070000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,2565.0,2720.0,2471.0,2978.0,2516.0,,Balance Sheet
Prop./Plant/Equip. - Net,634.0,699.0,760.0,767.0,968.0,,Balance Sheet
"Goodwill, Net",1009.0,1021.0,1069.0,1100.0,1694.0,,Balance Sheet
Intangibles - Net,1359.0,1325.0,1315.0,1315.0,1787.0,,Balance Sheet
Long Term Investments,69821.0,75836.0,82103.0,84767.0,96057.0,,Balance Sheet
Insurance Receivables,1429.0,1362.0,1470.0,1413.0,1740.0,,Balance Sheet
Def. Policy Acq. Costs,3276.0,3380.0,3541.0,3694.0,3521.0,,Balance Sheet
Accrued Investment Income,546.0,581.0,611.0,636.0,687.0,,Balance Sheet
Separate Accounts - Assets,136979.0,139833.0,159273.0,144988.0,165468.0,,Balance Sheet
Other Assets,1043.0,1259.0,1331.0,1379.0,1651.0,,Balance Sheet
"Other Assets, Total",138568.0,141672.0,161214.0,147003.0,167805.0,,Balance Sheet
Total Assets,218660.0,228014.0,253941.0,243036.0,276088.0,,Balance Sheet
Accrued Expenses,,,,,198.0,,Balance Sheet
Policy Liabilities,199357.0,207677.0,231297.0,221241.0,248633.0,,Balance Sheet
Sep. Accounts - Liability,136979.0,139833.0,159273.0,144988.0,165468.0,,Balance Sheet
Other Policyholders’ Funds,36522.0,38844.0,39005.0,40588.0,42327.0,,Balance Sheet
Notes Payable/ST Debt,181.0,51.0,40.0,43.0,93.0,,Balance Sheet
"Other Curr. Lblts, Total",18.0,13.0,17.0,25.0,16.0,,Balance Sheet
Long Term Debt,3265.0,3126.0,3178.0,3260.0,3734.0,,Balance Sheet
Capital Lease Obligations,,,,,32.0,,Balance Sheet
Total Long Term Debt,3265.0,3126.0,3178.0,3260.0,3766.0,,Balance Sheet
Total Debt,3446.0,3177.0,3218.0,3303.0,3859.0,,Balance Sheet
Deferred Income Tax,697.0,972.0,1093.0,958.0,1797.0,,Balance Sheet
Minority Interest,152.0,164.0,174.0,457.0,333.0,,Balance Sheet
"Other Liabilities, Total",5678.0,5783.0,5294.0,5662.0,6634.0,,Balance Sheet
Total Liabilities,209349.0,217787.0,241092.0,231646.0,261470.0,,Balance Sheet
Common Stock,5.0,5.0,5.0,5.0,5.0,,Balance Sheet
Additional Paid-In Capital,9545.0,9686.0,9925.0,10061.0,10183.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),6876.0,7720.0,9483.0,10290.0,11074.0,,Balance Sheet
Treasury Stock - Common,-6231.0,-6509.0,-6729.0,-7401.0,-7682.0,,Balance Sheet
Unrealized Gain (Loss),,,1471.0,190.0,2806.0,,Balance Sheet
Cum. Trans. Adjustment,,,-919.0,-1260.0,-1342.0,,Balance Sheet
Min. Pension Lblty Adj.,,,-371.0,-513.0,-436.0,,Balance Sheet
Other Comprehensive Income,-883.0,-675.0,-16.0,17.0,9.0,,Balance Sheet
"Other Equity, Total",-883.0,-675.0,-1305.0,-1755.0,-1768.0,,Balance Sheet
Total Equity,9312.0,10227.0,12849.0,11390.0,14618.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,218660.0,228014.0,253941.0,243036.0,276088.0,,Balance Sheet
Ttl Comm. Shares Outs.,291.0,288.0,289.0,280.0,277.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,175.0,182.0,185.0,197.0,203.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Premiums Written,5713.0,5756.0,6701.0,6930.0,8430.0,,Income Statement
Other Insurance Revenue,3653.0,3627.0,3892.0,4274.0,4410.0,,Income Statement
Reinsurance - Income,-402.0,-456.0,-484.0,-520.0,-563.0,,Income Statement
Total Premiums Earned,8963.0,8927.0,10110.0,10683.0,12277.0,,Income Statement
Net Investment Income,3052.0,3297.0,3459.0,3629.0,3998.0,,Income Statement
Realized Gains (Losses),-21.0,270.0,606.0,-46.0,-9.0,,Income Statement
Total Revenue,11995.0,12493.0,14175.0,14266.0,16266.0,,Income Statement
"Losses,Benies& Adjmts,Total",6698.0,6913.0,7823.0,8193.0,9906.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",164.0,157.0,125.0,124.0,183.0,,Income Statement
Depreciation/Amortization,,,,,15.0,,Income Statement
Unusual Expense (Income),30.0,98.0,82.0,29.0,44.0,,Income Statement
