,2015,2016,2017,2018,2019,2020,Report
high,95.49,83.69,91.03,147.42,150.17,151.97,
low,43.91,60.07,71.18,84.92,110.31,58.38,
change,-0.1187,0.1268,0.1813,0.4142,0.20260000000000003,-0.2716,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,741.0,646.0,732.0,502.0,621.0,,Balance Sheet
"Trade Accts Recvble, Gross",11215.0,10814.0,11989.0,,,,Balance Sheet
Prov. for Doubtful Accts,-5326.0,-4988.0,-5488.0,,,,Balance Sheet
"Total Receivables, Net",5889.0,5826.0,6501.0,6789.0,7380.0,,Balance Sheet
Total Inventory,1439.0,1503.0,1573.0,1732.0,1849.0,,Balance Sheet
"Other Curr. Assets, Total",1163.0,1111.0,1171.0,1190.0,1346.0,,Balance Sheet
Total Current Assets,9232.0,9086.0,9977.0,10213.0,11196.0,,Balance Sheet
Buildings,12533.0,13546.0,14249.0,15659.0,17669.0,,Balance Sheet
Land/Improvements,1524.0,1611.0,1746.0,1944.0,2178.0,,Balance Sheet
Machinery/Equipment,19335.0,20580.0,22168.0,23577.0,25756.0,,Balance Sheet
Construction in Progress,1222.0,1318.0,1921.0,1785.0,1632.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,1834.0,,Balance Sheet
Prop./Plant/Equip. - Gross,34614.0,37055.0,40084.0,42965.0,49069.0,,Balance Sheet
Accumulated Depreciation,-19600.0,-20703.0,-22189.0,-23208.0,-24520.0,,Balance Sheet
Prop./Plant/Equip. - Net,15014.0,16352.0,17895.0,19757.0,24549.0,,Balance Sheet
"Goodwill, Net",6731.0,6704.0,7394.0,7953.0,8269.0,,Balance Sheet
LT Invt. - Affiliate Comp.,178.0,206.0,199.0,232.0,249.0,,Balance Sheet
LT Investments - Other,432.0,336.0,418.0,362.0,315.0,,Balance Sheet
Long Term Investments,610.0,542.0,617.0,594.0,564.0,,Balance Sheet
Other Long Term Assets,1157.0,1074.0,710.0,690.0,480.0,,Balance Sheet
Total Assets,32744.0,33758.0,36593.0,39207.0,45058.0,,Balance Sheet
Accounts Payable,2170.0,2318.0,2606.0,2577.0,2905.0,,Balance Sheet
Accrued Expenses,3113.0,3300.0,3352.0,4204.0,4707.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
