,2015,2016,2017,2018,2019,2020,Report
high,79.25,90.96,101.46,115.61,110.48,109.88,
low,64.77,54.38,81.92,75.96,81.75,60.67,
change,-0.0421,0.2669,0.1057,-0.2027,0.2962,-0.2867,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Total Current Assets,,,,,,,Balance Sheet
Buildings,581.0,605.0,650.0,652.0,722.0,,Balance Sheet
Land/Improvements,27.0,27.0,15.0,15.0,15.0,,Balance Sheet
Machinery/Equipment,451.0,525.0,591.0,650.0,731.0,,Balance Sheet
Other Prop./Plant/Equip.,80.0,80.0,80.0,,492.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1138.0,1236.0,1336.0,1317.0,1959.0,,Balance Sheet
Accumulated Depreciation,-691.0,-770.0,-871.0,-889.0,-984.0,,Balance Sheet
Prop./Plant/Equip. - Net,447.0,467.0,465.0,428.0,975.0,,Balance Sheet
"Goodwill, Net",526.0,519.0,444.0,531.0,576.0,,Balance Sheet
Intangibles - Gross,182.0,89.0,223.0,211.0,207.0,,Balance Sheet
Accum. Intangible Amort.,-136.0,-47.0,-61.0,-73.0,-87.0,,Balance Sheet
Intangibles - Net,47.0,42.0,161.0,139.0,121.0,,Balance Sheet
Long Term Investments,69723.0,77950.0,94207.0,86753.0,90637.0,,Balance Sheet
Note Rcvble - Long Term,32987.0,33661.0,32461.0,32377.0,31305.0,,Balance Sheet
"Other Assets, Total",6575.0,5956.0,6334.0,7403.0,8755.0,,Balance Sheet
Total Assets,116750.0,123927.0,138591.0,132213.0,136828.0,,Balance Sheet
Accrued Expenses,,,,,603.0,,Balance Sheet
Notes Payable/ST Debt,97767.0,102330.0,115511.0,107259.0,110163.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,4055.0,5110.0,6051.0,7902.0,6745.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Long Term Debt,3116.0,3082.0,3210.0,3401.0,3999.0,,Balance Sheet
Capital Lease Obligations,30.0,23.0,14.0,0.0,,,Balance Sheet
Total Long Term Debt,3146.0,3105.0,3224.0,3401.0,3999.0,,Balance Sheet
Total Debt,104968.0,110545.0,124786.0,118562.0,120907.0,,Balance Sheet
