,2015,2016,2017,2018,2019,2020,Report
high,67.2,53.17,56.37,80.24,71.01,67.13,
low,41.1,31.05,42.27,50.18,50.13,20.84,
change,-0.3044,0.0804,0.0801,0.1318,0.07150000000000001,-0.3401,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,2368.0,3610.0,6325.0,5915.0,5088.0,,Balance Sheet
Short Term Investments,,50.0,1873.0,248.0,3028.0,,Balance Sheet
Cash and Short Term Invs,2368.0,3660.0,8198.0,6163.0,8116.0,,Balance Sheet
"Trade Accts Recvble, Gross",4321.0,3254.0,4183.0,3945.0,3280.0,,Balance Sheet
Prov. for Doubtful Accts,-7.0,-5.0,-4.0,-25.0,-13.0,,Balance Sheet
"Total Receivables, Net",4514.0,3414.0,4320.0,4067.0,3401.0,,Balance Sheet
Invent. - Finished Goods,406.0,418.0,512.0,432.0,472.0,,Balance Sheet
Invent. - Raw Materials,718.0,600.0,548.0,575.0,554.0,,Balance Sheet
Total Inventory,1124.0,1018.0,1060.0,1007.0,1026.0,,Balance Sheet
Prepaid Expenses,-32.0,248.0,759.0,158.0,1930.0,,Balance Sheet
"Other Curr. Assets, Total",815.0,269.0,2175.0,1879.0,2440.0,,Balance Sheet
Total Current Assets,8789.0,8609.0,16512.0,13274.0,16913.0,,Balance Sheet
Prop./Plant/Equip. - Gross,136859.0,131406.0,110431.0,110597.0,98642.0,,Balance Sheet
Accumulated Depreciation,-70413.0,-73075.0,-64748.0,-64899.0,-55477.0,,Balance Sheet
Prop./Plant/Equip. - Net,66446.0,58331.0,45683.0,45698.0,43165.0,,Balance Sheet
LT Invt. - Affiliate Comp.,19850.0,20364.0,9129.0,9005.0,8234.0,,Balance Sheet
LT Investments - Other,121.0,96.0,95.0,86.0,210.0,,Balance Sheet
Long Term Investments,19971.0,20460.0,9224.0,9091.0,8444.0,,Balance Sheet
Note Rcvble - Long Term,1215.0,1212.0,836.0,573.0,462.0,,Balance Sheet
