,2015,2016,2017,2018,2019,2020,Report
high,68.2,65.44,65.19,86.04,101.79,105.62,
low,47.25,49.01,50.35,62.09,71.21,60.0,
change,0.2205,-0.16820000000000002,0.2031,0.1796,0.3918,-0.1075,
Date,2015-05-31 00:00:00,2016-05-31 00:00:00,2017-05-31 00:00:00,2018-05-31 00:00:00,2019-05-31 00:00:00,,Balance Sheet
Cash & Equivalents,3852.0,3138.0,3808.0,4249.0,4466.0,,Balance Sheet
Short Term Investments,2072.0,2319.0,2371.0,996.0,197.0,,Balance Sheet
Cash and Short Term Invs,5924.0,5457.0,6179.0,5245.0,4663.0,,Balance Sheet
"Trade Accts Recvble, Gross",3436.0,,3696.0,3528.0,4302.0,,Balance Sheet
Prov. for Doubtful Accts,-78.0,,-19.0,-30.0,-30.0,,Balance Sheet
"Total Receivables, Net",3358.0,3241.0,3677.0,3498.0,4272.0,,Balance Sheet
Total Inventory,4337.0,4838.0,5055.0,5261.0,5622.0,,Balance Sheet
Prepaid Expenses,854.0,993.0,933.0,890.0,1352.0,,Balance Sheet
"Other Curr. Assets, Total",1114.0,496.0,217.0,240.0,616.0,,Balance Sheet
Total Current Assets,15587.0,15025.0,16061.0,15134.0,16525.0,,Balance Sheet
Buildings,2400.0,,3048.0,3689.0,4008.0,,Balance Sheet
Land/Improvements,273.0,,285.0,331.0,329.0,,Balance Sheet
Machinery/Equipment,3329.0,,3867.0,4230.0,4335.0,,Balance Sheet
Construction in Progress,350.0,,758.0,641.0,797.0,,Balance Sheet
Prop./Plant/Equip. - Gross,6352.0,,7958.0,8891.0,9469.0,,Balance Sheet
Accumulated Depreciation,-3341.0,,-3969.0,-4437.0,-4725.0,,Balance Sheet
Prop./Plant/Equip. - Net,3011.0,3520.0,3989.0,4454.0,4744.0,,Balance Sheet
"Goodwill, Net",131.0,131.0,139.0,154.0,154.0,,Balance Sheet
Intangibles - Gross,298.0,,300.0,303.0,303.0,,Balance Sheet
Accum. Intangible Amort.,-17.0,,-17.0,-18.0,-20.0,,Balance Sheet
Intangibles - Net,281.0,281.0,283.0,285.0,283.0,,Balance Sheet
Other Long Term Assets,525.0,121.0,24.0,160.0,6.0,,Balance Sheet
Total Assets,21597.0,21379.0,23259.0,22536.0,23717.0,,Balance Sheet
Accounts Payable,2131.0,2191.0,2048.0,2279.0,2612.0,,Balance Sheet
Accrued Expenses,2417.0,2338.0,2375.0,2558.0,4271.0,,Balance Sheet
Notes Payable/ST Debt,74.0,1.0,325.0,336.0,9.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,107.0,44.0,6.0,6.0,6.0,,Balance Sheet
Dividends Payable,240.0,271.0,300.0,320.0,346.0,,Balance Sheet
Income Taxes Payable,71.0,85.0,84.0,150.0,229.0,,Balance Sheet
Other Current Liabilities,1292.0,428.0,336.0,391.0,393.0,,Balance Sheet
"Other Curr. Lblts, Total",1603.0,784.0,720.0,861.0,968.0,,Balance Sheet
Total Current Liabilities,6332.0,5358.0,5474.0,6040.0,7866.0,,Balance Sheet
