,2015,2016,2017,2018,2019,2020,Report
high,127.05,139.64,210.72,209.38,207.11,209.61,
low,98.47,87.53,135.18,141.46,143.91,115.38,
change,-0.1423,0.3345,0.4448,-0.2393,0.36460000000000004,-0.0558,
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Balance Sheet
Cash & Equivalents,1427.0,1526.0,1411.0,619.0,1018.0,,Balance Sheet
Short Term Investments,722.0,903.0,1125.0,291.0,40.0,,Balance Sheet
Cash and Short Term Invs,2149.0,2429.0,2536.0,910.0,1058.0,,Balance Sheet
"Trade Accts Recvble, Gross",1063.0,1104.0,1160.0,1207.0,1196.0,,Balance Sheet
Prov. for Doubtful Accts,-22.0,-25.0,-25.0,-17.0,-17.0,,Balance Sheet
"Total Receivables, Net",1041.0,1079.0,1136.0,1190.0,1179.0,,Balance Sheet
Invent. - Finished Goods,226.0,216.0,219.0,224.0,224.0,,Balance Sheet
Invent. - Work In Progress,158.0,158.0,168.0,180.0,178.0,,Balance Sheet
Invent. - Raw Materials,152.0,153.0,172.0,177.0,174.0,,Balance Sheet
Total Inventory,536.0,527.0,559.0,582.0,576.0,,Balance Sheet
"Other Curr. Assets, Total",171.0,150.0,191.0,149.0,173.0,,Balance Sheet
Total Current Assets,3897.0,4185.0,4421.0,2831.0,2986.0,,Balance Sheet
Buildings,319.0,334.0,352.0,360.0,374.0,,Balance Sheet
Land/Improvements,5.0,5.0,5.0,5.0,4.0,,Balance Sheet
Machinery/Equipment,1484.0,1536.0,1607.0,1662.0,1644.0,,Balance Sheet
Construction in Progress,98.0,108.0,132.0,111.0,116.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1905.0,1983.0,2096.0,2138.0,2138.0,,Balance Sheet
Accumulated Depreciation,-1299.0,-1405.0,-1512.0,-1561.0,-1566.0,,Balance Sheet
Prop./Plant/Equip. - Net,606.0,578.0,584.0,577.0,572.0,,Balance Sheet
"Goodwill, Net",1029.0,1074.0,1078.0,1076.0,1071.0,,Balance Sheet
Intangibles - Gross,441.0,485.0,458.0,454.0,454.0,,Balance Sheet
Accum. Intangible Amort.,-211.0,-230.0,-264.0,-282.0,-303.0,,Balance Sheet
Intangibles - Net,230.0,255.0,238.0,215.0,194.0,,Balance Sheet
Long Term Investments,,,,1288.0,794.0,,Balance Sheet
Other Long Term Assets,149.0,375.0,398.0,96.0,132.0,,Balance Sheet
Total Assets,6405.0,7101.0,7162.0,6262.0,6113.0,,Balance Sheet
Accounts Payable,522.0,543.0,623.0,713.0,695.0,,Balance Sheet
Accrued Expenses,277.0,206.0,332.0,343.0,298.0,,Balance Sheet
Notes Payable/ST Debt,0.0,449.0,350.0,551.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,250.0,0.0,301.0,,Balance Sheet
