,2015,2016,2017,2018,2019,2020,Report
high,186.37,190.99,256.39,283.18,344.32,365.68,
low,121.01,119.28,174.05,216.47,241.72,236.68,
change,-0.255,0.32060000000000005,0.2402,0.1679,0.2773,-0.0579,
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-31 00:00:00,2018-10-31 00:00:00,2019-10-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,16.0,101.0,89.0,78.0,89.0,,Balance Sheet
"Trade Accts Recvble, Gross",289.0,300.0,327.0,394.0,452.0,,Balance Sheet
Prov. for Doubtful Accts,-6.0,-9.0,-11.0,-19.0,-16.0,,Balance Sheet
"Total Receivables, Net",283.0,291.0,317.0,375.0,435.0,,Balance Sheet
Invent. - Finished Goods,324.0,319.0,334.0,344.0,362.0,,Balance Sheet
Invent. - Work In Progress,15.0,13.0,13.0,13.0,13.0,,Balance Sheet
Invent. - Raw Materials,81.0,86.0,107.0,113.0,131.0,,Balance Sheet
Inventories - Other,0.0,,,,,,Balance Sheet
Total Inventory,420.0,418.0,454.0,469.0,507.0,,Balance Sheet
Prepaid Expenses,81.0,78.0,94.0,170.0,132.0,,Balance Sheet
"Other Curr. Assets, Total",42.0,50.0,0.0,,,,Balance Sheet
Total Current Assets,841.0,937.0,953.0,1091.0,1163.0,,Balance Sheet
Buildings,,260.0,279.0,305.0,331.0,,Balance Sheet
Land/Improvements,,18.0,18.0,18.0,20.0,,Balance Sheet
Machinery/Equipment,,1171.0,1271.0,1421.0,1582.0,,Balance Sheet
Construction in Progress,,154.0,190.0,186.0,261.0,,Balance Sheet
Other Prop./Plant/Equip.,1651.0,,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,1651.0,1603.0,1758.0,1930.0,2194.0,,Balance Sheet
Accumulated Depreciation,-684.0,-726.0,-847.0,-954.0,-1062.0,,Balance Sheet
Prop./Plant/Equip. - Net,967.0,878.0,910.0,976.0,1132.0,,Balance Sheet
"Goodwill, Net",2197.0,2165.0,2355.0,2392.0,2429.0,,Balance Sheet
Intangibles - Gross,661.0,743.0,878.0,2021.0,2005.0,,Balance Sheet
Accum. Intangible Amort.,-250.0,-302.0,-373.0,-500.0,-599.0,,Balance Sheet
Intangibles - Net,411.0,441.0,505.0,1521.0,1405.0,,Balance Sheet
Other Long Term Assets,39.0,52.0,76.0,74.0,67.0,,Balance Sheet
Total Assets,4460.0,4479.0,4859.0,6113.0,6275.0,,Balance Sheet
Accounts Payable,117.0,107.0,142.0,146.0,150.0,,Balance Sheet
Accrued Expenses,67.0,78.0,84.0,94.0,105.0,,Balance Sheet
Notes Payable/ST Debt,240.0,0.0,23.0,37.0,64.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,4.0,226.0,0.0,,500.0,,Balance Sheet
