,2015,2016,2017,2018,2019,2020,Report
high,70.87,77.12,66.1,70.05,64.75,68.34,
low,51.82,49.03,46.01,46.94,42.48,45.76,
change,0.0269,-0.1336,0.0425,-0.1534,0.2503,-0.043899999999999995,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,2385.0,4237.0,5421.0,6911.0,12346.0,,Balance Sheet
Short Term Investments,1885.0,2113.0,1391.0,1973.0,3047.0,,Balance Sheet
Cash and Short Term Invs,4270.0,6350.0,6812.0,8884.0,15393.0,,Balance Sheet
"Trade Accts Recvble, Gross",3070.0,3948.0,4599.0,4914.0,6888.0,,Balance Sheet
Prov. for Doubtful Accts,-122.0,-174.0,-252.0,-278.0,-412.0,,Balance Sheet
"Trade Accts Recvble, Net",2948.0,3774.0,4347.0,4636.0,6476.0,,Balance Sheet
Other Receivables,1169.0,1142.0,1262.0,1111.0,1209.0,,Balance Sheet
"Total Receivables, Net",4117.0,4916.0,5609.0,5747.0,7685.0,,Balance Sheet
Invent. - Finished Goods,381.0,310.0,384.0,396.0,2227.0,,Balance Sheet
Invent. - Work In Progress,646.0,667.0,509.0,597.0,1894.0,,Balance Sheet
Invent. - Raw Materials,194.0,264.0,273.0,202.0,172.0,,Balance Sheet
Total Inventory,1221.0,1241.0,1166.0,1195.0,4293.0,,Balance Sheet
Prepaid Expenses,623.0,1123.0,1255.0,1290.0,1954.0,,Balance Sheet
Deferred Income Tax,,,,,6454.0,,Balance Sheet
Discont. Ops.-Curr. Assets,134.0,,,,0.0,,Balance Sheet
Other Current Assets,50.0,74.0,12.0,44.0,29.0,,Balance Sheet
"Other Curr. Assets, Total",184.0,74.0,12.0,44.0,29.0,,Balance Sheet
Total Current Assets,10415.0,13704.0,14854.0,17160.0,29354.0,,Balance Sheet
Buildings,4515.0,4930.0,4848.0,5231.0,6336.0,,Balance Sheet
Land/Improvements,107.0,107.0,100.0,104.0,187.0,,Balance Sheet
Machinery/Equipment,3347.0,3287.0,3059.0,2962.0,3157.0,,Balance Sheet
Construction in Progress,662.0,849.0,980.0,548.0,527.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,704.0,,Balance Sheet
Prop./Plant/Equip. - Gross,8631.0,9173.0,8987.0,8845.0,10911.0,,Balance Sheet
Accumulated Depreciation,-4219.0,-4193.0,-3986.0,-3818.0,-3955.0,,Balance Sheet
