,2015,2016,2017,2018,2019,2020,Report
high,83.9,78.79,94.96,112.45,86.18,80.4,
low,62.84,56.03,74.78,67.4,61.22,34.44,
change,-0.155,0.131,0.2215,-0.2175,0.0999,-0.2223,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,293.0,181.0,191.0,226.0,204.0,,Balance Sheet
"Trade Accts Recvble, Gross",,822.0,1038.0,1165.0,991.0,,Balance Sheet
Prov. for Doubtful Accts,,-10.0,-12.0,-11.0,-11.0,,Balance Sheet
"Trade Accts Recvble, Net",792.0,812.0,1026.0,1216.0,1045.0,,Balance Sheet
Other Receivables,246.0,399.0,360.0,267.0,330.0,,Balance Sheet
"Total Receivables, Net",1038.0,1211.0,1386.0,1483.0,1375.0,,Balance Sheet
Invent. - Finished Goods,1063.0,997.0,1114.0,1143.0,1114.0,,Balance Sheet
Invent. - Work In Progress,212.0,198.0,213.0,262.0,220.0,,Balance Sheet
Invent. - Raw Materials,500.0,473.0,470.0,515.0,576.0,,Balance Sheet
LIFO Reserve,-296.0,-264.0,-288.0,-337.0,-248.0,,Balance Sheet
Total Inventory,1479.0,1404.0,1509.0,1583.0,1662.0,,Balance Sheet
"Other Curr. Assets, Total",68.0,70.0,57.0,73.0,80.0,,Balance Sheet
Total Current Assets,2878.0,2866.0,3143.0,3365.0,3321.0,,Balance Sheet
Buildings,,1256.0,1325.0,1385.0,1430.0,,Balance Sheet
Land/Improvements,,157.0,161.0,158.0,158.0,,Balance Sheet
Machinery/Equipment,,9646.0,10122.0,10801.0,10960.0,,Balance Sheet
Construction in Progress,,640.0,762.0,387.0,356.0,,Balance Sheet
Other Prop./Plant/Equip.,11234.0,,,,197.0,,Balance Sheet
Prop./Plant/Equip. - Gross,11234.0,11699.0,12370.0,12731.0,13101.0,,Balance Sheet
Accumulated Depreciation,-6104.0,-6423.0,-6763.0,-7131.0,-7333.0,,Balance Sheet
Prop./Plant/Equip. - Net,5130.0,5276.0,5607.0,5600.0,5768.0,,Balance Sheet
"Goodwill, Net",4518.0,4461.0,4527.0,4467.0,4431.0,,Balance Sheet
Intangibles - Gross,,3021.0,3095.0,3068.0,2870.0,,Balance Sheet
Accum. Intangible Amort.,,-552.0,-722.0,-883.0,-859.0,,Balance Sheet
Intangibles - Net,2650.0,2469.0,2373.0,2185.0,2011.0,,Balance Sheet
Long Term Investments,,18.0,95.0,100.0,106.0,,Balance Sheet
Other Long Term Assets,404.0,367.0,254.0,278.0,371.0,,Balance Sheet
Total Assets,15580.0,15457.0,15999.0,15995.0,16008.0,,Balance Sheet
Accounts Payable,699.0,704.0,842.0,914.0,890.0,,Balance Sheet
Accrued Expenses,227.0,196.0,199.0,197.0,231.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,243.0,171.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,431.0,283.0,393.0,,,,Balance Sheet
Dividends Payable,218.0,72.0,,,90.0,,Balance Sheet
Income Taxes Payable,,106.0,111.0,94.0,89.0,,Balance Sheet
Other Current Liabilities,481.0,434.0,437.0,403.0,318.0,,Balance Sheet
"Other Curr. Lblts, Total",699.0,612.0,548.0,497.0,497.0,,Balance Sheet
Total Current Liabilities,2056.0,1795.0,1982.0,1851.0,1789.0,,Balance Sheet
Total Long Term Debt,6577.0,6311.0,6147.0,5925.0,5610.0,,Balance Sheet
Total Debt,7008.0,6594.0,6540.0,6168.0,5781.0,,Balance Sheet
Deferred Income Tax,928.0,1206.0,893.0,884.0,915.0,,Balance Sheet
Minority Interest,80.0,76.0,77.0,75.0,74.0,,Balance Sheet
Pension Benefits - Underfunded,1297.0,1018.0,963.0,925.0,1016.0,,Balance Sheet
Other LT Liabilities,701.0,519.0,534.0,532.0,646.0,,Balance Sheet
"Other Liabilities, Total",1998.0,1537.0,1497.0,1457.0,1662.0,,Balance Sheet
Total Liabilities,11639.0,10925.0,10596.0,10192.0,10050.0,,Balance Sheet
Common Stock,2.0,2.0,2.0,2.0,2.0,,Balance Sheet
Additional Paid-In Capital,1863.0,1915.0,1983.0,2048.0,2105.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),5146.0,5721.0,6802.0,7573.0,7965.0,,Balance Sheet
Treasury Stock - Common,-2680.0,-2825.0,-3175.0,-3575.0,-3900.0,,Balance Sheet
Unrealized Gain (Loss),,-63.0,-49.0,-42.0,-56.0,,Balance Sheet
Cum. Trans. Adjustment,,-381.0,-296.0,-309.0,-264.0,,Balance Sheet
Min. Pension Lblty Adj.,,163.0,136.0,106.0,106.0,,Balance Sheet
Other Comprehensive Income,-390.0,,,,,,Balance Sheet
"Other Equity, Total",-390.0,-218.0,-160.0,-203.0,-158.0,,Balance Sheet
Total Equity,3941.0,4532.0,5403.0,5803.0,5958.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,15580.0,15457.0,15999.0,15995.0,16008.0,,Balance Sheet
Ttl Comm. Shares Outs.,148.0,146.0,143.0,140.0,136.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,69.0,71.0,75.0,79.0,84.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,9648.0,9008.0,9549.0,10151.0,9273.0,,Income Statement
"Cost of Revenue, Total",7068.0,6651.0,7186.0,7672.0,7039.0,,Income Statement
Selling/Gen/Admin Expense,735.0,671.0,677.0,650.0,632.0,,Income Statement
Labor & Related Expense,36.0,36.0,52.0,64.0,59.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",771.0,707.0,729.0,714.0,691.0,,Income Statement
Research & Development,242.0,223.0,227.0,235.0,234.0,,Income Statement
"Inter/Invest Inc, Operating",,14.0,-7.0,-5.0,-1.0,,Income Statement
Restructuring Charge,77.0,35.0,7.0,6.0,126.0,,Income Statement
Impair-Assets Held for Use,85.0,12.0,1.0,39.0,,,Income Statement
Other Unusual Expnse (In),0.0,73.0,6.0,-38.0,0.0,,Income Statement
Unusual Expense (Income),183.0,118.0,14.0,7.0,126.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),21.0,-2.0,0.0,0.0,,,Income Statement
"Other, Net",-1.0,,,,,,Income Statement
"Other Operat Expse, Total",,-9.0,-130.0,-17.0,64.0,,Income Statement
Total Operating Expense,8264.0,7704.0,8019.0,8606.0,8153.0,,Income Statement
Total Operating Income,1384.0,1304.0,1530.0,1545.0,1120.0,,Income Statement
"Inter Expse, Non-Operating",-273.0,-265.0,-251.0,-242.0,-225.0,,Income Statement
"Inter Capital, Non-Operat",7.0,7.0,7.0,4.0,4.0,,Income Statement
"Inter Expse,Net Non-Operat",-266.0,-258.0,-244.0,-238.0,-221.0,,Income Statement
"Inter Income, Non-Operating",3.0,3.0,3.0,3.0,3.0,,Income Statement
"Invest Income, Non-Operat",9.0,,,,,,Income Statement
"Inter/Invest Inc, Non-Oper",12.0,3.0,3.0,3.0,3.0,,Income Statement
OtherNon-OperatInc (Expnse),-1.0,,,,,,Income Statement
Income Before Tax,1129.0,1049.0,1289.0,1310.0,902.0,,Income Statement
Income Tax - Total,275.0,190.0,240.0,246.0,140.0,,Income Statement
Income After Tax,854.0,859.0,1049.0,1064.0,762.0,,Income Statement
Minority Interest,-6.0,-5.0,-4.0,-4.0,-3.0,,Income Statement
Net Inc Before Extra Items,848.0,854.0,1045.0,1060.0,759.0,,Income Statement
Total Extraordinary Items,,,339.0,20.0,,,Income Statement
Total Net Income,848.0,854.0,1384.0,1080.0,759.0,,Income Statement
Income Available to Common Excl. Extra. Items,848.0,854.0,1045.0,1060.0,759.0,,Income Statement
Income Available to Common Incl. Extra. Items,848.0,854.0,1384.0,1080.0,759.0,,Income Statement
Basic/Primary Weighted Average Shares,149.0,147.0,145.0,141.0,137.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.71,5.8,7.22,7.51,5.52,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.71,5.8,9.56,7.65,5.52,,Income Statement
Diluted Weighted Average Shares,150.0,148.0,146.0,143.0,139.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.66,5.75,7.15,7.42,5.48,,Income Statement
Diluted EPS Incl. Extra. Items,5.66,5.75,9.47,7.56,5.48,,Income Statement
