,2015,2016,2017,2018,2019,2020,Report
high,54.0,54.68,58.96,66.94,48.24,46.55,
low,36.76,32.5,49.6,37.55,36.45,26.38,
change,-0.2811,0.4279,0.0909,-0.3124,0.15380000000000002,-0.261,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,1050.0,1033.0,1018.0,589.0,511.0,,Balance Sheet
"Trade Accts Recvble, Gross",2745.0,2922.0,3360.0,3602.0,3353.0,,Balance Sheet
Prov. for Doubtful Accts,-70.0,-70.0,-73.0,-81.0,-73.0,,Balance Sheet
"Total Receivables, Net",2675.0,2852.0,3287.0,3916.0,3673.0,,Balance Sheet
Invent. - Finished Goods,1248.0,1231.0,1337.0,1241.0,1192.0,,Balance Sheet
Invent. - Raw Materials,902.0,902.0,889.0,901.0,957.0,,Balance Sheet
Inventories - Other,78.0,100.0,87.0,99.0,59.0,,Balance Sheet
Total Inventory,2228.0,2233.0,2313.0,2241.0,2208.0,,Balance Sheet
Deferred Income Tax,3231.0,3127.0,2291.0,2600.0,2633.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,361.0,1377.0,0.0,,,Balance Sheet
Other Current Assets,212.0,191.0,282.0,250.0,247.0,,Balance Sheet
"Other Curr. Assets, Total",524.0,552.0,1659.0,250.0,247.0,,Balance Sheet
Total Current Assets,6477.0,6670.0,8277.0,6996.0,6639.0,,Balance Sheet
Machinery/Equipment,31466.0,30943.0,32523.0,32329.0,32292.0,,Balance Sheet
Natural Resources,366.0,456.0,448.0,402.0,391.0,,Balance Sheet
Other Prop./Plant/Equip.,1242.0,1308.0,1291.0,1232.0,1658.0,,Balance Sheet
Prop./Plant/Equip. - Gross,33074.0,32707.0,34262.0,33963.0,34341.0,,Balance Sheet
Accumulated Depreciation,-20728.0,-19248.0,-20549.0,-20494.0,-20512.0,,Balance Sheet
Prop./Plant/Equip. - Net,12346.0,13459.0,13713.0,13469.0,13829.0,,Balance Sheet
"Goodwill, Gross",7113.0,5537.0,5584.0,5547.0,5460.0,,Balance Sheet
Accum. Goodwill Amort.,-3778.0,-2173.0,-2173.0,-2173.0,-2113.0,,Balance Sheet
"Goodwill, Net",3335.0,3364.0,3411.0,3374.0,3347.0,,Balance Sheet
LT Invt. - Affiliate Comp.,172.0,302.0,338.0,478.0,508.0,,Balance Sheet
LT Investments - Other,7070.0,7091.0,7103.0,8240.0,8301.0,,Balance Sheet
Long Term Investments,7242.0,7393.0,7441.0,8718.0,8809.0,,Balance Sheet
Deferred Charges,1131.0,1189.0,1061.0,1002.0,830.0,,Balance Sheet
Disct. Ops. - LT Asset,,1018.0,0.0,,,,Balance Sheet
Other Long Term Assets,,,,17.0,17.0,,Balance Sheet
Total Assets,30531.0,33093.0,33903.0,33576.0,33471.0,,Balance Sheet
Accounts Payable,2078.0,2199.0,2458.0,2413.0,2423.0,,Balance Sheet
Accrued Expenses,434.0,401.0,485.0,535.0,600.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
