,2015,2016,2017,2018,2019,2020,Report
high,16.95,20.13,19.85,20.26,18.03,17.0,
low,14.69,13.62,15.97,13.66,13.81,9.37,
change,0.056900000000000006,0.2215,-0.0449,-0.23370000000000002,0.18100000000000002,-0.29059999999999997,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Due from Banks,335.0,432.0,505.0,666.0,484.0,,Balance Sheet
Interest-Earning Deposits,381.0,182.0,378.0,266.0,317.0,,Balance Sheet
Fed. Fund/Resale,,32.0,32.0,26.0,13.0,,Balance Sheet
Trading Account Assets,7.0,7.0,8.0,8.0,7.0,,Balance Sheet
FHLB Stock,305.0,316.0,312.0,303.0,341.0,,Balance Sheet
Other Short Trm Invest.,,195.0,78.0,103.0,341.0,,Balance Sheet
Securities Held,1020.0,1499.0,2060.0,2352.0,2504.0,,Balance Sheet
Securities for Sale,5118.0,4916.0,4662.0,4569.0,4938.0,,Balance Sheet
Total Invest. Securities,6137.0,6415.0,6722.0,6921.0,7442.0,,Balance Sheet
Loans Held for Sale,35.0,79.0,58.0,76.0,562.0,,Balance Sheet
"Other Erng. Assets, Total",6864.0,7226.0,7588.0,7705.0,9023.0,,Balance Sheet
Total Gross Loans,28411.0,29821.0,32612.0,35274.0,43681.0,,Balance Sheet
Loan Loss Allowances,-211.0,-229.0,-234.0,-240.0,-247.0,,Balance Sheet
Net Loans,28200.0,29592.0,32378.0,35033.0,43435.0,,Balance Sheet
Buildings,,442.0,450.0,489.0,522.0,,Balance Sheet
Land/Improvements,,200.0,209.0,221.0,247.0,,Balance Sheet
Other Prop./Plant/Equip.,,236.0,256.0,279.0,604.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,878.0,914.0,989.0,1373.0,,Balance Sheet
Accumulated Depreciation,,-457.0,-496.0,-533.0,-597.0,,Balance Sheet
Prop./Plant/Equip. - Net,258.0,421.0,419.0,456.0,776.0,,Balance Sheet
"Goodwill, Net",1959.0,1993.0,2411.0,2686.0,3066.0,,Balance Sheet
Intangibles - Gross,,390.0,419.0,472.0,537.0,,Balance Sheet
Accum. Intangible Amort.,,-240.0,-270.0,-292.0,-327.0,,Balance Sheet
Intangibles - Net,129.0,214.0,149.0,180.0,220.0,,Balance Sheet
Long Term Investments,,21.0,21.0,17.0,16.0,,Balance Sheet
Pension Bene. - Overfunded,,30.0,46.0,78.0,121.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,9.0,0.0,11.0,34.0,,Balance Sheet
Interest Receivable,,102.0,123.0,138.0,156.0,,Balance Sheet
Other Assets,1202.0,571.0,813.0,907.0,1260.0,,Balance Sheet
"Other Assets, Total",1202.0,672.0,936.0,1045.0,1416.0,,Balance Sheet
Total Assets,38947.0,40610.0,44453.0,47877.0,58590.0,,Balance Sheet
Accounts Payable,,,,,136.0,,Balance Sheet
Accrued Expenses,,,,,308.0,,Balance Sheet
Non-Interest Bearing Dep.,6179.0,6661.0,8002.0,8543.0,9804.0,,Balance Sheet
Interest Bearing Deposits,22239.0,23200.0,25054.0,27616.0,33786.0,,Balance Sheet
Total Deposits,28417.0,29861.0,33056.0,36159.0,43590.0,,Balance Sheet
"Other Bearing Lblts, Total",3464.0,3061.0,2774.0,2405.0,3125.0,,Balance Sheet
Total ST Borrowings,844.0,996.0,1122.0,1178.0,2029.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,11.0,0.0,,Balance Sheet
Long Term Debt,1033.0,1030.0,1109.0,896.0,993.0,,Balance Sheet
Capital Lease Obligations,,,,,5.0,,Balance Sheet
Total Long Term Debt,1033.0,1030.0,1109.0,896.0,998.0,,Balance Sheet
Total Debt,1877.0,2026.0,2231.0,2085.0,3028.0,,Balance Sheet
Pension Benefits - Underfunded,,,,,178.0,,Balance Sheet
Other Liabilities,457.0,520.0,572.0,695.0,279.0,,Balance Sheet
"Other Liabilities, Total",457.0,520.0,572.0,695.0,457.0,,Balance Sheet
Total Liabilities,34215.0,35468.0,38634.0,41343.0,50643.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,244.0,244.0,244.0,244.0,,Balance Sheet
Common Stock,4.0,4.0,4.0,5.0,5.0,,Balance Sheet
Additional Paid-In Capital,5338.0,5446.0,6012.0,6549.0,7639.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),881.0,949.0,1040.0,1285.0,1513.0,,Balance Sheet
Treasury Stock - Common,-1162.0,-1162.0,-1162.0,-1162.0,-1165.0,,Balance Sheet
ESOP Debt Guarantee,-152.0,-145.0,-137.0,-130.0,-123.0,,Balance Sheet
Unrealized Gain (Loss),-37.0,-50.0,-37.0,-62.0,9.0,,Balance Sheet
Min. Pension Lblty Adj.,-140.0,-146.0,-144.0,-193.0,-176.0,,Balance Sheet
Other Comprehensive Income,0.0,0.0,-1.0,-2.0,0.0,,Balance Sheet
"Other Equity, Total",-140.0,-145.0,-145.0,-195.0,-176.0,,Balance Sheet
Total Equity,4732.0,5142.0,5820.0,6534.0,7947.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,38947.0,40610.0,44453.0,47877.0,58590.0,,Balance Sheet
Ttl Comm. Shares Outs.,310.0,316.0,347.0,377.0,444.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,89.0,89.0,89.0,89.0,89.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
