,2015,2016,2017,2018,2019,2020,Report
high,62.08,69.49,78.74,86.68,67.52,61.96,
low,45.56,30.39,61.45,48.07,49.7,16.11,
change,-0.1468,0.3478,0.1489,-0.3421,0.17739999999999997,-0.383,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,3146.0,2722.0,1628.0,2345.0,2563.0,,Balance Sheet
Prop./Plant/Equip. - Net,17.0,24.0,11.0,12.0,,,Balance Sheet
"Goodwill, Net",2273.0,2273.0,1368.0,1782.0,1778.0,,Balance Sheet
Intangibles - Gross,105.0,105.0,105.0,715.0,715.0,,Balance Sheet
Accum. Intangible Amort.,-39.0,-43.0,-47.0,-51.0,-82.0,,Balance Sheet
Intangibles - Net,66.0,62.0,58.0,664.0,633.0,,Balance Sheet
LT Invt. - Affiliate Comp.,1778.0,2230.0,2296.0,2255.0,2994.0,,Balance Sheet
LT Investments - Other,98876.0,103540.0,109867.0,111842.0,128792.0,,Balance Sheet
Long Term Investments,100654.0,105770.0,112163.0,114097.0,131786.0,,Balance Sheet
Insurance Receivables,376.0,430.0,396.0,570.0,465.0,,Balance Sheet
Def. Policy Acq. Costs,9510.0,9134.0,8403.0,10264.0,7694.0,,Balance Sheet
Accrued Investment Income,1070.0,1062.0,1078.0,1119.0,1148.0,,Balance Sheet
Reinsurance - Asset,6252.0,5882.0,5500.0,18305.0,17680.0,,Balance Sheet
Separate Accounts - Assets,123619.0,128397.0,144219.0,132833.0,153566.0,,Balance Sheet
Other Assets,4925.0,5871.0,6939.0,16156.0,17448.0,,Balance Sheet
"Other Assets, Total",135866.0,141212.0,157736.0,168413.0,189842.0,,Balance Sheet
Total Assets,251908.0,261627.0,281763.0,298147.0,334761.0,,Balance Sheet
Insurance Reserves,725.0,2029.0,1818.0,1743.0,2137.0,,Balance Sheet
Sep. Accounts - Liability,123619.0,128397.0,144219.0,132833.0,153566.0,,Balance Sheet
Other Policyholders’ Funds,96970.0,99340.0,103096.0,125881.0,134438.0,,Balance Sheet
Policy Liabilities,221314.0,229766.0,249133.0,260457.0,290141.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,450.0,,300.0,,Balance Sheet
"Other Curr. Lblts, Total",4657.0,4995.0,4417.0,4805.0,5082.0,,Balance Sheet
Total Long Term Debt,5553.0,5345.0,4894.0,5839.0,6067.0,,Balance Sheet
Total Debt,5553.0,5345.0,5344.0,5839.0,6367.0,,Balance Sheet
"Other Liabilities, Total",6767.0,7043.0,5547.0,12696.0,13482.0,,Balance Sheet
Total Liabilities,238291.0,247149.0,264441.0,283797.0,315072.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,6298.0,5869.0,5693.0,5392.0,5162.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),6474.0,7043.0,8399.0,8551.0,8854.0,,Balance Sheet
Unrealized Gain (Loss),1149.0,1858.0,3501.0,729.0,6017.0,,Balance Sheet
Cum. Trans. Adjustment,-5.0,-27.0,-14.0,-23.0,-17.0,,Balance Sheet
Other Equity,,-1.0,,,,,Balance Sheet
Min. Pension Lblty Adj.,-299.0,-265.0,-257.0,-299.0,-327.0,,Balance Sheet
Other Comprehensive Income,,1.0,,,,,Balance Sheet
"Other Equity, Total",-304.0,-292.0,-271.0,-322.0,-344.0,,Balance Sheet
Total Equity,13617.0,14478.0,17322.0,14350.0,19689.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,251908.0,261627.0,281763.0,298147.0,334761.0,,Balance Sheet
Ttl Comm. Shares Outs.,244.0,226.0,218.0,206.0,197.0,,Balance Sheet
