,2015,2016,2017,2018,2019,2020,Report
high,57.77,63.38,72.2,81.45,70.34,74.29,
low,36.53,34.88,51.35,47.39,50.89,33.3,
change,-0.1672,0.2479,0.29600000000000004,-0.2457,0.35450000000000004,-0.271,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,2179.0,2128.0,2419.0,4648.0,4226.0,,Balance Sheet
"Trade Accts Recvble, Gross",1904.0,1352.0,1057.0,1050.0,1126.0,,Balance Sheet
Prov. for Doubtful Accts,-636.0,-576.0,-442.0,-324.0,-282.0,,Balance Sheet
"Total Receivables, Net",1268.0,776.0,615.0,726.0,844.0,,Balance Sheet
Total Inventory,43.0,46.0,37.0,35.0,37.0,,Balance Sheet
Prepaid Expenses,111.0,138.0,115.0,144.0,182.0,,Balance Sheet
"Other Curr. Assets, Total",8.0,10.0,11.0,13.0,16.0,,Balance Sheet
Total Current Assets,3609.0,3098.0,3197.0,5566.0,5305.0,,Balance Sheet
Buildings,15309.0,17478.0,17703.0,17861.0,17662.0,,Balance Sheet
Land/Improvements,557.0,626.0,672.0,651.0,650.0,,Balance Sheet
Machinery/Equipment,457.0,454.0,455.0,458.0,520.0,,Balance Sheet
Construction in Progress,2633.0,1094.0,1179.0,1184.0,1507.0,,Balance Sheet
Other Prop./Plant/Equip.,3281.0,3720.0,3999.0,4255.0,4710.0,,Balance Sheet
Prop./Plant/Equip. - Gross,22237.0,23372.0,24008.0,24409.0,25049.0,,Balance Sheet
Accumulated Depreciation,-6505.0,-7469.0,-8492.0,-9255.0,-10015.0,,Balance Sheet
Prop./Plant/Equip. - Net,16994.0,17113.0,16753.0,16352.0,17306.0,,Balance Sheet
Intangibles - Gross,108.0,114.0,117.0,116.0,54.0,,Balance Sheet
Accum. Intangible Amort.,-37.0,-11.0,-28.0,-44.0,-12.0,,Balance Sheet
Intangibles - Net,71.0,103.0,89.0,72.0,42.0,,Balance Sheet
Deferred Charges,,,24.0,47.0,100.0,,Balance Sheet
Def. Inc. Tax - LT Asset,24.0,0.0,493.0,368.0,282.0,,Balance Sheet
Other Long Term Assets,165.0,155.0,131.0,142.0,164.0,,Balance Sheet
Total Assets,20863.0,20469.0,20687.0,22547.0,23199.0,,Balance Sheet
Accounts Payable,111.0,128.0,171.0,178.0,149.0,,Balance Sheet
Accrued Expenses,946.0,1115.0,1137.0,1356.0,1425.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,95.0,167.0,296.0,111.0,70.0,,Balance Sheet
Customer Advances,431.0,508.0,572.0,676.0,582.0,,Balance Sheet
Income Taxes Payable,517.0,504.0,628.0,647.0,664.0,,Balance Sheet
Other Payables,364.0,384.0,152.0,189.0,334.0,,Balance Sheet
"Other Curr. Lblts, Total",1312.0,1396.0,1352.0,1512.0,1580.0,,Balance Sheet
Total Current Liabilities,2464.0,2806.0,2956.0,3157.0,3224.0,,Balance Sheet
Long Term Debt,9249.0,9428.0,9344.0,11874.0,12413.0,,Balance Sheet
Capital Lease Obligations,,,,,9.0,,Balance Sheet
Total Long Term Debt,9249.0,9428.0,9344.0,11874.0,12422.0,,Balance Sheet
Total Debt,9344.0,9595.0,9640.0,11985.0,12492.0,,Balance Sheet
Deferred Income Tax,202.0,200.0,206.0,191.0,183.0,,Balance Sheet
Minority Interest,1601.0,1319.0,1141.0,1061.0,1320.0,,Balance Sheet
"Other Liabilities, Total",530.0,539.0,554.0,580.0,863.0,,Balance Sheet
Total Liabilities,14046.0,14292.0,14201.0,16863.0,18012.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,,0.0,0.0,0.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,6485.0,6516.0,6580.0,6680.0,6569.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),2840.0,2222.0,2709.0,2770.0,3101.0,,Balance Sheet
Treasury Stock - Common,-2443.0,-2443.0,-2818.0,-3727.0,-4481.0,,Balance Sheet
"Other Equity, Total",-66.0,-119.0,14.0,-40.0,-3.0,,Balance Sheet
Total Equity,6817.0,6177.0,6486.0,5684.0,5187.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,20863.0,20469.0,20687.0,22547.0,23199.0,,Balance Sheet
