,2015,2016,2017,2018,2019,2020,Report
high,19.93,28.49,44.76,67.08,92.41,104.88,
low,16.3,16.13,27.64,39.21,46.65,55.69,
change,0.0817,0.47409999999999997,0.5542,0.09789999999999999,0.9390000000000001,-0.0833,
Date,2015-07-31 00:00:00,2016-07-31 00:00:00,2017-07-31 00:00:00,2018-07-31 00:00:00,2019-07-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,456.0,156.0,210.0,275.0,186.0,,Balance Sheet
"Trade Accts Recvble, Gross",219.0,270.0,316.0,357.0,372.0,,Balance Sheet
Prov. for Doubtful Accts,-3.0,-4.0,-4.0,-5.0,-5.0,,Balance Sheet
"Trade Accts Recvble, Net",216.0,266.0,312.0,352.0,367.0,,Balance Sheet
Other Receivables,6.0,19.0,6.0,15.0,20.0,,Balance Sheet
"Total Receivables, Net",222.0,285.0,318.0,367.0,387.0,,Balance Sheet
Total Inventory,9.0,10.0,10.0,17.0,21.0,,Balance Sheet
Prepaid Expenses,20.0,18.0,18.0,17.0,17.0,,Balance Sheet
Deferred Income Tax,5.0,4.0,3.0,20.0,49.0,,Balance Sheet
Other Current Assets,25.0,29.0,31.0,34.0,77.0,,Balance Sheet
"Other Curr. Assets, Total",28.0,30.0,31.0,34.0,77.0,,Balance Sheet
Total Current Assets,735.0,499.0,587.0,709.0,687.0,,Balance Sheet
Buildings,454.0,490.0,556.0,611.0,687.0,,Balance Sheet
Land/Improvements,482.0,557.0,630.0,763.0,940.0,,Balance Sheet
Machinery/Equipment,135.0,135.0,159.0,222.0,276.0,,Balance Sheet
Other Prop./Plant/Equip.,45.0,51.0,52.0,58.0,63.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1116.0,1232.0,1396.0,1654.0,1965.0,,Balance Sheet
Accumulated Depreciation,-415.0,-416.0,-452.0,-490.0,-538.0,,Balance Sheet
Prop./Plant/Equip. - Net,700.0,817.0,944.0,1163.0,1428.0,,Balance Sheet
"Goodwill, Net",272.0,260.0,340.0,337.0,333.0,,Balance Sheet
Intangibles - Gross,37.0,36.0,106.0,107.0,80.0,,Balance Sheet
Accum. Intangible Amort.,-19.0,-24.0,-30.0,-42.0,-25.0,,Balance Sheet
Intangibles - Net,18.0,12.0,76.0,65.0,55.0,,Balance Sheet
Other Long Term Assets,46.0,38.0,34.0,33.0,44.0,,Balance Sheet
Total Assets,1800.0,1650.0,1983.0,2308.0,2548.0,,Balance Sheet
Accounts Payable,58.0,77.0,71.0,134.0,114.0,,Balance Sheet
Accrued Expenses,56.0,75.0,87.0,75.0,84.0,,Balance Sheet
