,2015,2016,2017,2018,2019,2020,Report
high,73.6,88.41,121.38,131.13,114.78,112.89,
low,58.29,44.32,84.01,77.9,81.87,71.05,
change,-0.0929,0.3678,0.4156,-0.3129,0.3679,-0.1307,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,184.0,239.0,217.0,362.0,680.0,,Balance Sheet
Short Term Investments,,,,,88.0,,Balance Sheet
Cash and Short Term Invs,184.0,239.0,217.0,362.0,767.0,,Balance Sheet
"Trade Accts Recvble, Gross",647.0,699.0,843.0,916.0,858.0,,Balance Sheet
Prov. for Doubtful Accts,-10.0,-10.0,-13.0,-14.0,-13.0,,Balance Sheet
"Trade Accts Recvble, Net",637.0,689.0,831.0,902.0,846.0,,Balance Sheet
Other Receivables,28.0,14.0,70.0,17.0,27.0,,Balance Sheet
"Total Receivables, Net",665.0,703.0,900.0,919.0,872.0,,Balance Sheet
Invent. - Finished Goods,190.0,207.0,217.0,199.0,208.0,,Balance Sheet
Invent. - Work In Progress,14.0,13.0,13.0,14.0,11.0,,Balance Sheet
Invent. - Raw Materials,261.0,272.0,280.0,308.0,272.0,,Balance Sheet
Inventories - Other,212.0,232.0,253.0,275.0,304.0,,Balance Sheet
Total Inventory,677.0,724.0,763.0,796.0,794.0,,Balance Sheet
Prepaid Expenses,29.0,30.0,36.0,39.0,45.0,,Balance Sheet
Total Current Assets,1555.0,1696.0,1915.0,2115.0,2478.0,,Balance Sheet
Buildings,641.0,717.0,730.0,796.0,837.0,,Balance Sheet
Land/Improvements,146.0,150.0,156.0,162.0,178.0,,Balance Sheet
Machinery/Equipment,4747.0,4951.0,5163.0,5482.0,5699.0,,Balance Sheet
Construction in Progress,119.0,125.0,195.0,177.0,174.0,,Balance Sheet
Other Prop./Plant/Equip.,61.0,67.0,68.0,75.0,345.0,,Balance Sheet
Prop./Plant/Equip. - Gross,5715.0,6010.0,6311.0,6691.0,7232.0,,Balance Sheet
Accumulated Depreciation,-2883.0,-3115.0,-3386.0,-3583.0,-3846.0,,Balance Sheet
Prop./Plant/Equip. - Net,2832.0,2896.0,2925.0,3109.0,3386.0,,Balance Sheet
"Goodwill, Net",544.0,738.0,883.0,917.0,919.0,,Balance Sheet
Intangibles - Gross,334.0,456.0,535.0,544.0,543.0,,Balance Sheet
Accum. Intangible Amort.,-63.0,-89.0,-125.0,-166.0,-204.0,,Balance Sheet
Intangibles - Net,271.0,367.0,410.0,378.0,339.0,,Balance Sheet
Long Term Investments,,,,,58.0,,Balance Sheet
Other Long Term Assets,71.0,80.0,64.0,51.0,56.0,,Balance Sheet
Total Assets,5272.0,5777.0,6198.0,6570.0,7236.0,,Balance Sheet
Accounts Payable,294.0,324.0,403.0,382.0,352.0,,Balance Sheet
Accrued Expenses,207.0,215.0,218.0,234.0,294.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,8.0,27.0,151.0,1.0,2.0,,Balance Sheet
"Other Curr. Lblts, Total",53.0,60.0,61.0,76.0,77.0,,Balance Sheet
Total Current Liabilities,562.0,625.0,833.0,694.0,724.0,,Balance Sheet
Long Term Debt,2290.0,2620.0,2480.0,2484.0,2477.0,,Balance Sheet
Capital Lease Obligations,22.0,20.0,19.0,18.0,16.0,,Balance Sheet
Total Long Term Debt,2312.0,2640.0,2499.0,2501.0,2493.0,,Balance Sheet
Total Debt,2320.0,2667.0,2651.0,2503.0,2494.0,,Balance Sheet
Deferred Income Tax,347.0,335.0,240.0,285.0,340.0,,Balance Sheet
Pension Benefits - Underfunded,359.0,357.0,373.0,358.0,376.0,,Balance Sheet
Other LT Liabilities,60.0,60.0,71.0,60.0,233.0,,Balance Sheet
"Other Liabilities, Total",418.0,417.0,443.0,417.0,608.0,,Balance Sheet
Total Liabilities,3639.0,4017.0,4015.0,3897.0,4165.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,440.0,451.0,471.0,495.0,525.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1317.0,1447.0,1867.0,2316.0,2705.0,,Balance Sheet
Unrealized Gain (Loss),0.0,0.0,-1.0,,,,Balance Sheet
Cum. Trans. Adjustment,,,,0.0,0.0,,Balance Sheet
Min. Pension Lblty Adj.,-103.0,-122.0,-142.0,-128.0,-159.0,,Balance Sheet
Other Comprehensive Income,-21.0,-18.0,-14.0,-11.0,0.0,,Balance Sheet
"Other Equity, Total",-125.0,-139.0,-156.0,-139.0,-160.0,,Balance Sheet
Total Equity,1633.0,1760.0,2183.0,2672.0,3071.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,5272.0,5777.0,6198.0,6570.0,7236.0,,Balance Sheet
Ttl Comm. Shares Outs.,96.0,94.0,94.0,95.0,95.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5742.0,5779.0,6445.0,7015.0,6964.0,,Income Statement
"Cost of Revenue, Total",4534.0,4503.0,4973.0,5369.0,5320.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",451.0,471.0,523.0,536.0,558.0,,Income Statement
Restructuring Charge,-7.0,0.0,23.0,15.0,1.0,,Income Statement
Litigation,0.0,0.0,,,,,Income Statement
Other Unusual Expnse (In),13.0,14.0,-19.0,2.0,0.0,,Income Statement
Unusual Expense (Income),13.0,26.0,15.0,35.0,26.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),7.0,12.0,11.0,17.0,25.0,,Income Statement
