,2015,2016,2017,2018,2019,2020,Report
high,61.2,85.24,92.37,98.18,129.89,141.7,
low,48.36,58.9,69.96,76.04,88.0,92.0,
change,0.1265,0.2125,0.26420000000000005,-0.0025,0.3582,-0.0404,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,45.0,75.0,55.0,130.0,60.0,,Balance Sheet
"Total Receivables, Net",255.0,269.0,272.0,315.0,307.0,,Balance Sheet
Total Inventory,38.0,39.0,41.0,41.0,44.0,,Balance Sheet
Restricted Cash - Current,21.0,20.0,27.0,28.0,31.0,,Balance Sheet
Unbilled Utility Revenues,267.0,263.0,212.0,172.0,159.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,566.0,,Balance Sheet
Other Current Assets,31.0,118.0,113.0,95.0,118.0,,Balance Sheet
"Other Curr. Assets, Total",319.0,401.0,352.0,295.0,874.0,,Balance Sheet
Total Current Assets,657.0,784.0,720.0,781.0,1285.0,,Balance Sheet
Land/Improvements,141.0,147.0,151.0,155.0,166.0,,Balance Sheet
Machinery/Equipment,7547.0,8065.0,8568.0,9240.0,9802.0,,Balance Sheet
Construction in Progress,404.0,419.0,585.0,593.0,801.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,103.0,,Balance Sheet
Prop./Plant/Equip. - Gross,8092.0,8631.0,9304.0,9988.0,10872.0,,Balance Sheet
Accumulated Depreciation,-4571.0,-4962.0,-5470.0,-5795.0,-5709.0,,Balance Sheet
Prop./Plant/Equip. - Net,3521.0,3669.0,3834.0,4193.0,5163.0,,Balance Sheet
"Goodwill, Net",1302.0,1345.0,1379.0,1575.0,1501.0,,Balance Sheet
Intangibles - Net,,,9.0,84.0,67.0,,Balance Sheet
"Total Utility Plant, Net",10412.0,11323.0,12412.0,13216.0,13764.0,,Balance Sheet
Pension Bene. - Overfunded,,,,155.0,159.0,,Balance Sheet
Disct. Ops. - LT Asset,,,,,-592.0,,Balance Sheet
Other Long Term Assets,1349.0,1361.0,1128.0,1219.0,1335.0,,Balance Sheet
Total Assets,17241.0,18482.0,19482.0,21223.0,22682.0,,Balance Sheet
Accounts Payable,126.0,154.0,195.0,175.0,203.0,,Balance Sheet
Accrued Expenses,555.0,672.0,703.0,643.0,680.0,,Balance Sheet
Notes Payable/ST Debt,628.0,849.0,905.0,964.0,786.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,54.0,574.0,322.0,71.0,28.0,,Balance Sheet
Customer Advances,,,,20.0,27.0,,Balance Sheet
Income Taxes Payable,26.0,31.0,33.0,45.0,46.0,,Balance Sheet
Discontinued Operations,,,,,128.0,,Balance Sheet
Other Current Liabilities,144.0,112.0,167.0,176.0,147.0,,Balance Sheet
"Other Curr. Lblts, Total",170.0,143.0,200.0,241.0,348.0,,Balance Sheet
Total Current Liabilities,1533.0,2392.0,2325.0,2094.0,2045.0,,Balance Sheet
Total Long Term Debt,5874.0,5759.0,6498.0,7576.0,8644.0,,Balance Sheet
Total Debt,6556.0,7182.0,7725.0,8611.0,9458.0,,Balance Sheet
Deferred Income Tax,2334.0,2619.0,1573.0,1740.0,1893.0,,Balance Sheet
Pension Benefits - Underfunded,511.0,506.0,424.0,390.0,411.0,,Balance Sheet
Other LT Liabilities,1940.0,1988.0,3277.0,3559.0,3568.0,,Balance Sheet
"Other Liabilities, Total",2451.0,2494.0,3701.0,3949.0,3979.0,,Balance Sheet
Total Liabilities,12192.0,13264.0,14097.0,15359.0,16561.0,,Balance Sheet
Common Stock,2.0,2.0,2.0,2.0,2.0,,Balance Sheet
Additional Paid-In Capital,6351.0,6388.0,6432.0,6657.0,6700.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-1073.0,-873.0,-723.0,-464.0,-207.0,,Balance Sheet
Treasury Stock - Common,-143.0,-213.0,-247.0,-297.0,-338.0,,Balance Sheet
Cum. Trans. Adjustment,,2.0,1.0,1.0,0.0,,Balance Sheet
Min. Pension Lblty Adj.,,-104.0,-90.0,-45.0,-33.0,,Balance Sheet
Other Comprehensive Income,-88.0,16.0,10.0,10.0,-3.0,,Balance Sheet
"Other Equity, Total",-88.0,-86.0,-79.0,-34.0,-36.0,,Balance Sheet
Total Equity,5049.0,5218.0,5385.0,5864.0,6121.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,17241.0,18482.0,19482.0,21223.0,22682.0,,Balance Sheet
Ttl Comm. Shares Outs.,178.0,178.0,178.0,181.0,181.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,3.0,4.0,4.0,5.0,5.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3159.0,3302.0,3357.0,3440.0,3610.0,,Income Statement
"Cost of Revenue, Total",1404.0,1499.0,1369.0,1479.0,1544.0,,Income Statement
Depreciation/Amortization,440.0,470.0,492.0,545.0,582.0,,Income Statement
Impair-Assets Held for Use,,0.0,0.0,57.0,0.0,,Income Statement
Other Unusual Expnse (In),-3.0,-10.0,-9.0,-16.0,38.0,,Income Statement
Unusual Expense (Income),-3.0,-10.0,-9.0,41.0,38.0,,Income Statement
"Other Operat Expse, Total",243.0,258.0,259.0,277.0,280.0,,Income Statement
Total Operating Expense,2084.0,2217.0,2111.0,2342.0,2444.0,,Income Statement
Total Operating Income,1075.0,1085.0,1246.0,1098.0,1166.0,,Income Statement
"Inter Expse,Net Non-Operat",-308.0,-325.0,-342.0,-350.0,-382.0,,Income Statement
OtherNon-OperatInc (Expnse),15.0,10.0,8.0,39.0,49.0,,Income Statement
"Other, Net",15.0,10.0,8.0,39.0,49.0,,Income Statement
Income Before Tax,782.0,770.0,912.0,787.0,833.0,,Income Statement
Income Tax - Total,306.0,302.0,361.0,210.0,212.0,,Income Statement
