,2015,2016,2017,2018,2019,2020,Report
high,53.88,66.1,70.09,75.48,98.19,109.53,
low,44.93,50.44,56.05,58.48,67.21,68.01,
change,0.069,0.1516,0.13269999999999998,0.0426,0.3345,-0.0727,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,50.0,38.0,39.0,85.0,38.0,,Balance Sheet
"Trade Accts Recvble, Gross",1142.0,1350.0,1494.0,1430.0,1317.0,,Balance Sheet
Prov. for Doubtful Accts,-113.0,-108.0,-143.0,-149.0,-140.0,,Balance Sheet
"Total Receivables, Net",1029.0,1242.0,1351.0,1281.0,1177.0,,Balance Sheet
Invent. - Raw Materials,219.0,207.0,211.0,227.0,234.0,,Balance Sheet
Gas in Storage - Inventory,284.0,223.0,209.0,233.0,228.0,,Balance Sheet
Fuel - Inventory,184.0,158.0,119.0,89.0,88.0,,Balance Sheet
Total Inventory,687.0,588.0,539.0,548.0,550.0,,Balance Sheet
Prepaid Expenses,286.0,204.0,210.0,257.0,262.0,,Balance Sheet
Discont. Ops.-Curr. Assets,97.0,0.0,,,,,Balance Sheet
Other Current Assets,59.0,98.0,75.0,77.0,68.0,,Balance Sheet
"Other Curr. Assets, Total",156.0,98.0,75.0,77.0,68.0,,Balance Sheet
Total Current Assets,2207.0,2169.0,2214.0,2248.0,2094.0,,Balance Sheet
Construction in Progress,823.0,425.0,666.0,790.0,845.0,,Balance Sheet
Other Prop./Plant/Equip.,,3520.0,3797.0,3981.0,4519.0,,Balance Sheet
Prop./Plant/Equip. - Gross,823.0,3945.0,4463.0,4771.0,5364.0,,Balance Sheet
Accumulated Depreciation,,-605.0,-671.0,-732.0,-805.0,,Balance Sheet
Prop./Plant/Equip. - Net,859.0,3340.0,3792.0,4039.0,4559.0,,Balance Sheet
"Goodwill, Net",3024.0,3046.0,3054.0,3053.0,3053.0,,Balance Sheet
Utility Plant,26250.0,24185.0,23647.0,25535.0,27176.0,,Balance Sheet
Utlty. Plnt. Accum. Deprc.,-7919.0,-7610.0,-7022.0,-7574.0,-8074.0,,Balance Sheet
"Total Utility Plant, Net",18330.0,16575.0,17556.0,17962.0,19103.0,,Balance Sheet
LT Invt. - Affiliate Comp.,1381.0,1444.0,1553.0,1665.0,1721.0,,Balance Sheet
LT Investments - Other,86.0,,,,,,Balance Sheet
Long Term Investments,1467.0,1444.0,1553.0,1665.0,1721.0,,Balance Sheet
Other Long Term Assets,3469.0,3549.0,3423.0,4450.0,4378.0,,Balance Sheet
Total Assets,29355.0,30123.0,31591.0,33476.0,34952.0,,Balance Sheet
Accounts Payable,815.0,862.0,860.0,876.0,908.0,,Balance Sheet
Accrued Expenses,170.0,164.0,169.0,185.0,204.0,,Balance Sheet
Notes Payable/ST Debt,1095.0,860.0,1445.0,1440.0,831.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,158.0,157.0,842.0,365.0,693.0,,Balance Sheet
"Other Curr. Lblts, Total",471.0,389.0,554.0,465.0,546.0,,Balance Sheet
Total Current Liabilities,2709.0,2432.0,3869.0,3332.0,3183.0,,Balance Sheet
Long Term Debt,9095.0,9131.0,8723.0,9976.0,11171.0,,Balance Sheet
Capital Lease Obligations,30.0,27.0,23.0,18.0,40.0,,Balance Sheet
Total Long Term Debt,9124.0,9158.0,8747.0,9994.0,11211.0,,Balance Sheet
Total Debt,10377.0,10176.0,11033.0,11799.0,12735.0,,Balance Sheet
Deferred Income Tax,4622.0,5147.0,3000.0,3388.0,3769.0,,Balance Sheet
Minority Interest,,,,23.0,111.0,,Balance Sheet
Reserves,628.0,634.0,617.0,616.0,589.0,,Balance Sheet
Pension Benefits - Underfunded,543.0,499.0,397.0,423.0,326.0,,Balance Sheet
Other LT Liabilities,3043.0,3294.0,5468.0,5880.0,5619.0,,Balance Sheet
"Other Liabilities, Total",4215.0,4427.0,6483.0,6919.0,6534.0,,Balance Sheet
Total Liabilities,20670.0,21163.0,22099.0,23657.0,24808.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",30.0,30.0,30.0,30.0,30.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,4347.0,4310.0,4279.0,4250.0,4187.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4300.0,4614.0,5177.0,5538.0,5928.0,,Balance Sheet
"Other Equity, Total",5.0,3.0,3.0,-3.0,-4.0,,Balance Sheet
Total Equity,8685.0,8960.0,9492.0,9819.0,10144.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,29355.0,30123.0,31591.0,33476.0,34952.0,,Balance Sheet
Ttl Comm. Shares Outs.,316.0,316.0,316.0,316.0,315.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Shrs Out-Pref Primary Iss.,0.0,0.0,,,,,Balance Sheet
Shrs Out-Pref Stk Iss. 2,0.0,0.0,,,,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,,,,,Balance Sheet
Trsry Shrs-Pref. Iss. 2,0.0,0.0,,,,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Electric Operations,4069.0,4628.0,4559.0,4439.0,4318.0,,Income Statement
Gas Operations,1775.0,2796.0,3037.0,3194.0,3113.0,,Income Statement
Revenue,5844.0,7424.0,7596.0,7633.0,7430.0,,Income Statement
"Other Revenue, Total",82.0,48.0,53.0,47.0,93.0,,Income Statement
Total Revenue,5926.0,7472.0,7649.0,7680.0,7523.0,,Income Statement
"Cost of Revenue, Total",2240.0,2647.0,2823.0,2940.0,2668.0,,Income Statement
Operations & Maintenance,1602.0,2182.0,2056.0,2271.0,2185.0,,Income Statement
Depreciation/Amortization,562.0,763.0,799.0,846.0,926.0,,Income Statement
"Inter/Invest Inc, Operating",,,,-42.0,11.0,,Income Statement
Other Unusual Expnse (In),108.0,4.0,,,,,Income Statement
