,2015,2016,2017,2018,2019,2020,Report
high,36.1,39.0,58.99,88.08,78.35,65.38,
low,25.21,20.66,35.08,52.0,44.55,34.66,
change,-0.24800000000000003,0.3482,0.5609000000000001,0.0751,0.0701,-0.2755,
Date,2015-04-24 00:00:00,2016-04-29 00:00:00,2017-04-28 00:00:00,2018-04-27 00:00:00,2019-04-26 00:00:00,,Balance Sheet
Cash,1666.0,2714.0,2275.0,2727.0,2216.0,,Balance Sheet
Cash & Equivalents,256.0,154.0,169.0,214.0,109.0,,Balance Sheet
Short Term Investments,3404.0,2435.0,2477.0,2450.0,1574.0,,Balance Sheet
Cash and Short Term Invs,5326.0,5303.0,4921.0,5391.0,3899.0,,Balance Sheet
"Total Receivables, Net",779.0,813.0,731.0,1047.0,1216.0,,Balance Sheet
Invent. - Finished Goods,110.0,88.0,135.0,110.0,123.0,,Balance Sheet
Invent. - Raw Materials,36.0,10.0,28.0,12.0,8.0,,Balance Sheet
Total Inventory,146.0,98.0,163.0,122.0,131.0,,Balance Sheet
Prepaid Expenses,268.0,234.0,,,,,Balance Sheet
Deferred Income Tax,254.0,0.0,,,,,Balance Sheet
Other Current Assets,,,383.0,392.0,364.0,,Balance Sheet
"Other Curr. Assets, Total",254.0,0.0,383.0,392.0,364.0,,Balance Sheet
Total Current Assets,6773.0,6448.0,6198.0,6952.0,5610.0,,Balance Sheet
Buildings,714.0,711.0,705.0,682.0,691.0,,Balance Sheet
Land/Improvements,265.0,215.0,132.0,106.0,106.0,,Balance Sheet
Machinery/Equipment,1126.0,1103.0,1094.0,1090.0,1174.0,,Balance Sheet
Construction in Progress,33.0,74.0,26.0,27.0,10.0,,Balance Sheet
Other Prop./Plant/Equip.,85.0,88.0,90.0,99.0,105.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2223.0,2191.0,2047.0,2004.0,2086.0,,Balance Sheet
Accumulated Depreciation,-1193.0,-1254.0,-1248.0,-1248.0,-1327.0,,Balance Sheet
Prop./Plant/Equip. - Net,1030.0,937.0,799.0,756.0,759.0,,Balance Sheet
"Goodwill, Net",1027.0,1676.0,1684.0,1739.0,1735.0,,Balance Sheet
Intangibles - Gross,321.0,478.0,200.0,216.0,201.0,,Balance Sheet
Accum. Intangible Amort.,-231.0,-298.0,-69.0,-122.0,-154.0,,Balance Sheet
Intangibles - Net,90.0,180.0,131.0,94.0,47.0,,Balance Sheet
Other Long Term Assets,225.0,175.0,156.0,221.0,389.0,,Balance Sheet
Total Assets,9401.0,10037.0,9493.0,9991.0,8741.0,,Balance Sheet
Accounts Payable,284.0,254.0,347.0,609.0,542.0,,Balance Sheet
Accrued Expenses,417.0,419.0,503.0,466.0,458.0,,Balance Sheet
Notes Payable/ST Debt,0.0,849.0,500.0,385.0,249.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,749.0,,400.0,,Balance Sheet
Customer Advances,1724.0,1794.0,1744.0,1712.0,1825.0,,Balance Sheet
Other Current Liabilities,284.0,346.0,279.0,359.0,393.0,,Balance Sheet
"Other Curr. Lblts, Total",2008.0,2140.0,2023.0,2071.0,2218.0,,Balance Sheet
Total Current Liabilities,2709.0,3662.0,4122.0,3531.0,3867.0,,Balance Sheet
Total Long Term Debt,1487.0,1490.0,744.0,1541.0,1144.0,,Balance Sheet
Total Debt,1487.0,2339.0,1993.0,1926.0,1793.0,,Balance Sheet
"Other Liabilities, Total",1791.0,2004.0,1847.0,2643.0,2640.0,,Balance Sheet
Total Liabilities,5987.0,7156.0,6713.0,7715.0,7651.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,,,,,Balance Sheet
