,2015,2016,2017,2018,2019,2020,Report
high,18.5,24.79,24.88,19.48,17.59,16.18,
low,13.12,11.63,12.82,12.09,12.52,7.43,
change,-0.1784,0.5458,-0.38079999999999997,-0.08449999999999999,0.22469999999999998,-0.3594,
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-31 00:00:00,2018-10-31 00:00:00,2019-10-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,9842.0,12987.0,9579.0,4880.0,3753.0,,Balance Sheet
"Trade Accts Recvble, Gross",8647.0,3200.0,3115.0,3302.0,2988.0,,Balance Sheet
Prov. for Doubtful Accts,-109.0,-49.0,-42.0,-39.0,-31.0,,Balance Sheet
"Trade Accts Recvble, Net",8538.0,3151.0,3073.0,3263.0,2957.0,,Balance Sheet
Notes Recvble - Short Term,2918.0,3360.0,3378.0,3396.0,3572.0,,Balance Sheet
Other Receivables,,1748.0,2004.0,1952.0,1382.0,,Balance Sheet
"Total Receivables, Net",11456.0,8259.0,8455.0,8611.0,7911.0,,Balance Sheet
Invent. - Finished Goods,1518.0,1170.0,1236.0,1274.0,1198.0,,Balance Sheet
Invent. - Raw Materials,680.0,550.0,1079.0,1173.0,1189.0,,Balance Sheet
Total Inventory,2198.0,1720.0,2315.0,2447.0,2387.0,,Balance Sheet
Prepaid Expenses,,549.0,879.0,781.0,508.0,,Balance Sheet
Restricted Cash - Current,,,,204.0,323.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,5005.0,14.0,6.0,46.0,,Balance Sheet
Other Current Assets,6468.0,397.0,202.0,343.0,215.0,,Balance Sheet
"Other Curr. Assets, Total",6468.0,5402.0,216.0,553.0,584.0,,Balance Sheet
Total Current Assets,29964.0,28917.0,21444.0,17272.0,15143.0,,Balance Sheet
Buildings,6924.0,3483.0,2371.0,2103.0,2196.0,,Balance Sheet
Land/Improvements,514.0,353.0,312.0,294.0,241.0,,Balance Sheet
Machinery/Equipment,13986.0,9061.0,9194.0,9419.0,9464.0,,Balance Sheet
Prop./Plant/Equip. - Gross,21424.0,12897.0,11877.0,11816.0,11901.0,,Balance Sheet
Accumulated Depreciation,-11538.0,-6522.0,-5608.0,-5678.0,-5847.0,,Balance Sheet
Prop./Plant/Equip. - Net,9886.0,6375.0,6269.0,6138.0,6054.0,,Balance Sheet
"Goodwill, Net",27261.0,16090.0,17516.0,17537.0,18306.0,,Balance Sheet
Intangibles - Gross,9717.0,1259.0,1563.0,1498.0,1987.0,,Balance Sheet
