,2015,2016,2017,2018,2019,2020,Report
high,68.97,74.87,93.99,103.59,124.79,127.3,
low,50.56,47.24,71.0,76.62,80.46,79.08,
change,-0.1184,0.33890000000000003,0.2263,-0.0382,0.4143,-0.08560000000000001,
Date,2015-10-31 00:00:00,2016-10-29 00:00:00,2017-10-28 00:00:00,2018-11-03 00:00:00,2019-11-02 00:00:00,,Balance Sheet
Cash,,68.0,226.0,,152.0,,Balance Sheet
Cash & Equivalents,884.0,,,817.0,,,Balance Sheet
Short Term Investments,2145.0,3135.0,0.0,,,,Balance Sheet
Cash and Short Term Invs,3029.0,3203.0,226.0,817.0,152.0,,Balance Sheet
"Trade Accts Recvble, Gross",,483.0,696.0,,644.0,,Balance Sheet
Prov. for Doubtful Accts,,-5.0,-7.0,,-8.0,,Balance Sheet
"Total Receivables, Net",467.0,478.0,689.0,640.0,635.0,,Balance Sheet
Invent. - Finished Goods,129.0,124.0,139.0,180.0,174.0,,Balance Sheet
Invent. - Work In Progress,262.0,232.0,376.0,376.0,400.0,,Balance Sheet
Invent. - Raw Materials,22.0,20.0,35.0,31.0,35.0,,Balance Sheet
Total Inventory,412.0,377.0,551.0,587.0,610.0,,Balance Sheet
Prepaid Expenses,43.0,65.0,63.0,69.0,92.0,,Balance Sheet
Deferred Income Tax,227.0,110.0,1675.0,990.0,2088.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,853.0,822.0,,496.0,,Balance Sheet
Other Current Assets,,,0.0,,0.0,,Balance Sheet
"Other Curr. Assets, Total",129.0,853.0,822.0,,496.0,,Balance Sheet
Total Current Assets,4080.0,4975.0,2351.0,2112.0,1985.0,,Balance Sheet
Buildings,56.0,60.0,75.0,100.0,160.0,,Balance Sheet
Land/Improvements,560.0,564.0,794.0,873.0,956.0,,Balance Sheet
Machinery/Equipment,1933.0,1994.0,2368.0,2478.0,2609.0,,Balance Sheet
Other Prop./Plant/Equip.,54.0,59.0,66.0,76.0,85.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2602.0,2677.0,3304.0,3528.0,3811.0,,Balance Sheet
Accumulated Depreciation,-1958.0,-2041.0,-2197.0,-2373.0,-2591.0,,Balance Sheet
Prop./Plant/Equip. - Net,644.0,636.0,1107.0,1154.0,1220.0,,Balance Sheet
"Goodwill, Net",1637.0,1679.0,12217.0,12253.0,12257.0,,Balance Sheet
Intangibles - Gross,677.0,718.0,5878.0,,5915.0,,Balance Sheet
Accum. Intangible Amort.,-94.0,-169.0,-558.0,,-1698.0,,Balance Sheet
Intangibles - Net,584.0,549.0,5319.0,4778.0,4217.0,,Balance Sheet
Long Term Investments,17.0,22.0,25.0,29.0,30.0,,Balance Sheet
Deferred Charges,24.0,26.0,33.0,40.0,47.0,,Balance Sheet
Def. Inc. Tax - LT Asset,33.0,36.0,32.0,10.0,1582.0,,Balance Sheet
Other Long Term Assets,41.0,47.0,56.0,63.0,54.0,,Balance Sheet
Total Assets,7059.0,7970.0,21141.0,20438.0,21393.0,,Balance Sheet
Accounts Payable,174.0,171.0,237.0,261.0,225.0,,Balance Sheet
Accrued Expenses,247.0,251.0,499.0,623.0,657.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,375.0,0.0,300.0,67.0,300.0,,Balance Sheet
Customer Advances,300.0,352.0,474.0,,,,Balance Sheet
Income Taxes Payable,15.0,4.0,87.0,94.0,188.0,,Balance Sheet
