,2015,2016,2017,2018,2019,2020,Report
high,178.67,236.41,244.32,241.33,281.17,281.82,
low,136.2,108.31,191.09,150.75,167.62,135.08,
change,-0.115,0.6459999999999999,-0.011000000000000001,-0.228,0.6493000000000001,-0.37320000000000003,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,168.0,50.0,1446.0,45.0,21.0,,Balance Sheet
"Trade Accts Recvble, Gross",409.0,457.0,480.0,514.0,564.0,,Balance Sheet
Prov. for Doubtful Accts,-7.0,-6.0,-2.0,-3.0,-5.0,,Balance Sheet
"Trade Accts Recvble, Net",402.0,450.0,478.0,511.0,560.0,,Balance Sheet
Other Receivables,9.0,8.0,10.0,13.0,14.0,,Balance Sheet
"Total Receivables, Net",411.0,458.0,487.0,523.0,574.0,,Balance Sheet
Invent. - Finished Goods,434.0,479.0,553.0,616.0,644.0,,Balance Sheet
Invent. - Work In Progress,55.0,61.0,63.0,67.0,42.0,,Balance Sheet
Invent. - Raw Materials,,,,,32.0,,Balance Sheet
Inventories - Other,-20.0,-19.0,-15.0,-20.0,-27.0,,Balance Sheet
Total Inventory,469.0,522.0,601.0,663.0,691.0,,Balance Sheet
"Other Curr. Assets, Total",33.0,57.0,97.0,135.0,141.0,,Balance Sheet
Total Current Assets,1082.0,1086.0,2631.0,1366.0,1427.0,,Balance Sheet
Buildings,144.0,151.0,155.0,162.0,163.0,,Balance Sheet
Land/Improvements,866.0,915.0,975.0,1090.0,1135.0,,Balance Sheet
Machinery/Equipment,3474.0,3767.0,4007.0,4358.0,4549.0,,Balance Sheet
Construction in Progress,128.0,168.0,200.0,179.0,258.0,,Balance Sheet
Natural Resources,1001.0,1115.0,1162.0,2507.0,2510.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,500.0,,Balance Sheet
Prop./Plant/Equip. - Gross,5613.0,6116.0,6498.0,8295.0,9115.0,,Balance Sheet
Accumulated Depreciation,-2457.0,-2692.0,-2905.0,-3138.0,-3428.0,,Balance Sheet
Prop./Plant/Equip. - Net,3156.0,3423.0,3593.0,5157.0,5688.0,,Balance Sheet
"Goodwill, Net",2068.0,2159.0,2160.0,2399.0,2397.0,,Balance Sheet
Intangibles - Gross,551.0,565.0,575.0,590.0,589.0,,Balance Sheet
Accum. Intangible Amort.,-40.0,-54.0,-68.0,-89.0,-102.0,,Balance Sheet
Intangibles - Net,511.0,511.0,506.0,501.0,487.0,,Balance Sheet
Other Long Term Assets,141.0,120.0,102.0,128.0,133.0,,Balance Sheet
Total Assets,6958.0,7301.0,8993.0,9551.0,10132.0,,Balance Sheet
Accounts Payable,165.0,179.0,184.0,211.0,230.0,,Balance Sheet
