,2015,2016,2017,2018,2019,2020,Report
high,75.24,59.67,57.28,83.28,75.91,51.3,
low,41.86,33.87,35.16,52.53,43.33,10.89,
change,-0.3649,0.0527,0.0901,0.2108,-0.2194,-0.6447,
Date,,2016-01-30 00:00:00,2017-01-28 00:00:00,2018-02-03 00:00:00,2019-02-02 00:00:00,2020-02-01 00:00:00,Balance Sheet
Cash and Short Term Invs,,707.0,1074.0,1308.0,934.0,723.0,Balance Sheet
"Total Receivables, Net",,,,62.0,29.0,15.0,Balance Sheet
Total Inventory,,4038.0,3795.0,3542.0,3475.0,3537.0,Balance Sheet
"Other Curr. Assets, Total",,331.0,378.0,468.0,397.0,374.0,Balance Sheet
Total Current Assets,,5076.0,5247.0,5380.0,4835.0,4649.0,Balance Sheet
Buildings,,7999.0,8004.0,8062.0,8048.0,7869.0,Balance Sheet
Land/Improvements,,1110.0,1118.0,1115.0,1110.0,1107.0,Balance Sheet
Machinery/Equipment,,1590.0,1939.0,2337.0,2628.0,2806.0,Balance Sheet
Construction in Progress,,167.0,318.0,152.0,299.0,279.0,Balance Sheet
Other Prop./Plant/Equip.,,3652.0,3512.0,3513.0,3305.0,4684.0,Balance Sheet
Prop./Plant/Equip. - Gross,,14518.0,14891.0,15179.0,15390.0,16745.0,Balance Sheet
Accumulated Depreciation,,-6210.0,-6788.0,-7406.0,-7962.0,-7002.0,Balance Sheet
Prop./Plant/Equip. - Net,,8308.0,8103.0,7773.0,7428.0,9743.0,Balance Sheet
Other Long Term Assets,,222.0,224.0,236.0,206.0,163.0,Balance Sheet
Total Assets,,13606.0,13574.0,13389.0,12469.0,14555.0,Balance Sheet
Accounts Payable,,1251.0,1507.0,1271.0,1187.0,1206.0,Balance Sheet
Accrued Expenses,,883.0,895.0,883.0,1034.0,1057.0,Balance Sheet
Notes Payable/ST Debt,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,127.0,131.0,126.0,115.0,124.0,Balance Sheet
Income Taxes Payable,,130.0,112.0,99.0,64.0,48.0,Balance Sheet
Other Current Liabilities,,323.0,329.0,330.0,330.0,334.0,Balance Sheet
"Other Curr. Lblts, Total",,453.0,441.0,429.0,394.0,382.0,Balance Sheet
Total Current Liabilities,,2714.0,2974.0,2709.0,2730.0,2769.0,Balance Sheet
Long Term Debt,,2792.0,2795.0,2797.0,1861.0,1856.0,Balance Sheet
Capital Lease Obligations,,1789.0,1685.0,1591.0,1523.0,1367.0,Balance Sheet
Total Long Term Debt,,4581.0,4480.0,4388.0,3384.0,3223.0,Balance Sheet
Total Debt,,4708.0,4611.0,4514.0,3499.0,3347.0,Balance Sheet
Deferred Income Tax,,257.0,272.0,211.0,184.0,260.0,Balance Sheet
"Other Liabilities, Total",,563.0,671.0,662.0,644.0,2853.0,Balance Sheet
Total Liabilities,,8115.0,8397.0,7970.0,6942.0,9105.0,Balance Sheet
Common Stock,,4.0,4.0,4.0,4.0,4.0,Balance Sheet
Additional Paid-In Capital,,2944.0,3003.0,3078.0,3204.0,3272.0,Balance Sheet
Ret. Earn.(Accum. Deficit),,12329.0,12522.0,12999.0,13395.0,13745.0,Balance Sheet
Treasury Stock - Common,,-9769.0,-10338.0,-10651.0,-11076.0,-11571.0,Balance Sheet
"Other Equity, Total",,-17.0,-14.0,-11.0,0.0,,Balance Sheet
Total Equity,,5491.0,5177.0,5419.0,5527.0,5450.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,13606.0,13574.0,13389.0,12469.0,14555.0,Balance Sheet
Ttl Comm. Shares Outs.,,186.0,174.0,168.0,163.0,156.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,184.0,197.0,205.0,211.0,219.0,Balance Sheet
Date,,2016-01-30 00:00:00,2017-01-28 00:00:00,2018-02-03 00:00:00,2019-02-02 00:00:00,2020-02-01 00:00:00,Income Statement
Total Revenue,,19204.0,19681.0,20084.0,20229.0,19974.0,Income Statement
"Cost of Revenue, Total",,12265.0,11944.0,12176.0,12199.0,12140.0,Income Statement
Selling/Gen/Admin Expense,,4404.0,5389.0,5446.0,5514.0,5649.0,Income Statement
Labor & Related Expense,,48.0,41.0,55.0,87.0,56.0,Income Statement
"Sell/Gen/AdminExpenses,Tot",,4452.0,5430.0,5501.0,5601.0,5705.0,Income Statement
Depreciation/Amortization,,934.0,938.0,991.0,964.0,917.0,Income Statement
Restructuring Charge,,,,,,40.0,Income Statement
Impair-Assets Held for Use,,,186.0,0.0,104.0,73.0,Income Statement
Other Unusual Expnse (In),,169.0,0.0,0.0,63.0,-9.0,Income Statement
Unusual Expense (Income),,169.0,186.0,0.0,167.0,104.0,Income Statement
Total Operating Expense,,17820.0,18498.0,18668.0,18931.0,18866.0,Income Statement
