,2015,2016,2017,2018,2019,2020,Report
high,420.99,333.65,348.84,388.67,344.0,374.99,
low,254.0,223.02,244.28,249.17,215.78,262.25,
change,-0.2402,-0.0558,0.11460000000000001,-0.063,-0.0004,0.05,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,1308.0,2327.0,1574.0,1225.0,2914.0,,Balance Sheet
Short Term Investments,2121.0,2569.0,2115.0,2313.0,1562.0,,Balance Sheet
Cash and Short Term Invs,3429.0,4895.0,3689.0,3538.0,4476.0,,Balance Sheet
"Total Receivables, Net",1542.0,1742.0,2320.0,2485.0,2471.0,,Balance Sheet
Invent. - Finished Goods,143.0,170.0,157.0,134.0,175.0,,Balance Sheet
Invent. - Work In Progress,578.0,699.0,606.0,607.0,460.0,,Balance Sheet
Invent. - Raw Materials,213.0,170.0,162.0,196.0,170.0,,Balance Sheet
Inventories - Other,-40.0,-38.0,-23.0,-7.0,0.0,,Balance Sheet
Total Inventory,893.0,1002.0,903.0,930.0,804.0,,Balance Sheet
Prepaid Expenses,,817.0,658.0,,,,Balance Sheet
"Other Curr. Assets, Total",837.0,276.0,305.0,688.0,631.0,,Balance Sheet
Total Current Assets,6700.0,8732.0,7873.0,7641.0,8382.0,,Balance Sheet
Buildings,1202.0,1232.0,1294.0,1377.0,935.0,,Balance Sheet
Land/Improvements,75.0,138.0,141.0,145.0,118.0,,Balance Sheet
Machinery/Equipment,1727.0,1853.0,1975.0,2057.0,1643.0,,Balance Sheet
Construction in Progress,441.0,659.0,1276.0,1759.0,2084.0,,Balance Sheet
Other Prop./Plant/Equip.,73.0,61.0,55.0,62.0,485.0,,Balance Sheet
Prop./Plant/Equip. - Gross,3518.0,3941.0,4742.0,5399.0,5265.0,,Balance Sheet
Accumulated Depreciation,-1330.0,-1439.0,-1559.0,-1797.0,-1591.0,,Balance Sheet
Prop./Plant/Equip. - Net,2188.0,2502.0,3182.0,3601.0,3674.0,,Balance Sheet
"Goodwill, Net",2664.0,3669.0,4633.0,5706.0,5758.0,,Balance Sheet
Intangibles - Gross,7646.0,7742.0,8265.0,7727.0,8409.0,,Balance Sheet
Accum. Intangible Amort.,-3561.0,-3934.0,-4385.0,-4607.0,-4881.0,,Balance Sheet
Intangibles - Net,4085.0,3808.0,3880.0,3120.0,3527.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,,,681.0,580.0,,Balance Sheet
LT Investments - Other,3868.0,4159.0,4056.0,2358.0,2074.0,,Balance Sheet
Long Term Investments,3868.0,4159.0,4056.0,3039.0,2654.0,,Balance Sheet
Deferred Charges,,,29.0,28.0,7.0,,Balance Sheet
Def. Inc. Tax - LT Asset,,,,2154.0,3232.0,,Balance Sheet
Other Long Term Assets,0.0,7.0,0.0,,,,Balance Sheet
Total Assets,19505.0,22877.0,23653.0,25289.0,27234.0,,Balance Sheet
Accounts Payable,267.0,280.0,396.0,371.0,531.0,,Balance Sheet
Accrued Expenses,1101.0,1506.0,1236.0,1546.0,1683.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,5.0,5.0,3.0,0.0,1496.0,,Balance Sheet
Customer Advances,56.0,,,,,,Balance Sheet
Income Taxes Payable,209.0,232.0,68.0,64.0,71.0,,Balance Sheet
Other Current Liabilities,940.0,1397.0,1665.0,1316.0,1083.0,,Balance Sheet
"Other Curr. Lblts, Total",1204.0,1629.0,1733.0,1379.0,1155.0,,Balance Sheet
Total Current Liabilities,2578.0,3420.0,3368.0,3295.0,4864.0,,Balance Sheet
Long Term Debt,6503.0,6496.0,5935.0,5937.0,4459.0,,Balance Sheet
Capital Lease Obligations,18.0,16.0,0.0,,,,Balance Sheet
Total Long Term Debt,6522.0,6513.0,5935.0,5937.0,4459.0,,Balance Sheet
Total Debt,6526.0,6517.0,5938.0,5937.0,5955.0,,Balance Sheet
Deferred Income Tax,125.0,93.0,123.0,1636.0,2811.0,,Balance Sheet
Minority Interest,2.0,-12.0,-15.0,-8.0,-4.0,,Balance Sheet
Pension Benefits - Underfunded,235.0,,,,,,Balance Sheet
Other LT Liabilities,670.0,723.0,1629.0,1389.0,1762.0,,Balance Sheet
"Other Liabilities, Total",906.0,723.0,1629.0,1389.0,1762.0,,Balance Sheet
Total Liabilities,10132.0,10737.0,11040.0,12249.0,13891.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,0.0,0.0,98.0,0.0,0.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),12208.0,15072.0,15810.0,16257.0,16455.0,,Balance Sheet
Treasury Stock - Common,-2612.0,-2612.0,-2977.0,-2977.0,-2977.0,,Balance Sheet
Unrealized Gain (Loss),-1.0,-11.0,-2.0,-4.0,4.0,,Balance Sheet
Cum. Trans. Adjustment,-196.0,-334.0,-176.0,-243.0,-140.0,,Balance Sheet
Min. Pension Lblty Adj.,-38.0,-33.0,-37.0,-31.0,-33.0,,Balance Sheet
Other Comprehensive Income,10.0,58.0,-105.0,38.0,33.0,,Balance Sheet
"Other Equity, Total",-223.0,-309.0,-317.0,-236.0,-139.0,,Balance Sheet
Total Equity,9373.0,12140.0,12613.0,13040.0,13343.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,19505.0,22877.0,23653.0,25289.0,27234.0,,Balance Sheet
Ttl Comm. Shares Outs.,219.0,216.0,212.0,197.0,174.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,23.0,23.0,24.0,24.0,24.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,10764.0,11449.0,12274.0,13453.0,14378.0,,Income Statement
"Cost of Revenue, Total",1240.0,1479.0,1630.0,1816.0,1955.0,,Income Statement
Selling/Gen/Admin Expense,1986.0,1826.0,1840.0,2001.0,2209.0,,Income Statement
Labor & Related Expense,127.0,122.0,96.0,106.0,148.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2113.0,1948.0,1936.0,2106.0,2357.0,,Income Statement
Research & Development,2013.0,1973.0,2254.0,2597.0,2273.0,,Income Statement
Depreciation/Amortization,383.0,373.0,815.0,381.0,274.0,,Income Statement
"Inter/Invest Inc, Operating",0.0,10.0,112.0,185.0,242.0,,Income Statement
Purchased R&D Written-Off,,,120.0,113.0,0.0,,Income Statement
Restructuring Charge,93.0,33.0,1.0,12.0,2.0,,Income Statement
Litigation,,455.0,0.0,0.0,,,Income Statement
Impair-Assets Held for Use,,12.0,,366.0,216.0,,Income Statement
Impair-Assets Held for Sale,0.0,,,,,,Income Statement
Other Unusual Expnse (In),,,,,55.0,,Income Statement
Unusual Expense (Income),93.0,500.0,121.0,491.0,273.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),0.0,0.0,,,,,Income Statement
"Other, Net",-19.0,-20.0,-22.0,-11.0,-54.0,,Income Statement
"Other Operat Expse, Total",31.0,15.0,63.0,-12.0,-38.0,,Income Statement
Total Operating Expense,5873.0,6298.0,6930.0,7564.0,7335.0,,Income Statement
Total Operating Income,4891.0,5150.0,5344.0,5889.0,7043.0,,Income Statement
"Inter Expse,Net Non-Operat",-96.0,-260.0,-251.0,-201.0,-187.0,,Income Statement
"Inter Income, Non-Operating",22.0,63.0,79.0,113.0,120.0,,Income Statement
"Invest Income, Non-Operat",-32.0,-1.0,-21.0,110.0,205.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-10.0,63.0,57.0,222.0,325.0,,Income Statement
OtherNon-OperatInc (Expnse),-19.0,-20.0,-22.0,-11.0,-54.0,,Income Statement
Income Before Tax,4767.0,4933.0,5129.0,5900.0,7126.0,,Income Statement
Income Tax - Total,1162.0,1237.0,1285.0,1402.0,1158.0,,Income Statement
Income After Tax,3606.0,3696.0,3844.0,4498.0,5968.0,,Income Statement
Minority Interest,-46.0,7.0,-131.0,-43.0,0.0,,Income Statement
Equity In Affiliates,-13.0,0.0,0.0,0.0,-79.0,,Income Statement
Net Inc Before Extra Items,3547.0,3703.0,3713.0,4454.0,5889.0,,Income Statement
Total Extraordinary Items,,,-1174.0,-24.0,,,Income Statement
Total Net Income,3547.0,3703.0,2539.0,4431.0,5889.0,,Income Statement
Income Available to Common Excl. Extra. Items,3547.0,3703.0,3713.0,4454.0,5889.0,,Income Statement
Income Available to Common Incl. Extra. Items,3547.0,3703.0,2539.0,4431.0,5889.0,,Income Statement
Basic/Primary Weighted Average Shares,231.0,218.0,213.0,205.0,187.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,15.37,16.95,17.46,21.74,31.47,,Income Statement
Basic/Primary EPS Incl. Extra. Items,15.37,16.95,11.94,21.62,31.47,,Income Statement
Dilution Adjustment,,,,,0.0,,Income Statement
Diluted Weighted Average Shares,231.0,219.0,213.0,205.0,187.0,,Income Statement
Diluted EPS Excl. Extra. Items,15.34,16.92,17.43,21.7,31.42,,Income Statement
Diluted EPS Incl. Extra. Items,15.34,16.92,11.92,21.58,31.42,,Income Statement
