,2015,2016,2017,2018,2019,2020,Report
high,188.29,242.42,405.05,581.12,601.6,619.0,
low,149.0,167.34,208.24,365.11,446.46,360.5,
change,0.106,0.159,0.7216,0.3018,0.2591,-0.09720000000000001,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash,,,198.0,269.0,413.0,,Balance Sheet
Cash & Equivalents,715.0,1037.0,451.0,589.0,755.0,,Balance Sheet
Short Term Investments,845.0,1518.0,1312.0,2205.0,2054.0,,Balance Sheet
Cash and Short Term Invs,1560.0,2555.0,1961.0,3063.0,3222.0,,Balance Sheet
"Trade Accts Recvble, Gross",396.0,432.0,,691.0,654.0,,Balance Sheet
Prov. for Doubtful Accts,-2.0,-2.0,,-8.0,-8.0,,Balance Sheet
"Total Receivables, Net",394.0,430.0,508.0,682.0,645.0,,Balance Sheet
Invent. - Finished Goods,104.0,114.0,141.0,205.0,309.0,,Balance Sheet
Invent. - Work In Progress,10.0,13.0,20.0,40.0,76.0,,Balance Sheet
Invent. - Raw Materials,53.0,55.0,81.0,164.0,211.0,,Balance Sheet
Total Inventory,168.0,182.0,241.0,409.0,596.0,,Balance Sheet
Prepaid Expenses,74.0,83.0,99.0,179.0,197.0,,Balance Sheet
"Other Curr. Assets, Total",,,,,4.0,,Balance Sheet
Total Current Assets,2196.0,3250.0,2809.0,4333.0,4663.0,,Balance Sheet
Buildings,192.0,200.0,,266.0,408.0,,Balance Sheet
Land/Improvements,132.0,132.0,,185.0,248.0,,Balance Sheet
Machinery/Equipment,333.0,373.0,,491.0,613.0,,Balance Sheet
Construction in Progress,43.0,41.0,,157.0,273.0,,Balance Sheet
Leases,,35.0,,150.0,294.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,74.0,,Balance Sheet
Prop./Plant/Equip. - Gross,699.0,780.0,,1248.0,1910.0,,Balance Sheet
Accumulated Depreciation,-267.0,-322.0,,-436.0,-563.0,,Balance Sheet
Prop./Plant/Equip. - Net,432.0,458.0,613.0,812.0,1347.0,,Balance Sheet
"Goodwill, Net",201.0,201.0,201.0,241.0,307.0,,Balance Sheet
Intangibles - Gross,198.0,197.0,,247.0,336.0,,Balance Sheet
Accum. Intangible Amort.,-148.0,-165.0,,-181.0,-224.0,,Balance Sheet
Intangibles - Net,50.0,32.0,196.0,67.0,112.0,,Balance Sheet
Long Term Investments,1788.0,2283.0,1886.0,1771.0,2624.0,,Balance Sheet
Other Long Term Assets,73.0,111.0,,194.0,255.0,,Balance Sheet
Total Assets,4907.0,6487.0,5777.0,7847.0,9733.0,,Balance Sheet
Accounts Payable,53.0,69.0,83.0,101.0,124.0,,Balance Sheet
Accrued Expenses,202.0,247.0,337.0,387.0,530.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Customer Advances,226.0,241.0,244.0,294.0,338.0,,Balance Sheet
Income Taxes Payable,11.0,40.0,,39.0,38.0,,Balance Sheet
Other Current Liabilities,,,,,1.0,,Balance Sheet
"Other Curr. Lblts, Total",237.0,281.0,244.0,333.0,377.0,,Balance Sheet
Total Current Liabilities,492.0,597.0,663.0,821.0,1030.0,,Balance Sheet
Total Long Term Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Total Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Minority Interest,,,2.0,9.0,21.0,,Balance Sheet
"Other Liabilities, Total",96.0,113.0,334.0,339.0,418.0,,Balance Sheet
Total Liabilities,588.0,709.0,998.0,1168.0,1469.0,,Balance Sheet
