,2015,2016,2017,2018,2019,2020,Report
high,208.14,229.1,188.1,191.49,186.44,149.89,
low,170.99,173.11,150.15,145.78,142.4,42.25,
change,0.0396,-0.0761,-0.040999999999999995,-0.0252,-0.1045,-0.6117,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,701.0,560.0,1482.0,514.0,669.0,,Balance Sheet
"Total Receivables, Net",625.0,665.0,743.0,764.0,832.0,,Balance Sheet
Prepaid Expenses,386.0,451.0,584.0,516.0,493.0,,Balance Sheet
Total Current Assets,,,,,,,Balance Sheet
Prop./Plant/Equip. - Gross,33463.0,35226.0,36393.0,37093.0,37804.0,,Balance Sheet
Accumulated Depreciation,-9915.0,-10866.0,-11936.0,-12885.0,-13906.0,,Balance Sheet
Prop./Plant/Equip. - Net,23548.0,24360.0,24458.0,24208.0,24413.0,,Balance Sheet
"Goodwill, Net",20.0,20.0,20.0,20.0,20.0,,Balance Sheet
Intangibles - Gross,615.0,650.0,589.0,546.0,449.0,,Balance Sheet
Accum. Intangible Amort.,-360.0,-385.0,-401.0,-415.0,-373.0,,Balance Sheet
Intangibles - Net,256.0,265.0,188.0,131.0,76.0,,Balance Sheet
LT Invt. - Affiliate Comp.,4512.0,4223.0,4257.0,4030.0,4155.0,,Balance Sheet
LT Investments - Other,278.0,309.0,275.0,254.0,364.0,,Balance Sheet
Long Term Investments,4790.0,4532.0,4532.0,4284.0,4519.0,,Balance Sheet
Deferred Charges,240.0,250.0,250.0,249.0,209.0,,Balance Sheet
Total Assets,30565.0,31104.0,32258.0,30686.0,31232.0,,Balance Sheet
Payable/Accrued,1324.0,1214.0,1269.0,1317.0,1391.0,,Balance Sheet
Accrued Expenses,,,,,517.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",1369.0,1360.0,1406.0,1536.0,1566.0,,Balance Sheet
Total Current Liabilities,,,,,,,Balance Sheet
Total Long Term Debt,22417.0,22977.0,24632.0,23306.0,24163.0,,Balance Sheet
Total Debt,22417.0,22977.0,24632.0,23306.0,24163.0,,Balance Sheet
Minority Interest,770.0,787.0,743.0,730.0,604.0,,Balance Sheet
"Other Liabilities, Total",214.0,455.0,520.0,501.0,464.0,,Balance Sheet
Total Liabilities,26094.0,26793.0,28571.0,27390.0,28705.0,,Balance Sheet
Redeemable Preferred Stock,44.0,43.0,43.0,43.0,42.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,9384.0,9523.0,9615.0,9700.0,9756.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-4267.0,-4459.0,-4782.0,-4893.0,-5380.0,,Balance Sheet
Treasury Stock - Common,-437.0,-683.0,-1079.0,-1427.0,-1774.0,,Balance Sheet
Unrealized Gain (Loss),11.0,13.0,0.0,0.0,,,Balance Sheet
Cum. Trans. Adjustment,-248.0,-158.0,-118.0,-159.0,-160.0,,Balance Sheet
Other Comprehensive Income,-15.0,30.0,8.0,33.0,42.0,,Balance Sheet
"Other Equity, Total",-263.0,-127.0,-110.0,-126.0,-119.0,,Balance Sheet
Total Equity,4471.0,4310.0,3686.0,3297.0,2526.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,30565.0,31104.0,32258.0,30686.0,31232.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,309.0,313.0,311.0,309.0,307.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Ttl Comm. Shares Outs.,309.0,313.0,311.0,309.0,307.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,5.0,7.0,9.0,11.0,14.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5266.0,5435.0,5527.0,5645.0,5755.0,,Income Statement
"Cost of Revenue, Total",960.0,971.0,980.0,1008.0,1022.0,,Income Statement
Selling/Gen/Admin Expense,254.0,262.0,187.0,183.0,225.0,,Income Statement
Advertising Expense,135.0,143.0,151.0,151.0,150.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",389.0,405.0,338.0,334.0,375.0,,Income Statement
Depreciation/Amortization,1178.0,1253.0,1275.0,1282.0,1341.0,,Income Statement
Unusual Expense (Income),-130.0,52.0,125.0,-289.0,101.0,,Income Statement
Other Operating Expense,64.0,78.0,131.0,94.0,110.0,,Income Statement
"Other, Net",-20.0,-30.0,-23.0,-37.0,-30.0,,Income Statement
"Other Operat Expse, Total",71.0,86.0,131.0,94.0,110.0,,Income Statement
Total Operating Expense,2468.0,2767.0,2850.0,2430.0,2949.0,,Income Statement
Total Operating Income,2798.0,2669.0,2677.0,3215.0,2806.0,,Income Statement
"Inter Expse, Non-Operating",-956.0,-889.0,-834.0,-836.0,-823.0,,Income Statement
"Inter Capital, Non-Operat",33.0,31.0,25.0,20.0,33.0,,Income Statement
"Inter Expse,Net Non-Operat",-924.0,-858.0,-809.0,-816.0,-789.0,,Income Statement
"Inter/Invest Inc, Non-Oper",285.0,353.0,400.0,460.0,436.0,,Income Statement
OtherNon-OperatInc (Expnse),-20.0,-30.0,-23.0,-37.0,-30.0,,Income Statement
Income Before Tax,2139.0,2135.0,2245.0,2822.0,2423.0,,Income Statement
Income After Tax,2139.0,2135.0,2245.0,2822.0,2423.0,,Income Statement
Minority Interest,-312.0,-296.0,-297.0,-382.0,-322.0,,Income Statement
