,2015,2016,2017,2018,2019,2020,Report
high,39.0,34.46,44.34,50.43,61.54,64.75,
low,30.85,22.74,29.69,37.45,37.85,29.17,
change,-0.0761,-0.0694,0.35340000000000005,-0.0833,0.5536,-0.3279,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,540.0,763.0,752.0,777.0,972.0,,Balance Sheet
"Trade Accts Recvble, Gross",2518.0,2645.0,3159.0,3729.0,4539.0,,Balance Sheet
Prov. for Doubtful Accts,-47.0,-39.0,-47.0,-60.0,-73.0,,Balance Sheet
"Trade Accts Recvble, Net",2472.0,2606.0,3385.0,3976.0,4795.0,,Balance Sheet
Other Receivables,1826.0,1322.0,978.0,1414.0,1087.0,,Balance Sheet
"Total Receivables, Net",4298.0,3927.0,4363.0,5390.0,5882.0,,Balance Sheet
Total Inventory,,,,,15.0,,Balance Sheet
Prepaid Expenses,173.0,184.0,215.0,255.0,283.0,,Balance Sheet
Restricted Cash - Current,73.0,69.0,73.0,87.0,122.0,,Balance Sheet
Discont. Ops.-Curr. Assets,,,,,5.0,,Balance Sheet
Other Current Assets,221.0,180.0,227.0,246.0,256.0,,Balance Sheet
"Other Curr. Assets, Total",294.0,248.0,300.0,332.0,384.0,,Balance Sheet
Total Current Assets,5305.0,5122.0,5631.0,6754.0,7534.0,,Balance Sheet
Buildings,312.0,343.0,416.0,473.0,551.0,,Balance Sheet
Machinery/Equipment,584.0,684.0,670.0,838.0,1012.0,,Balance Sheet
Other Prop./Plant/Equip.,248.0,259.0,290.0,318.0,1436.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1145.0,1285.0,1376.0,1630.0,2999.0,,Balance Sheet
Accumulated Depreciation,-615.0,-724.0,-759.0,-908.0,-1071.0,,Balance Sheet
Prop./Plant/Equip. - Net,530.0,561.0,618.0,722.0,1928.0,,Balance Sheet
"Goodwill, Gross",,,4323.0,4721.0,4822.0,,Balance Sheet
Accum. Goodwill Amort.,,,-1069.0,-1069.0,-1069.0,,Balance Sheet
"Goodwill, Net",3086.0,2981.0,3255.0,3652.0,3753.0,,Balance Sheet
Intangibles - Gross,2040.0,2183.0,3393.0,2622.0,2738.0,,Balance Sheet
Accum. Intangible Amort.,-589.0,-772.0,-1994.0,-1180.0,-1359.0,,Balance Sheet
Intangibles - Net,1450.0,1411.0,1399.0,1441.0,1380.0,,Balance Sheet
LT Invt. - Affiliate Comp.,218.0,232.0,238.0,216.0,427.0,,Balance Sheet
LT Investments - Other,,,,,8.0,,Balance Sheet
Long Term Investments,218.0,232.0,238.0,216.0,435.0,,Balance Sheet
Note Rcvble - Long Term,,,,,341.0,,Balance Sheet
Deferred Charges,,,,,17.0,,Balance Sheet
Def. Inc. Tax - LT Asset,135.0,105.0,99.0,52.0,74.0,,Balance Sheet
Other Long Term Assets,293.0,366.0,479.0,619.0,735.0,,Balance Sheet
Total Assets,11018.0,10780.0,11718.0,13457.0,16197.0,,Balance Sheet
Payable/Accrued,1484.0,1446.0,1574.0,1920.0,2436.0,,Balance Sheet
Accrued Expenses,1572.0,1663.0,1983.0,2311.0,2756.0,,Balance Sheet
Notes Payable/ST Debt,1751.0,1255.0,911.0,1329.0,982.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,34.0,0.0,0.0,3.0,37.0,,Balance Sheet
Customer Advances,,,101.0,82.0,109.0,,Balance Sheet
Income Taxes Payable,82.0,58.0,71.0,68.0,30.0,,Balance Sheet
Discontinued Operations,,,0.0,,,,Balance Sheet
Other Current Liabilities,71.0,103.0,74.0,91.0,87.0,,Balance Sheet
"Other Curr. Lblts, Total",153.0,161.0,246.0,241.0,226.0,,Balance Sheet
Total Current Liabilities,4994.0,4525.0,4713.0,5803.0,6436.0,,Balance Sheet
Long Term Debt,2645.0,2548.0,2000.0,1767.0,1761.0,,Balance Sheet
Capital Lease Obligations,,,,,60.0,,Balance Sheet
Total Long Term Debt,2645.0,2548.0,2000.0,1767.0,1821.0,,Balance Sheet
Total Debt,4430.0,3803.0,2910.0,3099.0,2840.0,,Balance Sheet
Deferred Income Tax,100.0,71.0,147.0,107.0,35.0,,Balance Sheet
Minority Interest,46.0,43.0,60.0,71.0,40.0,,Balance Sheet
"Other Liabilities, Total",519.0,578.0,684.0,769.0,1632.0,,Balance Sheet
Total Liabilities,8305.0,7765.0,7604.0,8518.0,9965.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,1107.0,1145.0,1221.0,1149.0,1116.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),2088.0,2657.0,3443.0,4505.0,5793.0,,Balance Sheet
"Other Equity, Total",-486.0,-791.0,-552.0,-718.0,-680.0,,Balance Sheet
Total Equity,2713.0,3014.0,4114.0,4939.0,6233.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,11018.0,10780.0,11718.0,13457.0,16197.0,,Balance Sheet
Ttl Comm. Shares Outs.,334.0,337.0,339.0,337.0,335.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,10856.0,17369.0,18629.0,21340.0,23894.0,,Income Statement
"Cost of Revenue, Total",7083.0,13421.0,14305.0,16449.0,18646.0,,Income Statement
Selling/Gen/Admin Expense,2634.0,2780.0,2859.0,3366.0,3377.0,,Income Statement
Advertising Expense,,,,,76.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2634.0,2780.0,2859.0,3366.0,3454.0,,Income Statement
Depreciation/Amortization,314.0,367.0,406.0,452.0,465.0,,Income Statement
Litigation,,,,,-7.0,,Income Statement
Impair-Assets Held for Use,,,,,90.0,,Income Statement
Other Unusual Expnse (In),3.0,,,28.0,-7.0,,Income Statement
Unusual Expense (Income),-8.0,-16.0,-20.0,13.0,56.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),-11.0,-16.0,-20.0,-15.0,-20.0,,Income Statement
Total Operating Expense,10023.0,16552.0,17550.0,20280.0,22621.0,,Income Statement
Total Operating Income,833.0,817.0,1079.0,1060.0,1273.0,,Income Statement
"Inter Expse,Net Non-Operat",-119.0,-145.0,-137.0,-107.0,-103.0,,Income Statement
"Inter Income, Non-Operating",6.0,8.0,10.0,9.0,17.0,,Income Statement
"Invest Income, Non-Operat",163.0,197.0,210.0,325.0,161.0,,Income Statement
"Inter/Invest Inc, Non-Oper",169.0,205.0,220.0,333.0,178.0,,Income Statement
OtherNon-OperatInc (Expnse),-4.0,5.0,9.0,93.0,29.0,,Income Statement
"Other, Net",-4.0,5.0,9.0,93.0,29.0,,Income Statement
Income Before Tax,880.0,882.0,1171.0,1379.0,1378.0,,Income Statement
Income Tax - Total,321.0,297.0,324.0,300.0,70.0,,Income Statement
Income After Tax,559.0,585.0,847.0,1079.0,1308.0,,Income Statement
Minority Interest,-12.0,-12.0,-6.0,-3.0,-9.0,,Income Statement
Net Inc Before Extra Items,547.0,573.0,841.0,1077.0,1299.0,,Income Statement
Total Extraordinary Items,,,-143.0,-13.0,0.0,,Income Statement
Total Net Income,547.0,573.0,697.0,1063.0,1299.0,,Income Statement
Income Available to Common Excl. Extra. Items,547.0,573.0,841.0,1077.0,1299.0,,Income Statement
Income Available to Common Incl. Extra. Items,547.0,573.0,697.0,1063.0,1299.0,,Income Statement
Basic/Primary Weighted Average Shares,333.0,335.0,338.0,339.0,336.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.64,1.71,2.49,3.17,3.87,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.64,1.71,2.06,3.13,3.87,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
