,2015,2016,2017,2018,2019,2020,Report
high,32.39,29.21,30.96,30.8,28.77,25.23,
low,24.74,21.18,23.87,23.61,22.42,15.2,
change,0.0215,0.0394,0.0007000000000000001,-0.0633,-0.073,-0.0455,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,1421.0,1833.0,2007.0,2489.0,1216.0,,Balance Sheet
Short Term Investments,527.0,752.0,1026.0,1070.0,738.0,,Balance Sheet
Cash and Short Term Invs,1948.0,2586.0,3033.0,3559.0,1954.0,,Balance Sheet
"Trade Accts Recvble, Gross",,1062.0,858.0,760.0,885.0,,Balance Sheet
Prov. for Doubtful Accts,,-8.0,-6.0,-5.0,-6.0,,Balance Sheet
"Total Receivables, Net",781.0,1054.0,852.0,755.0,880.0,,Balance Sheet
Invent. - Finished Goods,13.0,,,,,,Balance Sheet
Invent. - Raw Materials,62.0,,,,,,Balance Sheet
Inventories - Other,,91.0,94.0,81.0,91.0,,Balance Sheet
Total Inventory,75.0,91.0,94.0,81.0,91.0,,Balance Sheet
Prepaid Expenses,109.0,241.0,206.0,188.0,286.0,,Balance Sheet
Total Current Assets,2912.0,3972.0,4185.0,4582.0,3210.0,,Balance Sheet
Buildings,,487.0,511.0,490.0,472.0,,Balance Sheet
Land/Improvements,,241.0,241.0,243.0,244.0,,Balance Sheet
Machinery/Equipment,,1356.0,1370.0,1323.0,1270.0,,Balance Sheet
Construction in Progress,,26.0,54.0,20.0,13.0,,Balance Sheet
Other Prop./Plant/Equip.,,47.0,48.0,49.0,218.0,,Balance Sheet
Prop./Plant/Equip. - Gross,,2157.0,2223.0,2124.0,2216.0,,Balance Sheet
Accumulated Depreciation,,-1093.0,-1202.0,-1172.0,-1216.0,,Balance Sheet
Prop./Plant/Equip. - Net,1021.0,1064.0,1021.0,952.0,1001.0,,Balance Sheet
"Goodwill, Net",2981.0,3082.0,3096.0,3109.0,3337.0,,Balance Sheet
Intangibles - Gross,647.0,760.0,775.0,783.0,885.0,,Balance Sheet
Accum. Intangible Amort.,-613.0,-629.0,-647.0,-664.0,-699.0,,Balance Sheet
Intangibles - Net,41.0,130.0,128.0,119.0,186.0,,Balance Sheet
Long Term Investments,1347.0,1135.0,988.0,199.0,590.0,,Balance Sheet
Note Rcvble - Long Term,29.0,44.0,,,,,Balance Sheet
Deferred Charges,99.0,49.0,,,,,Balance Sheet
Def. Inc. Tax - LT Asset,0.0,20.0,,,,,Balance Sheet
Restricted Cash - LT,36.0,100.0,36.0,,,,Balance Sheet
Other Long Term Assets,141.0,62.0,379.0,404.0,515.0,,Balance Sheet
Total Assets,8608.0,9657.0,9834.0,9363.0,8838.0,,Balance Sheet
Accounts Payable,159.0,221.0,218.0,209.0,220.0,,Balance Sheet
Accrued Expenses,520.0,483.0,490.0,455.0,512.0,,Balance Sheet
Notes Payable/ST Debt,300.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,,,350.0,0.0,,Balance Sheet
"Other Curr. Lblts, Total",823.0,1032.0,1030.0,829.0,813.0,,Balance Sheet
Total Current Liabilities,1802.0,1736.0,1738.0,1843.0,1544.0,,Balance Sheet
Total Long Term Debt,1638.0,2134.0,2136.0,1789.0,1684.0,,Balance Sheet
Total Debt,1937.0,2134.0,2136.0,2139.0,1684.0,,Balance Sheet
"Other Liabilities, Total",594.0,824.0,1278.0,909.0,999.0,,Balance Sheet
Total Liabilities,4034.0,4694.0,5153.0,4540.0,4227.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,8335.0,8282.0,8042.0,7673.0,7371.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-3741.0,-3282.0,-3356.0,-2831.0,-2741.0,,Balance Sheet
Unrealized Gain (Loss),,,,26.0,30.0,,Balance Sheet
Cum. Trans. Adjustment,,,,-43.0,-44.0,,Balance Sheet
Other Comprehensive Income,-19.0,-37.0,-5.0,-1.0,-4.0,,Balance Sheet
"Other Equity, Total",-19.0,-37.0,-5.0,-44.0,-48.0,,Balance Sheet
Total Equity,4574.0,4963.0,4681.0,4823.0,4611.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,8608.0,9657.0,9834.0,9363.0,8838.0,,Balance Sheet
Ttl Comm. Shares Outs.,384.0,381.0,366.0,346.0,336.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,4858.0,4990.0,5027.0,4648.0,4445.0,,Income Statement
"Cost of Revenue, Total",1779.0,1886.0,1955.0,1906.0,1829.0,,Income Statement
Selling/Gen/Admin Expense,1076.0,1099.0,1079.0,1066.0,1084.0,,Income Statement
Labor & Related Expense,73.0,79.0,79.0,72.0,85.0,,Income Statement
Advertising Expense,20.0,16.0,20.0,20.0,15.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1169.0,1193.0,1178.0,1159.0,1184.0,,Income Statement
Research & Development,995.0,1014.0,981.0,1003.0,956.0,,Income Statement
Depreciation/Amortization,4.0,5.0,,,,,Income Statement
Restructuring Charge,-1.0,3.0,66.0,7.0,35.0,,Income Statement
Impair-Assets Held for Use,0.0,0.0,,,,,Income Statement
Other Unusual Expnse (In),0.0,0.0,,,15.0,,Income Statement
Unusual Expense (Income),-1.0,3.0,66.0,7.0,51.0,,Income Statement
Total Operating Expense,3946.0,4100.0,4179.0,4075.0,4019.0,,Income Statement
Total Operating Income,912.0,890.0,848.0,572.0,427.0,,Income Statement
"Inter Expse, Non-Operating",-86.0,-98.0,-101.0,-103.0,-89.0,,Income Statement
"Inter Capital, Non-Operat",2.0,0.0,0.0,,,,Income Statement
"Inter Expse,Net Non-Operat",-83.0,-98.0,-101.0,-103.0,-89.0,,Income Statement
"Inter Income, Non-Operating",22.0,35.0,53.0,73.0,79.0,,Income Statement
"Invest Income, Non-Operat",7.0,-2.0,15.0,-7.0,-4.0,,Income Statement
"Inter/Invest Inc, Non-Oper",29.0,34.0,68.0,65.0,75.0,,Income Statement
OtherNon-OperatInc (Expnse),-5.0,2.0,-3.0,-2.0,1.0,,Income Statement
"Other, Net",-5.0,2.0,-3.0,-2.0,1.0,,Income Statement
Income Before Tax,852.0,827.0,812.0,533.0,414.0,,Income Statement
Income Tax - Total,219.0,235.0,216.0,-37.0,69.0,,Income Statement
Income After Tax,634.0,593.0,596.0,570.0,345.0,,Income Statement
Net Inc Before Extra Items,634.0,593.0,596.0,570.0,345.0,,Income Statement
Total Extraordinary Items,,,-290.0,-3.0,0.0,,Income Statement
Total Net Income,634.0,593.0,306.0,567.0,345.0,,Income Statement
Income Available to Common Excl. Extra. Items,634.0,593.0,596.0,570.0,345.0,,Income Statement
Income Available to Common Incl. Extra. Items,634.0,593.0,306.0,567.0,345.0,,Income Statement
Basic/Primary Weighted Average Shares,391.0,382.0,378.0,349.0,343.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.62,1.55,1.58,1.63,1.01,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.62,1.55,0.81,1.62,1.01,,Income Statement
Diluted Weighted Average Shares,399.0,388.0,384.0,354.0,348.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.59,1.53,1.55,1.61,0.99,,Income Statement
Diluted EPS Incl. Extra. Items,1.59,1.53,0.8,1.6,0.99,,Income Statement
Div/Share-ComStockPrimIssue,0.4,0.4,0.4,0.72,0.76,,Income Statement
Gross Divid - Common Stock,156.0,153.0,150.0,249.0,260.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",83.0,98.0,101.0,103.0,89.0,,Income Statement
"Interest Capitalized, Suppl",-2.0,0.0,0.0,,,,Income Statement
"Depreciat/Amort, Suppl",173.0,202.0,208.0,193.0,184.0,,Income Statement
Total Special Items,-1.0,3.0,66.0,24.0,79.0,,Income Statement
Normalzd Income Before Tax,852.0,831.0,877.0,556.0,493.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,1.0,17.0,8.0,13.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,218.0,236.0,234.0,-29.0,83.0,,Income Statement
Normalized Income After Tax,633.0,595.0,644.0,585.0,411.0,,Income Statement
Normalzd Inc Avail to Common,633.0,595.0,644.0,585.0,411.0,,Income Statement
Basic Normalized EPS,1.62,1.56,1.7,1.68,1.2,,Income Statement
Diluted Normalized EPS,1.59,1.53,1.68,1.65,1.18,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,634.0,593.0,306.0,567.0,345.0,,Cash Flow
Depreciation/Depletion,177.0,207.0,226.0,211.0,210.0,,Cash Flow
Deferred Taxes,-15.0,56.0,-140.0,43.0,3.0,,Cash Flow
Unusual Items,-10.0,,,,15.0,,Cash Flow
Other Non-Cash Items,217.0,228.0,173.0,227.0,248.0,,Cash Flow
Non-Cash Items,207.0,228.0,173.0,227.0,263.0,,Cash Flow
"Cash Taxes Pd, Supplemental",128.0,174.0,194.0,181.0,99.0,,Cash Flow
"Cash Interest Pd, Suppl",81.0,93.0,94.0,94.0,91.0,,Cash Flow
Accounts Receivable,-219.0,-264.0,204.0,96.0,-118.0,,Cash Flow
Prepaid Expenses,-44.0,-44.0,43.0,-71.0,-101.0,,Cash Flow
Accounts Payable,-80.0,67.0,-10.0,4.0,6.0,,Cash Flow
Accrued Expenses,43.0,-21.0,-45.0,30.0,-40.0,,Cash Flow
Changes in Working Capital,-104.0,43.0,694.0,-186.0,-292.0,,Cash Flow
Total Cash from Operations,900.0,1127.0,1259.0,861.0,529.0,,Cash Flow
Capital Expenditures,-210.0,-215.0,-151.0,-147.0,-110.0,,Cash Flow
Acquisition of Business,-4.0,-113.0,-27.0,-59.0,-278.0,,Cash Flow
Sale/Maturity of Investment,1192.0,1534.0,1698.0,2017.0,3177.0,,Cash Flow
"Investment, Net",3.0,,,,,,Cash Flow
Purchase of Investments,-1496.0,-1623.0,-1898.0,-1246.0,-3317.0,,Cash Flow
Other Investing Cash Flow,12.0,0.0,75.0,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-293.0,-202.0,-152.0,712.0,-419.0,,Cash Flow
Total Cash from Investing,-503.0,-417.0,-303.0,565.0,-528.0,,Cash Flow
Financing Cash Flow Items,0.0,-16.0,17.0,-20.0,-15.0,,Cash Flow
Total Cash Dividends Paid,-156.0,-153.0,-150.0,-249.0,-260.0,,Cash Flow
Sale/Issuance of Common,121.0,62.0,65.0,57.0,56.0,,Cash Flow
Repurch/Retirement Common,-1153.0,-325.0,-726.0,-757.0,-555.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1032.0,-262.0,-661.0,-700.0,-499.0,,Cash Flow
Long Term Debt Issued,595.0,494.0,0.0,0.0,495.0,,Cash Flow
